,.DJUSBMT,.DJUSCYT,.DJUSENT,.DJUSFNT,.DJUSHCT,.DJUSINT,.DJUSNCT,.DJUSTCT,.DJUSTLT,.DJUSUTT,gamma_op
2016-01-29,0.5606908682124816,0.015131381166785677,0.28113675803079463,0.059820336094759036,0.006310504892605513,0.027664127280195936,0.006627095695242064,0.0285697571867998,0.007471205546209221,0.006577965894126572,2
2016-02-05,0.5561695412696241,0.014876078289519387,0.2863692022719633,0.05952864171344579,0.006025003480049339,0.027711219471060228,0.0066694724675187105,0.028384409401008497,0.007608732793511361,0.006657698842299137,2
2016-02-12,0.5751981577787548,0.014003571970105688,0.2734894045843132,0.05694978441455211,0.0057807923646191715,0.02717557326337778,0.006406634459089817,0.026581768106796137,0.007655017652530776,0.006759295405860556,2
2016-02-19,0.3969386978414163,0.03938893275947114,0.25573155121546376,0.1431983995475714,0.01720211541674453,0.05610692181213258,0.014187044473030722,0.050022434397129445,0.01423360969946312,0.012990292837577064,2
2016-02-26,0.39587320052875125,0.03981659226138629,0.25559137642693597,0.14318299345694413,0.01721228832515611,0.05655266794941289,0.01417374722220037,0.05076972818719601,0.01400790251189725,0.012819503130119718,2
2016-03-04,0.3993577333243313,0.040067274697980694,0.25264432375830087,0.1426987260128424,0.017233859222928218,0.05677490273829784,0.014131855156221921,0.050581721608695465,0.013956461350733928,0.012553142129667403,2
2016-03-11,0.39788138583983346,0.03926136940091414,0.2575254951452091,0.14275293776625964,0.016589389361208837,0.05606259320683799,0.01392202506857768,0.05002176934808784,0.013673335269111514,0.012309699593959741,2
2016-03-18,0.365657360181858,0.031045310214866298,0.27652598807334666,0.19997720997770776,0.010929872041832087,0.047821163668493066,0.009492030658563189,0.04005397330753535,0.009621705957504653,0.008875385918292789,2
2016-03-25,0.36720886219664806,0.03072402141550812,0.2769999682442841,0.1986365912564935,0.01045618123558381,0.048202118011193985,0.009415370378684501,0.040045258961128684,0.009484828989494742,0.008826799310980427,2
2016-04-01,0.36723279788051505,0.03102254442885998,0.2747923406555539,0.19867669877959215,0.010718237186837969,0.04872892295222807,0.009470190489224919,0.04063534523522296,0.009695570722945048,0.009027351669019973,2
2016-04-08,0.36923184547090565,0.0314935596917011,0.2688536669443469,0.20084958973420072,0.010848024630388626,0.04896769997792212,0.009610880399189529,0.0413265104743483,0.009705826090794413,0.009112396586202502,2
2016-04-15,0.38850044705474285,0.024123372173459917,0.22266861195756166,0.2493932135739186,0.007855096127513783,0.04875402430153082,0.006937468150648732,0.03900442023400727,0.006631538016015945,0.006131808410600195,2
2016-04-22,0.39141775281466423,0.023846139102074428,0.2205279915248791,0.2509072795701621,0.0077065652807015985,0.048248747144977094,0.006738011303190876,0.03823522863660082,0.00640846780913029,0.005963816813619407,2
2016-04-29,0.39071917515022,0.0230485491578049,0.22664882906186645,0.24955440438954776,0.0077002999093239415,0.04747981352216807,0.0064943284676971785,0.03654654509981624,0.006177622484015864,0.0056304327575395115,2
2016-05-06,0.3924535588405788,0.022935030400439312,0.22854656401179516,0.24740398177310213,0.007491043469396762,0.04732871806885773,0.006542502236698335,0.03527128189882793,0.006252626431004551,0.005774692869299222,2
2016-05-13,0.43073926259402356,0.0413517251639916,0.08435179492519643,0.26335192501516,0.015493675973737783,0.07281427925417548,0.012497768316158897,0.05488768662422514,0.012491103094592698,0.012020779038738355,2
2016-05-20,0.42959946493262724,0.04112978314570186,0.08477299352945412,0.26314296043121715,0.01563170315459588,0.07293336018409019,0.012598468460905742,0.05533850127848254,0.01260047287068726,0.012252292012237962,2
2016-05-27,0.42916364806510415,0.04071904154485651,0.08556989063884822,0.2641990039166251,0.0156438883714285,0.07234476932345786,0.012285957333401142,0.055922543855856204,0.012256525615597666,0.011894731334824327,2
2016-06-03,0.42892629186282893,0.04048270501283889,0.08490420439154518,0.2649449083056842,0.015642911684990594,0.07216756320691738,0.012243309761927803,0.05673633542084189,0.012182241507513614,0.011769528844911548,2
2016-06-10,0.5704602213308625,0.026804432089874958,0.06230027744516548,0.1917647227696005,0.01189840759815583,0.06469509204462101,0.00762586696338588,0.04877492605112144,0.007870677201168935,0.007805376506043182,2
2016-06-17,0.5727177345879151,0.02658881281915158,0.06306888622763757,0.18900215014182675,0.011772656547228037,0.06474374439882376,0.007664424255746642,0.048523668319980444,0.008050647192247589,0.007867275509442556,2
2016-06-24,0.574263483760085,0.026536299418775628,0.06353542552837246,0.1869858391391147,0.011631962168268223,0.06512600348611984,0.007690836482707503,0.04802572794445156,0.00822560447398983,0.007978817598115391,2
2016-07-01,0.5708312734417799,0.02676488231151496,0.0647218943577456,0.18777913013367795,0.011821336653820395,0.06529156151709684,0.00775128302494631,0.048310031678930124,0.008558590852051079,0.008170016028436816,2
2016-07-08,0.5684181374345014,0.03765652453828924,0.02772976779850156,0.19243978517384347,0.014827495975952523,0.0811577328294791,0.009310143432991913,0.05093461477504945,0.008437416397036782,0.009088381644354479,2
2016-07-15,0.5689037097302255,0.038007745679708785,0.027029173719829987,0.19165455699906897,0.014948824862315854,0.08153689501026486,0.009342672368206103,0.05125659374364836,0.00833780062905377,0.008982027257677643,2
2016-07-22,0.5745522463119386,0.037084247984310176,0.026712883836013498,0.19005824799470808,0.014544147884199195,0.08055545779886436,0.00909473688902558,0.050658588191402634,0.008127475383872353,0.008611967725665505,2
2016-07-29,0.5716080939190198,0.03731839672110817,0.02636045516418744,0.19190777961533967,0.014745473928531413,0.08028608447146568,0.009091629164237143,0.05179301208449849,0.008161554361034482,0.008727520570577756,2
2016-08-05,0.6538531551941034,0.013252810962121594,0.06627108452574265,0.1412884688347248,0.005168593253526518,0.06423394646312439,0.0033475489941703074,0.045902306796323566,0.0033456619127898296,0.0033364230633728953,2
2016-08-12,0.652013871758598,0.013215640571439915,0.06612993196664112,0.1427248205615208,0.00515671811512389,0.06435101266157016,0.003323110379651978,0.04656291257648193,0.0032804794201872047,0.003241501988785013,2
2016-08-19,0.6492975207627125,0.013400055035858005,0.06753847487430231,0.1427857875530789,0.005146698574951636,0.06494576093772361,0.003360705324728743,0.04695497611103187,0.003304780125259705,0.003265240700352586,2
2016-08-26,0.6515212747560599,0.013119877776402394,0.06819646426864906,0.141467443508355,0.00504957089165028,0.06451025706349445,0.0033223012762045165,0.046489856782604214,0.003139860339319981,0.0031830933372602485,2
2016-09-02,0.8349449670864684,0.003308869267294353,0.05384382368589995,0.06398930437801092,0.0006979443452843656,0.029129336896243863,0.00015413437062651255,0.013442901863510466,0.0002608054536268672,0.0002279126530344679,2
2016-09-09,0.8354822432759303,0.003291201400476978,0.05302196385715882,0.06454625629943259,0.0006868757026946054,0.028942292577146717,0.00015333681752577463,0.013387456293939828,0.00026079580147632164,0.00022757797421796243,2
2016-09-16,0.8324968997570915,0.0033162374197584538,0.05517862901833933,0.06525749654325862,0.000700138886069338,0.028932496065851337,0.00015235882865321436,0.013473034903988934,0.00026267256011401824,0.00023003601687530555,2
2016-09-23,0.8321281918142678,0.0033749663798014477,0.05425973576658057,0.065475116233815,0.0007204972726502811,0.029296950555644883,0.000155524959017686,0.014082827127569596,0.0002677113335465042,0.000238478557106328,2
2016-09-30,0.6974723661319203,0.014589681846272004,0.0649330526613063,0.12338102798200629,0.0035051165741501883,0.04468710996748263,0.0013895368617690973,0.04581616797154547,0.002219867401679204,0.0020060726018685804,2
2016-10-07,0.6985287677170297,0.014434908613052976,0.06712423443261963,0.12097925057384387,0.0034071124552220817,0.04455760957096649,0.001368580301563128,0.04553371793872882,0.0021600146717809503,0.0019058037251921665,2
2016-10-14,0.6957943838954685,0.01452251666753449,0.06796660644935683,0.12238016962325565,0.003438332755817691,0.04443728298912986,0.0013687850152318496,0.04610924262828864,0.002126946656321782,0.001855733319594691,2
2016-10-21,0.6934172595890743,0.014648832810283785,0.0682653792999044,0.12369296544318485,0.0033738274804363025,0.0447041325413653,0.0013809079095884178,0.04642899034610287,0.0021771777433466054,0.0019105268367131392,2
2016-10-28,0.5289407455737136,0.022311010019206434,0.0621866537099801,0.25363785148286644,0.004988677680837564,0.056171591663879646,0.0026554209144070556,0.06330346819458971,0.003371806662506263,0.00243277409801311,2
2016-11-04,0.5293426513878343,0.021939370931685902,0.061453990004451654,0.2539223039712242,0.00488234595846666,0.05646679934686723,0.0026752489549275384,0.06347899199004013,0.0033726028714607986,0.0024656945830415825,2
2016-11-11,0.5326222208833645,0.021862476957118546,0.060678927812454715,0.25266129585498687,0.004847097244860629,0.05646653286291355,0.002653042187661034,0.062411538565322944,0.003331755192947588,0.002465112438369664,2
2016-11-18,0.5280592136808026,0.02166938908648433,0.05946102453438638,0.25974985090364117,0.004909548077725628,0.05766565501892603,0.0025056929305512427,0.06052977903000095,0.003178789869353404,0.0022710568681282343,2
2016-11-25,0.4652019650066885,0.0003054757423044379,0.0018556298422802674,0.5256455614404523,0.00014409632295876154,0.005795794411305413,0.0001032491116754464,0.0008022431837827332,8.266299541642702e-05,6.332194313580201e-05,2
2016-12-02,0.46932070666494,0.0003057274658641255,0.0018598274137488547,0.5215135239908368,0.00014085231032098455,0.005814757330388042,0.00010277868806905258,0.0007938829538451962,8.464370666425104e-05,6.329947532266551e-05,2
2016-12-09,0.47104103710328477,0.00029976465086862836,0.0019062518542478897,0.5198458143765802,0.00013761077164183743,0.005756947670587176,0.00010034427372173308,0.0007670147346917148,8.285283565833895e-05,6.236172871782992e-05,2
2016-12-16,0.46816186275058963,0.0002973234134222927,0.00187657210496192,0.5228556830749458,0.0001331425296090704,0.005661624176621318,0.00010014251507856178,0.0007693563757047008,8.270887582166332e-05,6.158418324516493e-05,2
2016-12-23,0.3019103402384911,0.00019196672921681455,0.0002800366256553678,0.6757400288467867,3.719527000149893e-05,0.009113056633111884,2.2553356887894955e-05,0.012671569712526344,1.872000993539166e-05,1.4532577387098029e-05,2
2016-12-30,0.2997216920438449,0.00019043033632556446,0.00027820090986506116,0.6779118830837788,3.698593797402717e-05,0.00912391456663644,2.2492864033538054e-05,0.012680781528793216,1.9085853077875624e-05,1.4532875670553034e-05,2
2017-01-06,0.2984420384723676,0.00018975396436314752,0.0002771115452523823,0.6792988441540815,3.69448888955287e-05,0.009099209648099538,2.2554741019126737e-05,0.012599751757021861,1.9147692193095287e-05,1.4643136706220105e-05,2
2017-01-13,0.29900124200399364,0.00018980042277338496,0.00027471269722257225,0.6786825845496396,3.740300492799242e-05,0.009083483256248985,2.2480355040526216e-05,0.012675029628118107,1.8805282841184834e-05,1.4458799194121701e-05,2
2017-01-20,0.14382164068744513,0.00022961884418001496,0.00023880920259179705,0.7291178759094581,3.15341930760501e-05,0.005804505606981682,1.8545974147151433e-05,0.12071469875785659,1.316174174055299e-05,9.609082523048476e-06,2
2017-01-27,0.14528753423840904,0.0002308428069979241,0.00024079831786589986,0.7266581807347234,3.124629373632124e-05,0.005841962690919004,1.9000607223786618e-05,0.12166737234076094,1.3369082489286093e-05,9.692886874309207e-06,2
2017-02-03,0.14714651474766527,0.00022835238368520215,0.00023526593844736446,0.7239138936889999,3.067080984367274e-05,0.005819417805427752,1.8721644655117142e-05,0.12258475715345123,1.2931861456401939e-05,9.473966368177241e-06,2
2017-02-10,0.14551565561156748,0.00022692487019260443,0.00023224617318495406,0.7255362610021164,3.136202836437028e-05,0.005751167659393026,1.8763689372010014e-05,0.12266541284262412,1.265476959594904e-05,9.551353589013265e-06,2
2017-02-17,0.03796312570799517,0.000610100157421533,0.0015151256247554062,0.8562503330477954,8.415283502757713e-05,0.00977203078391966,4.713471441479585e-05,0.09370212635239643,3.341038401872618e-05,2.2460392255347058e-05,2
2017-02-24,0.037492141609784424,0.0006046259194371037,0.0014552711201367358,0.8570579276440266,8.439795814914123e-05,0.009705044182831468,4.679316003355883e-05,0.0934988738089821,3.283404563457933e-05,2.2090550984275332e-05,2
2017-03-03,0.03731977211697922,0.0006049935151304983,0.0014280723506042085,0.8571571443829583,8.530537257613017e-05,0.009689365803452449,4.7054368099681535e-05,0.09361208617861652,3.33674281973358e-05,2.2838483385719135e-05,2
2017-03-10,0.03707871186885658,0.0005964147914478065,0.001432999287070376,0.8581075438766053,8.571647629348602e-05,0.00965762964235536,4.684962366381122e-05,0.09293878688073182,3.274677736400507e-05,2.260077561142334e-05,2
2017-03-17,0.09160713654682395,0.0007480904848438108,0.00013985267622550288,0.8981490630174562,6.151342385764345e-05,0.004651666560545678,3.1362376806231645e-05,0.004571489663078472,2.3765001423362215e-05,1.6060248939199338e-05,2
2017-03-24,0.09297536083269395,0.0007523423131279099,0.0001402449767657159,0.8967158128594445,6.1028757658784486e-05,0.0046784385404587,3.159143586626584e-05,0.004604842313570535,2.4070232546338233e-05,1.626773786756974e-05,2
2017-03-31,0.09378001131800894,0.0007658748249052425,0.00014143711435135562,0.895768771471297,6.19055999864467e-05,0.004712862195406901,3.215986542383047e-05,0.004695778448141646,2.4278062790544533e-05,1.6921099688099602e-05,2
2017-04-07,0.09445619433039645,0.0007715907618639576,0.000143550855947668,0.8950835603835755,6.139072001230738e-05,0.004707615493155303,3.1832394609100126e-05,0.00470381883313631,2.3870281736188802e-05,1.65759455671838e-05,2
2017-04-14,0.006934833154906617,0.0002318456511842884,0.0006569072400168068,0.9840913130344838,4.124306010132501e-05,0.0024180558345271858,2.8848765550605295e-05,0.005557521992400054,2.3746728320360943e-05,1.5684538508901013e-05,2
2017-04-21,0.006865760597597267,0.00023421053623131556,0.0006574946605222815,0.9841409822318246,4.179076731802843e-05,0.002417708163778458,2.9337296446612806e-05,0.0055726093283939284,2.408330866346161e-05,1.6023109224032666e-05,2
2017-04-28,0.006868705133473998,0.00023550227591158008,0.0006342795932279365,0.9841183800360492,4.115424182686125e-05,0.0024429778826317618,2.9087115433141447e-05,0.005590655667748854,2.3432818884945054e-05,1.5825234811560622e-05,2
2017-05-05,0.006920548080357664,0.00023822809835659739,0.0006302245439387787,0.9839350651366909,4.190502130899196e-05,0.0024674996182163693,2.899607168077082e-05,0.005698832181748127,2.2992139797956837e-05,1.5709107904044178e-05,2
2017-05-12,0.007277129061161791,0.0003184522234392674,0.0003829119855903434,0.9585583119343508,5.48122765878724e-05,0.003897346628391647,3.6579874829175454e-05,0.02942609735882222,2.906976399825366e-05,1.9288892828439255e-05,2
2017-05-19,0.007264532053413204,0.00032027020435138385,0.00039005918860367136,0.9578504246506363,5.493161542852927e-05,0.0039016140973170523,3.706605721248163e-05,0.03013237453093788,2.92054429560632e-05,1.952215914338272e-05,2
2017-05-26,0.007289022145116409,0.00031983365011452173,0.0003937896576354988,0.957881628215219,5.491404134321002e-05,0.003912458994361352,3.728686406328482e-05,0.030062154710812517,2.918641345484632e-05,1.9725307879230873e-05,2
2017-06-02,0.0072437842895421,0.00032172084555599366,0.0003795009094571641,0.9576187958269663,5.477043597049113e-05,0.003929886898638637,3.7698451885646283e-05,0.030365089539217124,2.8779769102856905e-05,1.997303366346609e-05,2
2017-06-09,0.005175956193695038,0.00031999224109530936,0.031878410600683825,0.8843447648382172,8.06933082111343e-05,0.02066299328757492,5.783139581659243e-05,0.057404622240904785,4.6025117231750776e-05,2.8710776569380945e-05,2
2017-06-16,0.005140006390256629,0.0003074419059670824,0.03182536461701141,0.8874777155948332,7.924041853056706e-05,0.020157565389333287,5.615778271967888e-05,0.054883686895947525,4.500047921675853e-05,2.7820526183850385e-05,2
2017-06-23,0.005046667633449781,0.0003040191118660941,0.03174457181111839,0.8884151915712836,7.940820338692603e-05,0.020340950880182146,5.625347061776191e-05,0.05393993506059345,4.483567545157509e-05,2.8166582050223063e-05,2
2017-06-30,0.005076331578337097,0.00030526418373545624,0.031201140621641966,0.8869053785595817,8.322645929610875e-05,0.020373876156658102,5.674661521056815e-05,0.05592595847540178,4.4135274557574196e-05,2.794207557952042e-05,2
2017-07-07,0.0009719077846997055,0.00024734986659654713,8.702591788195243e-05,0.6783942088940517,1.9354128318175385e-05,0.0016581423816281193,7.0621696513708675e-06,0.3186018951776054,7.477746616518159e-06,5.575932950631449e-06,2
2017-07-14,0.0009706783407512412,0.00024411262285507898,8.51074843877585e-05,0.6789532278356363,1.922327974611556e-05,0.0016555033529250195,6.967307211017915e-06,0.3180523394631513,7.349981626580925e-06,5.490331709385014e-06,2
2017-07-21,0.0009819955181466535,0.0002433884843034664,8.60161834857153e-05,0.6710495747191627,1.9165918413401147e-05,0.001656793330377713,6.9285032710981876e-06,0.3259434801858542,7.196265652013692e-06,5.46089133294e-06,2
2017-07-28,0.0009795756473724275,0.00024392256348698422,8.525554841607203e-05,0.6694020267470553,1.9315149283172606e-05,0.0016447621749971209,6.962364470629448e-06,0.3276053487814435,7.2434006036434525e-06,5.587622871026561e-06,2
2017-08-04,0.00017385293491505895,0.00016963677062071907,8.627286327867606e-05,0.6695977388734741,1.0595398990014492e-05,0.00033097620294209387,3.915781368628903e-06,0.32962023009713287,3.82867538278864e-06,2.952401895110068e-06,2
2017-08-11,0.00017134536931220828,0.00016726667126481354,8.446979157552649e-05,0.6721034249705812,1.0449536821157536e-05,0.0003291786008162314,3.860255484473611e-06,0.3271232410628545,3.798482923046829e-06,2.9652583669592553e-06,2
2017-08-18,0.00017092965077519198,0.00016835834141162756,8.3767489971493e-05,0.668495145005653,1.0525595384575939e-05,0.00033055250670595103,3.924693486165799e-06,0.33072995879110323,3.820232739187075e-06,3.0176927696297045e-06,2
2017-08-25,0.0001715799865566282,0.00016570840940334004,8.179379609379877e-05,0.6681756328635705,1.0463440639399144e-05,0.00032838644205080293,3.914676479621961e-06,0.33105570179743404,3.75538677257282e-06,3.06320099909423e-06,2
2017-09-01,0.0005939979558505365,0.00019082719718393343,0.00011562997229240188,0.8146517089745803,1.8214508981056966e-05,0.0007378406036463343,8.047656444975986e-06,0.18367148825226268,7.238217235385429e-06,5.006661522604245e-06,2
2017-09-08,0.0006017947473472121,0.00019263493428923535,0.00011613433502882097,0.8111601730104298,1.868852718603546e-05,0.0007479688800415733,8.0788844532313e-06,0.18714246460265027,7.111000483255149e-06,4.9510780905689375e-06,2
2017-09-15,0.0006050280861607945,0.00019463586093926863,0.0001195992326682266,0.8103979230847956,1.9281384429195285e-05,0.0007587957892971516,8.20181515913743e-06,0.1878845310240672,6.916490142168464e-06,5.087232341332574e-06,2
2017-09-22,0.0006087653971237544,0.00019208817014069584,0.00012119740693245717,0.8121244481565446,1.8935004087990662e-05,0.00075509999287581,8.110605956997568e-06,0.18615940462578795,6.997100411976096e-06,4.953540137809285e-06,2
2017-09-29,0.00014812580982526483,6.26217075071437e-05,5.9489306389899806e-05,0.6648225928224004,9.095198921898356e-06,0.00040106721156750805,3.4613094444051716e-06,0.3344869143568743,3.823326248659782e-06,2.808950820598231e-06,2
2017-10-06,0.00014661753325284163,6.209512032644551e-05,5.986301508518315e-05,0.6651550307663043,8.998751005061966e-06,0.0003972361797163475,3.431248459795823e-06,0.33416018162606453,3.7821339445242343e-06,2.763625841002926e-06,2
2017-10-13,0.0001472356792923071,6.187028690019443e-05,5.856654253043971e-05,0.6649502862092563,8.995168237349452e-06,0.00039688344732275,3.410500899024451e-06,0.33436628382561495,3.7261866980874395e-06,2.742153248353911e-06,2
2017-10-20,0.00014805997440221023,6.140606534344841e-05,5.8489984059173424e-05,0.6619441339480606,8.901838494889317e-06,0.00039636590974846317,3.426200589564966e-06,0.3373728986085914,3.5476932595572055e-06,2.7697774508217624e-06,2
2017-10-27,0.0001899606237664598,0.0001314926789715157,0.00016238441862576926,0.34015573594812243,4.851783071473754e-05,0.00035136847757348197,3.0967955428707264e-05,0.6588896839747757,2.3682408444133463e-05,1.6205683577161277e-05,2
2017-11-03,0.0001878339746627228,0.00012892459381717974,0.00015855967891874746,0.3346386314566257,4.67016279221199e-05,0.000344208681874022,3.0173623634138587e-05,0.6644263538139549,2.2638415747066235e-05,1.5974132843380488e-05,2
2017-11-10,0.00018441692222036926,0.00012729273506813626,0.00015996847888921268,0.3308631472349216,4.591238231316987e-05,0.0003379370083862823,2.9383734066062167e-05,0.6682143954148476,2.175124692344412e-05,1.57948423637631e-05,2
2017-11-17,0.00018283657606947697,0.00012875115132052057,0.00016304730548322795,0.32783279686661604,4.582397181847611e-05,0.00033647902969694644,2.988333099842099e-05,0.671242922886575,2.1533769722489914e-05,1.592511169931755e-05,2
2017-11-24,0.00043107026706569983,0.00013250156535669173,0.0004210412596368819,0.2967721564233782,7.036181788806447e-05,0.001469582456408533,4.105571516360324e-05,0.7006067878490926,3.1652943064685576e-05,2.3789702945073486e-05,2
2017-12-01,0.00042971292099971574,0.00013169847609742917,0.0004181736345845317,0.29370307713064936,6.978597426507582e-05,0.0014665950625876842,4.070179919289571e-05,0.7036849479972618,3.1846075392713366e-05,2.346092896883194e-05,2
2017-12-08,0.000432039533016422,0.0001359548307810695,0.0004317012825800751,0.3054837412405251,7.149983031716626e-05,0.001502822310171911,4.161648931110972e-05,0.6918427273890846,3.404934866453467e-05,2.384774554809548e-05,2
2017-12-15,0.0004314381635657718,0.00013667887685842077,0.0004277001181615287,0.3075545789590587,7.098242499467524e-05,0.0015141272699173208,4.178569835535113e-05,0.6897650980948586,3.403138570376117e-05,2.3579008525913817e-05,2
2017-12-22,0.000336458504830427,5.8715426973444864e-05,0.0020651101055731876,0.5522682519621609,3.4416888702175764e-05,0.001909989691190328,1.9640801878839122e-05,0.44327821846563087,1.6290237036746048e-05,1.2907916022922381e-05,2
2017-12-29,0.0003448013619682506,5.926416212610949e-05,0.002163766473214507,0.5523698193022193,3.4108778683257535e-05,0.0019247747184604903,1.96412571547293e-05,0.4430549788687418,1.6518229922770635e-05,1.2326847508719539e-05,2
2018-01-05,0.0003476948511461582,5.939445701361484e-05,0.002183713462930643,0.5551069964430336,3.420862414220072e-05,0.0019395744971727922,1.9718552229268217e-05,0.44027967702456866,1.6570141943568284e-05,1.2451945819491278e-05,2
2018-01-12,0.0003526748726394837,5.946574940398308e-05,0.0022115399074318486,0.547855328247258,3.4414497631219644e-05,0.00194940476749917,1.9420355744729322e-05,0.4474899484210073,1.595420430687695e-05,1.1848977077385716e-05,2
2018-01-19,0.00054977277213244,0.00012328436218819782,0.017839744164775975,0.4677482878898719,7.666695719170402e-05,0.002876663405114159,4.3828039155851834e-05,0.5106811424635349,3.371662946211789e-05,2.6893316572688963e-05,2
2018-01-26,0.0005419295292186017,0.00012299647818862856,0.017398811824967414,0.46721806009597433,7.716504998632206e-05,0.0028430266749674142,4.411233333935439e-05,0.5116939396939626,3.348287396384141e-05,2.647544543163399e-05,2
2018-02-02,0.000537953811302115,0.00012428725264285452,0.01731733051131652,0.4673417466209795,7.855100742924284e-05,0.0028317038069886375,4.3397915003421804e-05,0.5116646032278901,3.394048948831237e-05,2.6485356959286634e-05,2
2018-02-09,0.0005250479472741946,0.00012462625882696157,0.01676014826804948,0.471435395716037,7.753761310174762e-05,0.002824463232317505,4.347252503155565e-05,0.5081478099899971,3.47153147723512e-05,2.6783134592182916e-05,2
2018-02-16,0.00012612083917895069,3.437401754063669e-05,0.07239158447392433,0.7304630906607062,2.1158443395566644e-05,0.001025195879516702,8.907595423689467e-06,0.19591610160480094,7.660474627109389e-06,5.806010885932636e-06,2
2018-02-23,0.00012583800999167955,3.430663520499019e-05,0.07095808459947038,0.7291227624213407,2.1083071185808948e-05,0.001026723937629583,8.776077707341638e-06,0.19868924569142685,7.463086466740325e-06,5.716469575920771e-06,2
2018-03-02,0.00012690388480003916,3.420571289418425e-05,0.07130524282722586,0.7260397421673225,2.091332698637337e-05,0.0010244549034304853,8.658658074601982e-06,0.2014269158306655,7.254092762227335e-06,5.708595838183035e-06,2
2018-03-09,0.0001243087028293073,3.4062284761391415e-05,0.07071025002046329,0.7239558370950538,2.0908558871161457e-05,0.0010120405065971788,8.660339059971687e-06,0.20412092666528917,7.357608888947459e-06,5.64821818583561e-06,2
2018-03-16,0.0010516130480447451,7.304389800886113e-05,0.07292718702422718,0.7121474681317823,4.7699039862824527e-05,0.01966137012207253,1.9897846288322382e-05,0.1940356747166501,1.8704269259552808e-05,1.734190380357157e-05,2
2018-03-23,0.0010308767453895155,7.333797566955247e-05,0.07332211337445607,0.7112295776125862,4.792838068792936e-05,0.019608060578788004,1.9829246134554456e-05,0.19463137754756624,1.8860477848746834e-05,1.803806087334058e-05,2
2018-03-30,0.0010373437287618044,7.444175670841938e-05,0.07753888454947945,0.710238725323149,4.775834221163677e-05,0.019824311538840764,2.0147288217145366e-05,0.19118064340763374,1.8988635143588638e-05,1.8755429854359182e-05,2
2018-04-06,0.0010274106804197723,7.354011815119224e-05,0.07648618031266634,0.7129601773909847,4.7483289132092575e-05,0.01974698502428307,2.0238774205270627e-05,0.18960001198907872,1.9084127854221553e-05,1.8888293224637506e-05,2
2018-04-13,0.0009215355690553907,5.255003370234425e-05,0.02009692264442345,0.8291957936604476,3.3828837615378494e-05,0.0016945561854061209,2.1836478830846554e-05,0.14795189622725816,1.615871656140871e-05,1.4921646699190931e-05,2
2018-04-20,0.0009401776479105205,5.205293666050831e-05,0.021061397651791824,0.8245307403333372,3.425100803291127e-05,0.0017067528483506746,2.1651550223240874e-05,0.1516223003530899,1.6113965196043037e-05,1.4561705407242235e-05,2
2018-04-27,0.0009488682656802139,5.266066259187057e-05,0.021428639665733287,0.8261541586693216,3.4038740457195045e-05,0.00172197216218279,2.0523123283924634e-05,0.14960865645063273,1.590682196570795e-05,1.4575438150692842e-05,2
2018-05-04,0.0009285114700308491,5.300772418050886e-05,0.021555764081283752,0.8271521871550488,3.456595203607163e-05,0.0016705495004534813,2.0590630525927468e-05,0.14855369812519528,1.611937451614548e-05,1.5005986729138302e-05,2
2018-05-11,0.05370323096464822,0.0106216993583573,0.07835886131893037,0.6606117112631603,0.009477613574579546,0.07598539395495807,0.0020935302123439026,0.10400301683759544,0.002294129152055291,0.00285081336337141,2
2018-05-18,0.05316506337043204,0.010373773968258703,0.07905560555974485,0.660129666927816,0.009443597150313591,0.07625893756552989,0.0020423363146578766,0.10458032692542844,0.002238919569245024,0.002711772648573758,2
2018-05-25,0.05451423263823879,0.01043663500218486,0.08123126545048424,0.6562613805546549,0.009542312783976707,0.07734267387517263,0.002062043811296663,0.10372409304550219,0.002228598687452301,0.0026567641510368504,2
2018-06-01,0.05364242708154118,0.01054893196453415,0.0776176559910319,0.6586473226613471,0.00953365856199322,0.07756605044867063,0.0020793195242371845,0.1053598234669715,0.002262791050406689,0.002742019249266655,2
2018-06-08,0.0378476691239364,0.010644208124856808,0.03315254754716229,0.6434309541255835,0.009049546903506803,0.09212644552931866,0.0015278245116924632,0.16715264372038882,0.001639977907903975,0.003428182505650121,2
2018-06-15,0.03821426694333082,0.010765049560636866,0.03275156806045167,0.645503152861023,0.009072840604982594,0.092297814381721,0.0015455864494324921,0.1649173839418245,0.0016661510313321808,0.00326618616526494,2
2018-06-22,0.03801939038865734,0.011145084705528968,0.032057742030404214,0.6426523536805749,0.009257204793972615,0.09255133641261114,0.0015926285740385528,0.1676889907435535,0.0016536362778455532,0.003381632392813166,2
2018-06-29,0.037666843808462615,0.011236241534698635,0.03295205662904193,0.6448052736545531,0.009278519351356892,0.09083461627876672,0.001583996375798641,0.16648822695414472,0.0016577150666225063,0.0034965103465542653,2
2018-07-06,0.05534545383503587,0.010504892027411922,0.04127759848690564,0.5392227569895648,0.009010560268095033,0.16593594686490376,0.0035820389993044682,0.16858316341517274,0.002271624161190991,0.004265964952414852,2
2018-07-13,0.05509432412494808,0.010514529478593158,0.04071594113583498,0.5376208032558221,0.009185976533910536,0.16566934786731283,0.003575644302266649,0.1710127757631243,0.002291163045677463,0.004319494492509758,2
2018-07-20,0.054580109309789834,0.010610889754372247,0.04048736480488834,0.5353931510237614,0.009231939615081378,0.16702843063488235,0.0035595731405192407,0.17263843659528944,0.002255610178378902,0.0042144949430367815,2
