,.DJUSBMT,.DJUSCYT,.DJUSENT,.DJUSFNT,.DJUSHCT,.DJUSINT,.DJUSNCT,.DJUSTCT,.DJUSTLT,.DJUSUTT
2011-02-11,0.10323789480311223,0.09919000014530667,0.10316889264927442,0.09872193990026971,0.09833745233816496,0.10077735458238672,0.09767018977689873,0.10186362991638882,0.09941502295399711,0.09761762293420059
2011-02-18,0.1023922287625274,0.10063177855312674,0.10182955348561921,0.10008061525364602,0.09726873274801964,0.10205778637767625,0.0980830438346465,0.10104505941991389,0.099784375780409,0.0968268257844153
2011-02-25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2011-03-04,0.09890235265272983,0.09915403212566094,0.1026580450607436,0.09942416142163474,0.1003625548051255,0.09851857270988659,0.10069454208827855,0.09934882966451408,0.09973331679077109,0.101203592680655
2011-03-11,0.0997329090695896,0.0989823095960112,0.10251071385736235,0.09773089971559136,0.10241978334532403,0.0985014240954349,0.10043334715870272,0.0990005308733779,0.0987938925564406,0.10189418973216535
2011-03-18,0.09712623132585367,0.09977114331371585,0.09962895698133221,0.09872210800744012,0.10240511974893084,0.09865178093544319,0.10165003605311418,0.09709428145886285,0.10081015270136677,0.10414018947394037
2011-03-25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2011-04-01,0.10131548153570907,0.10009001379573923,0.10115516950952987,0.09788957658942807,0.099055538693414,0.10033395480048656,0.10006600346737866,0.10139451133062556,0.0995438763666817,0.09915587391100734
2011-04-08,0.10132841566129037,0.09953394170103078,0.101207221043592,0.09754364672068241,0.09926222553514383,0.10079640979073345,0.09970169645525986,0.09941192618392124,0.10173276054325699,0.0994817563650889
2011-04-15,0.10234037143453187,0.09956957810871733,0.10122694503813484,0.0974711379035892,0.09976444452530932,0.09968967697787594,0.09950617102428182,0.09902551240839903,0.10207719925188356,0.099328963327277
2011-04-22,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2011-04-29,0.10186293098563327,0.10002578319291296,0.10100683514944675,0.09866699886327338,0.09953603970249691,0.10003383795283717,0.09945719619037424,0.10170630761753621,0.09843009708795085,0.09927397325753813
2011-05-06,0.10141739427812496,0.09969418383091579,0.1007575031023065,0.09837215008495077,0.10044399316591944,0.10035993161058629,0.09929332160552568,0.10127941643755585,0.09831934558289875,0.10006276030121587
2011-05-13,0.09852949787669982,0.10089525116062757,0.09517208445455076,0.09847033315444745,0.1025627683222464,0.10018127377224748,0.10047678652784356,0.10184191898251424,0.10010148931783393,0.10176859643098866
2011-05-20,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2011-05-27,0.09978172674203771,0.09946853875498131,0.10128478981238355,0.09991689865142343,0.09990418321456487,0.09931052839790068,0.10057066384312104,0.0987311553675016,0.10035805517862981,0.10067346003745586
2011-06-03,0.10208171505205064,0.09886091498076398,0.10324764119123131,0.09989735215733059,0.09887866217733347,0.0989124271949254,0.10012205888552685,0.0982668955913963,0.1005177048563563,0.09921462791308502
2011-06-10,0.10098307365565583,0.09836723935570163,0.10420091945052035,0.09944684209058177,0.09989932988981064,0.09814462655671512,0.09999717708036616,0.09861156199878204,0.10018998051288118,0.10015924940898535
2011-06-17,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2011-06-24,0.09765022550648005,0.10061522518248019,0.09833940910772891,0.10086712122924373,0.10027885171832493,0.10064344427740497,0.10127599212973318,0.0987092544900464,0.1006577294551658,0.1009627469033918
2011-07-01,0.10045812764973122,0.10115867971707689,0.09698026367576058,0.09971623396968814,0.09989046340813136,0.10094731575694385,0.1007272539079021,0.09937608998501334,0.10050194931524063,0.1002436226145119
2011-07-08,0.10076107032183096,0.10158318954491875,0.09883995321965942,0.10040204075645416,0.09849120500927219,0.1019593512846939,0.09947169171419629,0.10020114019664848,0.09978391163036478,0.0985064463219611
2011-07-15,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2011-07-22,0.10047665123307557,0.09956743121281765,0.10245567165619847,0.09833515424752112,0.10046288210448585,0.09833614602968437,0.10031102002632641,0.09987493988717286,0.09932009739714025,0.10086000620557746
2011-07-29,0.1005061038417084,0.09920816561989595,0.10402924396204091,0.09932573081609487,0.09987375581630947,0.09768553547340264,0.09980020802543835,0.1017142848642091,0.09759542697296204,0.10026154460793811
2011-08-05,0.0995950923904969,0.09984144685917609,0.10360591015339694,0.09978674398259088,0.09928955622664339,0.09569131297150373,0.10044420797014947,0.10211169339875613,0.09751845824223254,0.10211557780505397
2011-08-12,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2011-08-19,0.1019084195822993,0.10011208693287442,0.09929522657186897,0.09702867052907813,0.10060533522388995,0.09993454772054099,0.10049238640566505,0.1006993734468611,0.09924961036793918,0.10067434321898283
2011-08-26,0.09841303560675795,0.10005146922010238,0.0978745822904375,0.09638020148323242,0.10291957399248995,0.09661956638384506,0.10181699880736436,0.09653783715889358,0.10295960762619291,0.10642712743068383
2011-09-02,0.1000887108082025,0.10050634554956939,0.09706259020344112,0.09690523751664212,0.10220319051916822,0.09827923928670707,0.1009951794252539,0.09791870245642166,0.10167606896057978,0.10436473527401428
2011-09-09,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2011-09-16,0.09953748399543418,0.10021897324929634,0.09966780432036895,0.09954998922096903,0.1003819919947743,0.09945387983412646,0.09995061898026203,0.10130776394842661,0.09993361374590781,0.09999788071043424
2011-09-23,0.098155651883302,0.10149959178264938,0.09891289344804946,0.10009630493360061,0.09919485615247207,0.10074946524758509,0.09932606952313046,0.10326783962261486,0.09931757214450791,0.09947975526208819
2011-09-30,0.09007668582306731,0.10356895400579122,0.09346934540570077,0.09790204781577483,0.10183817496637552,0.09902541496158804,0.1011475126048406,0.10654469524490612,0.10197290294004274,0.10445426623191291
2011-10-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2011-10-14,0.10276250495728939,0.1008699192334991,0.10131166152824338,0.09789597156502071,0.09847750249022928,0.10157449384728216,0.10043397164211079,0.10142492243357168,0.0978212545256445,0.09742779777710918
2011-10-21,0.10565650953813034,0.10088864048036927,0.10436202717896527,0.09871860945336158,0.09601039821783727,0.10237566241947545,0.09878465583049982,0.1033988540410368,0.09584716922049874,0.09395747361982539
2011-10-28,0.10385307698767979,0.10122339278031173,0.10626778112576622,0.1012559573587097,0.09550088772061412,0.10239349224731778,0.09888005812756538,0.09997373545690731,0.09517174282197907,0.09547987537314907
2011-11-04,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2011-11-11,0.09954911017130189,0.1008072755008528,0.09965992275429288,0.09758736559572906,0.09911219977414239,0.10019927890501137,0.09994400195132978,0.10070968832149264,0.10060474578684528,0.10182641123900191
2011-11-18,0.09833844751958706,0.10123953459797544,0.10029068980731635,0.09670217474472911,0.10059125149717117,0.10006594697045187,0.09968946561214422,0.10010356325578822,0.10090214991267209,0.1020767760821644
2011-11-25,0.09586430165566333,0.10147843712591327,0.09881673048689388,0.09538943479421691,0.10075007301928561,0.10063891375317172,0.10145380761396078,0.10018839903371787,0.1014839021980992,0.10393600031907742
2011-12-02,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2011-12-09,0.10270476338528194,0.09938294218929417,0.10255802468919342,0.10146668012250477,0.09853521551091081,0.10100092332759532,0.0985487740188645,0.09992136831003935,0.09885889383446728,0.09702241461184848
2011-12-16,0.1016133143465344,0.09941176981701248,0.1020854112800906,0.10245554967569823,0.09866993696195672,0.10118554924045976,0.0986689106537969,0.100577123662307,0.09833078772656104,0.0970016466355829
2011-12-23,0.0995995573002088,0.0998308084284833,0.09938984853446932,0.10196641193750278,0.10094958360764889,0.10051386210837687,0.09923123917674834,0.09875012996405284,0.10044032926878474,0.0993282296737243
2011-12-30,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2012-01-06,0.09897628530869537,0.09984503876516361,0.09974582088656449,0.09938216534451626,0.10022665143841969,0.09965213968110499,0.1000718087192368,0.10003412442353399,0.10125590923073001,0.10081005620203473
2012-01-13,0.10118266343192522,0.1001811945272755,0.1002960431973754,0.10060831616921179,0.10022358641474702,0.10069972036636708,0.09922990303233403,0.10168321763211471,0.09883177631742186,0.09706357891122726
2012-01-20,0.10364828434028654,0.09978391621976197,0.09787266778725112,0.10206802800589644,0.10028304440872485,0.1022808037277091,0.09848414196919351,0.10071525180798206,0.09927295052710723,0.095590911206087
2012-01-27,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2012-02-03,0.10233966435777025,0.10047710264565717,0.09973556761619588,0.09990983069183015,0.10015261327009072,0.10059562741257251,0.09948247472466464,0.10089879624785472,0.09637446800778586,0.10003385502557817
2012-02-10,0.10258905288447487,0.10018221468063561,0.09912773511002579,0.10196806259872794,0.09930544363845879,0.10088026922272526,0.09902903483269099,0.10199832933181263,0.0965950650971333,0.09832479260331496
2012-02-17,0.10048830213853303,0.10052183430009022,0.09991603492235582,0.10129628120722405,0.09869095561989363,0.10032956587718621,0.09956299575419851,0.10367668327079539,0.09676977729517897,0.09874756961454424
2012-02-24,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2012-03-02,0.10006708765744289,0.09915950706829454,0.10150237876066077,0.09903768455718152,0.09961749854315952,0.10013066364689403,0.0999050576671262,0.10044661968079692,0.10015563820327134,0.09997786421517231
2012-03-09,0.09854943919365336,0.1002568124121185,0.09984476657704121,0.10000106950880623,0.09980543480600527,0.0992003562310523,0.10056864447120425,0.10130775315158654,0.10105005426993685,0.0994156693785954
2012-03-16,0.0964299308388259,0.1014840668567435,0.09885625492848833,0.10021902642453999,0.09994793625068175,0.09922867556549997,0.10060642695987992,0.10120953361786635,0.10194876941910351,0.10006937913837066
2012-03-23,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2012-03-30,0.09951241103980549,0.10135315113305336,0.09754828245073292,0.10056449090467738,0.10005361538362594,0.098784263322783,0.10087461709578277,0.10094528950812333,0.1002397509653634,0.10012412819605246
2012-04-06,0.0989887866563795,0.10140855925406393,0.09627393878820845,0.10048283639597773,0.10212826667488706,0.09893070673863753,0.10140219985829704,0.10139890186439465,0.09832828837300327,0.10065751539615066
2012-04-13,0.09790265333887155,0.10180190359899521,0.0951394632709534,0.09994411361469598,0.1026562708475361,0.0985343470133298,0.10214057799049304,0.10188457534700399,0.09909295327139565,0.10090314170672532
2012-04-20,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2012-04-27,0.10026231491588437,0.10009605227266895,0.09971498307493822,0.0997853762922621,0.10114179314411313,0.10023338296717643,0.1001134644074942,0.09728389288184218,0.10032554911738123,0.10104319092623933
2012-05-04,0.09969484924344599,0.1000534616298144,0.10024333769334512,0.10004349763905937,0.10015736702724214,0.10014393811060184,0.09890192562688006,0.09768868729055241,0.10221288145337709,0.10086005428568162
2012-05-11,0.09800800086452348,0.10032298292365242,0.09883071712877639,0.09962256769704186,0.10056459870344936,0.09930117354259403,0.09970987156489292,0.09628825212915022,0.10461904311041977,0.10273279233549948
2012-05-18,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2012-05-25,0.0961006728443348,0.09977975423817576,0.09941406630194675,0.09734469754600884,0.10145919132153917,0.09935640880297741,0.10145541488976777,0.0989640446234303,0.10359990260259669,0.10252584682922247
2012-06-01,0.09781992439366287,0.1008637311998132,0.09936259851356882,0.09757638817282942,0.10084512822939133,0.10000601647676273,0.1012659384939144,0.09848047177109887,0.10219131779145171,0.10158848495750665
2012-06-08,0.09722513373743229,0.100560432343532,0.09724773954618993,0.0965303391526444,0.1008844462444287,0.09902930268205655,0.10120574396264828,0.09858424722833836,0.10446141407511951,0.10427120102760996
2012-06-15,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2012-06-22,0.09904786065628425,0.09943973745163452,0.10117416189619437,0.10037921170232049,0.1005473728527652,0.09953060277854962,0.0994142735086583,0.09895382392439941,0.10177149638179314,0.09974145884740071
2012-06-29,0.09873039911821142,0.10028036190777717,0.09826065692554681,0.10123817806230202,0.10236549628298997,0.09952612754049298,0.09880364731017863,0.09976726845405193,0.10213103395331516,0.0988968304451338
2012-07-06,0.09926144180614832,0.09979089313005225,0.10091156945064733,0.1012682756828685,0.10189415412538737,0.09999774271433062,0.09828194650678015,0.09859020742380556,0.10133047956976195,0.0986732895902179
2012-07-13,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2012-07-20,0.09786205576595307,0.09965920159645501,0.10060296653644038,0.10102896504259119,0.10119814645022841,0.0989853414935246,0.10043628634919434,0.0980714269268095,0.10059683392972177,0.10155877590908169
2012-07-27,0.09856840573176989,0.09925619789391427,0.10297001349123397,0.09842487559312733,0.10091496449819598,0.09915454051231948,0.0998333908633225,0.0992179259066594,0.09974736096247916,0.10191232454697799
2012-08-03,0.09662837317491547,0.09876070954266412,0.10324582780070031,0.09921591054528607,0.10093069661416566,0.09983319752538339,0.09974821365486163,0.09850201329668593,0.10185804171712246,0.10127701612821484
2012-08-10,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2012-08-17,0.10249693080220708,0.09915478080544785,0.10141613892727479,0.09915804746981782,0.09937807327234595,0.10042769427681501,0.09909463479753458,0.10131985056234524,0.09946670057840573,0.09808714850780595
2012-08-24,0.10212086225630931,0.09988576094171649,0.10090608534881479,0.0996892383569344,0.0984910424718621,0.10115216523011203,0.10001224050536286,0.10295317576255553,0.09832628485881945,0.09646314426751292
2012-08-31,0.10197238881677861,0.10050974381405119,0.10072289738937125,0.10023552354087749,0.0998368429499797,0.10063945711162268,0.0995413493988972,0.10295634299937065,0.09778604051691044,0.09579941346214084
2012-09-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2012-09-14,0.1016351149749135,0.10010251082165367,0.10038837359378878,0.10086912350881189,0.09982058929749446,0.10000762340862211,0.09915077096538673,0.09980761645183278,0.09958856529787312,0.09862971167962291
2012-09-21,0.10443226308184098,0.09974362633625472,0.1026454956381864,0.10245496681283245,0.09836263614092602,0.10011911742702723,0.09774339520061844,0.09944420199493083,0.09858222231910325,0.09647207504827965
2012-09-28,0.1019653672712345,0.10018819467330924,0.1011815661143941,0.10053280247225724,0.10054991380233107,0.09935567762878637,0.09867228495676415,0.09960159317355756,0.10128771656934751,0.09666488333801836
2012-10-05,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2012-10-12,0.09945906453486075,0.1002521566966769,0.09859219274561336,0.10137209702222978,0.10110799815391501,0.10023994631775653,0.10070973242242544,0.09809116883764929,0.10057877897230871,0.09959686429656418
2012-10-19,0.09985296416514439,0.10004359341360432,0.09939450400518055,0.10194114941744041,0.10107902876352742,0.10047342675869762,0.1008688976339622,0.09709774951361581,0.09833457050522229,0.10091411582360502
2012-10-26,0.10144784799078604,0.09987565914788371,0.1004929634915679,0.10289924466517446,0.10079893444202086,0.10059091041708602,0.10050969795727054,0.09375403584652907,0.09755640487054647,0.10207430117113502
2012-11-02,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2012-11-09,0.09982294980965024,0.10051247949720048,0.0986994025844073,0.10094397815179922,0.09915544540931154,0.1012783384834709,0.10079095388786993,0.09965207991159475,0.10022813541834309,0.09891623684635244
2012-11-16,0.10031433731447302,0.10096046274382763,0.09891929009270818,0.10066190326855061,0.09953552498638558,0.1021783341186281,0.1015122409554695,0.09967553083224366,0.09900747571790101,0.09723489996981285
2012-11-23,0.09877285012067696,0.10124724101905172,0.09920050064494947,0.10073337767585658,0.10045125887126907,0.1017368635221544,0.1026023374779126,0.0988263595245204,0.09855299169344732,0.09787621945016134
2012-11-30,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2012-12-07,0.09985633545061152,0.10049401691161906,0.09864345931534349,0.09894342462102836,0.09958439027779256,0.10029076849514583,0.0999252622826014,0.10029488390872128,0.09940820484216986,0.10255925389496665
2012-12-14,0.09859103139178083,0.10047751505668147,0.09948967729296804,0.10012887408758951,0.1000281002527178,0.10094121847040154,0.09976789152265898,0.09879485347907772,0.09904818896431594,0.10273264948180805
2012-12-21,0.10105497298775368,0.09958591831399649,0.09886035239427951,0.09985835930037257,0.09998441836814238,0.10135235190702105,0.09915625250106534,0.09839694804699778,0.0996354244229654,0.10211500175740584
2012-12-28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2013-01-04,0.10090981225176385,0.09989893178857688,0.09884102474837231,0.10050484134881987,0.09988727406425808,0.10002976990898446,0.1002618311703148,0.09956987160808776,0.10064151862687946,0.09945512448394249
2013-01-11,0.1015489228601371,0.09997614071542436,0.09981007919785165,0.10111787447874411,0.09902175929469824,0.1004604038249864,0.09992909924374212,0.09882554055290375,0.10060177760998375,0.0987084022215285
2013-01-18,0.10146409385528628,0.10003010650653454,0.09974934204542868,0.10128839541836052,0.10085026976516148,0.10025835046767748,0.10040910809190368,0.09906802508567628,0.09936484324534935,0.09751746551862187
2013-01-25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2013-02-01,0.09962809729370137,0.10081013073135409,0.10060191612965418,0.1003574738497938,0.10039181639275595,0.10030627872492007,0.0996073847662269,0.09834575983852346,0.09975133405648112,0.10019980821658907
2013-02-08,0.09796898497667866,0.09981973262948642,0.10088927813135971,0.10037713977029852,0.10044038641459607,0.09967333483196746,0.09911804182617126,0.09858239849619878,0.10227050525191979,0.10086019767132323
