,HSCIIT Index,HSCIH Index,HSCIEN Index,HSCICD Index,HSCIPC Index,HSCIFN Index,HSCIMT Index,HSCICS Index,HSCIUT Index,HSCITC Index,HSCIIN Index,gamma_reg,b_weight
2012-03-02,0.12994339409570077,0.3285104305672601,0.33509436945911203,-0.039893634881820905,-0.015572362419869423,0.010635157201992998,-0.15408825482659694,0.17666744273243268,0.1743060646357948,0.056894304452068674,-0.00249691101607475,0.001,0.5
2012-03-09,0.12994339409570077,0.3285104305672601,0.33509436945911203,-0.039893634881820905,-0.015572362419869423,0.010635157201992998,-0.15408825482659694,0.17666744273243268,0.1743060646357948,0.056894304452068674,-0.00249691101607475,0.001,0.5
2012-03-16,0.12994339409570077,0.3285104305672601,0.33509436945911203,-0.039893634881820905,-0.015572362419869423,0.010635157201992998,-0.15408825482659694,0.17666744273243268,0.1743060646357948,0.056894304452068674,-0.00249691101607475,0.001,0.5
2012-03-23,0.12684955900238998,0.28703560834077657,0.2766495955817343,0.0015640634480715912,-0.026321057781364524,0.009064883599316599,-0.15280783479619947,0.21577233525489625,0.17634122505771233,0.08319437309872733,0.0026572491939390527,0.001,0.5
2012-03-30,0.12684955900238998,0.28703560834077657,0.2766495955817343,0.0015640634480715912,-0.026321057781364524,0.009064883599316599,-0.15280783479619947,0.21577233525489625,0.17634122505771233,0.08319437309872733,0.0026572491939390527,0.001,0.5
2012-04-06,0.12684955900238998,0.28703560834077657,0.2766495955817343,0.0015640634480715912,-0.026321057781364524,0.009064883599316599,-0.15280783479619947,0.21577233525489625,0.17634122505771233,0.08319437309872733,0.0026572491939390527,0.001,0.5
2012-04-13,0.12684955900238998,0.28703560834077657,0.2766495955817343,0.0015640634480715912,-0.026321057781364524,0.009064883599316599,-0.15280783479619947,0.21577233525489625,0.17634122505771233,0.08319437309872733,0.0026572491939390527,0.001,0.5
2012-04-20,0.1670256843650217,0.30330975472422395,0.2948674673399179,-0.010641970089803984,-0.03216001973590343,-0.0036681371727932954,-0.18768660025774625,0.20097662625336615,0.16527417822719792,0.08524300525421753,0.017460011092301848,0.001,0.5
2012-04-27,0.1670256843650217,0.30330975472422395,0.2948674673399179,-0.010641970089803984,-0.03216001973590343,-0.0036681371727932954,-0.18768660025774625,0.20097662625336615,0.16527417822719792,0.08524300525421753,0.017460011092301848,0.001,0.5
2012-05-04,0.1670256843650217,0.30330975472422395,0.2948674673399179,-0.010641970089803984,-0.03216001973590343,-0.0036681371727932954,-0.18768660025774625,0.20097662625336615,0.16527417822719792,0.08524300525421753,0.017460011092301848,0.001,0.5
2012-05-11,0.1670256843650217,0.30330975472422395,0.2948674673399179,-0.010641970089803984,-0.03216001973590343,-0.0036681371727932954,-0.18768660025774625,0.20097662625336615,0.16527417822719792,0.08524300525421753,0.017460011092301848,0.001,0.5
2012-05-18,0.15757112635244602,0.3063333813450908,0.2794984957230396,-0.022658839674157563,-0.03713090821818428,0.011919649070264215,-0.23359815590476202,0.20895480226912527,0.16262112530352477,0.11885387948262181,0.047635444250991595,0.001,0.5
2012-05-25,0.15757112635244602,0.3063333813450908,0.2794984957230396,-0.022658839674157563,-0.03713090821818428,0.011919649070264215,-0.23359815590476202,0.20895480226912527,0.16262112530352477,0.11885387948262181,0.047635444250991595,0.001,0.5
2012-06-01,0.15757112635244602,0.3063333813450908,0.2794984957230396,-0.022658839674157563,-0.03713090821818428,0.011919649070264215,-0.23359815590476202,0.20895480226912527,0.16262112530352477,0.11885387948262181,0.047635444250991595,0.001,0.5
2012-06-08,0.15757112635244602,0.3063333813450908,0.2794984957230396,-0.022658839674157563,-0.03713090821818428,0.011919649070264215,-0.23359815590476202,0.20895480226912527,0.16262112530352477,0.11885387948262181,0.047635444250991595,0.001,0.5
2012-06-15,0.20646855901771277,0.29932784164836124,0.25634212916413895,-0.05226057917840954,-0.016762141540524723,0.009312267159489317,-0.2566862651574756,0.2170846822255687,0.18189870627935756,0.10375456955549336,0.05152023082628792,0.001,0.5
2012-06-22,0.20646855901771277,0.29932784164836124,0.25634212916413895,-0.05226057917840954,-0.016762141540524723,0.009312267159489317,-0.2566862651574756,0.2170846822255687,0.18189870627935756,0.10375456955549336,0.05152023082628792,0.001,0.5
2012-06-29,0.20646855901771277,0.29932784164836124,0.25634212916413895,-0.05226057917840954,-0.016762141540524723,0.009312267159489317,-0.2566862651574756,0.2170846822255687,0.18189870627935756,0.10375456955549336,0.05152023082628792,0.001,0.5
2012-07-06,0.20646855901771277,0.29932784164836124,0.25634212916413895,-0.05226057917840954,-0.016762141540524723,0.009312267159489317,-0.2566862651574756,0.2170846822255687,0.18189870627935756,0.10375456955549336,0.05152023082628792,0.001,0.5
