,.TR15GSPE,.TR15GSPM,.TR15GSPIC,.TR15GSPCS,.TR15GSPTRN,.TR15GSPAU,.TR15GSPLP,.TR15GSPHR,.TR15GSPMS,.TR15GSPFDGR,.TR15GSPFBT,.TR15GSPHHPE,.TR15GSPHC,.TR15GSPPHB,.TR15GSPBK,.TR15GSPDF,.TR15GSPINSC,.TR15GSPIS,.TR15GSPTEHW,.TR15GSPSEQP,.TR15GSPTS,.TR15GSPME,.TR15GSPU,.TR15GSPREC
2010-07-30,0.0021572058754029,-0.00330074569258,0.0034322029348468,-0.0064949980001356,0.0164217956303811,-0.0084640682559319,-0.0003205786349514,-0.0025480391410503,-0.0102539906875063,-0.0076270760347044,-0.0025788964479012,-0.0102531185982452,-0.0023328977590678,0.0051705768740744,0.0102706971834283,0.0124934531548179,0.0050788305550621,-0.0090819725155929,-0.011778790689617,-0.0463759300444164,0.0157302855916641,-0.0004959790271724,-0.0049696524323029,0.018974038418607
2010-08-06,0.0318462837696598,0.0162531271030743,0.0182261643396901,-0.0007981124053035,0.0202038790245031,0.0251539047094455,0.0165013370423587,0.0092889182802964,0.0191186367558238,0.0009901236667035,0.0163127739547699,-0.0139096804387757,0.0347976986396951,0.0417715845303117,-0.0059883930514745,0.0040089017341824,0.0110250536021361,0.0143481877536959,0.0183331117365339,0.0140668329345763,0.0161578805772582,0.0171891377328587,0.0203603387710311,0.0145732321487455
2010-08-13,-0.0395761233758045,-0.0401848489780635,-0.0529440805236055,-0.0469862860061844,-0.0440594295818944,-0.0701121931462219,-0.048888461617438,-0.0373165074762448,-0.0346081834063759,-0.0200269548253597,-0.0095806616118602,-0.0089550492125424,-0.0324019121734814,-0.0176516654841435,-0.0590190211080969,-0.0527900587647574,-0.0394688900142911,-0.0366051301272494,-0.0756152818246536,-0.0755508459811317,0.0034612960721083,-0.04299011826128,-0.0114300404817687,-0.0367641074053669
2010-08-20,-0.0210482797257551,0.0042382919323256,-0.0100046104804544,0.0012351917909687,0.0052054652960893,-0.0126965806857987,0.0028233035890401,0.0060743494661799,0.0233786723138138,-0.0124480274391486,0.0009562155417595,0.0010500549423515,-0.0144764203607645,-0.0103575976171377,-0.0294038112196876,-0.0152054105118352,-0.0098389153386284,0.0079708181777597,0.009503373696347,0.0060550472902576,-0.0113969598395156,-0.0130673873963845,-0.0077418535546206,-0.0034432074828543
2010-08-27,0.0023377293170769,-0.0012519531193382,-0.015395027847693,-0.006235505142094,-0.0069148072123692,-0.0187398157211843,-0.0063646398459334,0.0038280050880159,-0.0089884732620985,-0.002555647155812,0.0023336205667134,-0.0036830104350596,-0.0144790692627763,-0.000356409002456,-0.0171731919333056,-0.0140812109479151,0.0125642521158615,-0.0085403943088979,-0.0295416102577249,-0.0171140351804156,0.0119638742409673,-0.0081233325638487,0.0211704702786743,0.0174739439580955
2010-09-03,0.0378736209177841,0.0454830923220206,0.0482047562358645,0.0390184024689026,0.0518454017589691,0.0576617121024276,0.0557425112665848,0.0476485735442671,0.0511909291365817,0.0271412282362266,0.0257569514972302,0.0125975903693706,0.0234893641762223,0.0236248242551582,0.0563427589699658,0.0576936785194885,0.0473645671415541,0.0264106275561264,0.053381756519115,0.0163714217854917,0.0214455176311774,0.0556701228133844,0.0161304201692764,0.0592960955485979
2010-09-10,0.0046578792573506,0.0001172961502224,0.0098835161641168,-0.0031275947700913,0.0054925800010057,-0.0223159048768811,-0.0070224371905587,0.003263403588906,-0.0007773620650192,0.0069115502404721,0.0127065987142385,0.0024073004598819,0.0122134765833328,0.0216546594420212,-0.0014789056368901,0.0033572318400647,-0.0012692735308198,0.0061329174566897,-0.0065110382564914,-0.0311999238369508,0.0160236458070983,0.0042431533222933,-0.0057774302533157,-0.0186710921850391
2010-09-17,-0.0062629664136181,0.0186905802459667,0.0198286102176825,0.0189957321856535,0.0002617321150173,0.0466825988779135,0.02797322033755,0.0095113092508216,0.0317151143106997,0.0222834332057697,0.0004224765226517,0.0118929779811116,0.0159999808948321,0.0114587155724543,0.0053439607281446,0.0049996087563783,0.0138605083071139,0.0375462152224101,0.0471753706119506,0.0560597904040345,0.0176957946763991,0.0004811644178912,-0.0079956194891184,0.0189199904671999
2010-09-24,0.0256588607314471,0.0185891536134297,0.0259254470153573,0.0152599402202471,0.0184821563245558,0.0145477253925396,0.0302524763740346,0.0152312947117536,0.0474220897732795,0.0277346634540016,0.0137987354196273,0.0115134465632669,0.0339823069173084,0.0193935277145964,-0.0028696177257638,0.0020385856772131,0.0059612169228853,0.0182277141756415,0.0400864121796291,0.0384673467597407,0.0219250788035443,0.0184162274813137,0.0208961537805656,-8.456605304529852e-05
2010-10-01,0.0248286012904117,-0.0019067861791107,-0.0040701790795586,0.0163435294881515,-0.0027214972003399,0.0012620744892768,0.0132262143470784,0.0041993668243003,-0.0078514238264286,0.0085526533713542,-0.0007798429244184,-0.0167917593914511,0.0027876168433436,-0.007642600170962,-0.0046184797766909,-0.0055956221528236,-0.0069610579285405,-0.0019228488657733,-0.0128436083927812,0.0033145300780177,0.0090856488421455,-0.0122648595761384,0.0058947214183671,-0.0079402463542526
2010-10-08,0.0278815541973436,0.0312912315264335,0.0296203645227957,0.0165023534699706,0.0270239053632377,0.0816457469518807,0.0283303640605645,0.0192104314114411,0.0174647249259272,0.0030743192969693,0.0043400720566173,0.0214312793690809,0.0017784351980549,0.0130792335717921,0.0141813729151529,0.0091859742000737,0.0133128942822811,0.0069349554855846,0.0199619129973744,0.0119065410949326,-0.0029685992024643,0.0255738694428342,0.0076848002470508,0.020748150666084
2010-10-15,0.014079150095777,0.0124074743085262,-0.0041554016641655,0.0068355802117876,0.0175433550276906,0.0168385398070414,-0.0019627699447181,0.0006822460557442,0.0118925076541451,0.0008339332829119,0.0204881610122797,0.0147458193090446,0.0121746278379766,0.0118155243361222,-0.0468380301398442,-0.0323884873518693,0.0045677047486294,0.0422114945289817,0.041032941170966,0.0110657167530738,0.001256533477429,0.0201602584180344,0.0027835696534241,0.0135456575241672
2010-10-22,0.0025359142166918,-0.0063662954411625,0.0068756400451808,0.0091509142888734,0.0108142342979686,0.0106905413745232,-0.0049858825737219,0.0194523034028935,0.0024640943455784,0.0054635075500366,0.0035404998413897,0.0122379445005837,0.007426791952851,-0.0002442041323227,0.0511963084749795,0.0097197975313629,0.0087226772701631,0.0077667396929124,-0.0055195642056642,0.0081988293265027,0.0003655743088066,0.0059395996315714,-0.0004154538451248,0.0177084148217685
2010-10-29,-0.0013180111826215,0.0106355218420264,-0.007975015031255,-0.0162537112964796,-0.0077480944686052,0.0100386808145387,-0.0034167334639273,0.003005245685284,-0.0035603974000897,-0.0077251267268657,0.0041394835889196,-0.007702294309002,-0.0057755748111704,-0.0020401506782818,-0.0073030516991379,0.009895069437074,-0.0203587504076014,0.0207280661556719,-0.0081002352993281,0.0304858886190639,0.0051052613049853,0.026378736881256,-0.0026647976452636,-0.0166018842833752
2010-11-05,0.0520510979362991,0.0435966214048422,0.0431869446781842,0.0258720580336051,0.032080904308261,0.1054327379390349,0.0416785844395535,0.0380180932943459,0.0406681917549665,0.0299010840514326,0.0089042921297868,0.0103522750071418,0.0342579385806314,-0.0024107407286894,0.084081957583419,0.0760620220212249,0.0468528597003967,0.017149273019414,0.049253687140911,0.0578281608800315,0.0246561610309421,0.0119403108934417,0.013663827109366,0.0540758558588603
2010-11-12,0.0115268051825683,-0.021714893576628,-0.0325868676848372,-0.017839240199319,-0.0197533476184735,-0.0081096176704358,-0.0169320274499765,-0.014577844666093,-0.0145161301894183,-0.0152678477020202,-0.0122990275867234,-0.009163618248955,-0.0069698988102128,-0.0207982189872069,-0.0432019988484103,-0.0347211839772076,-0.0393394444159667,-0.0215768105244156,-0.0468797596413032,-0.0106081713353657,-0.0208255296776436,-0.010341977768848,-0.0211328583822886,-0.0489054667339008
2010-11-19,0.007983768592978,-0.0036023476451715,0.0108436553596316,0.0007729236035891,0.013338817869885,0.0047285131130123,0.0234449585925717,0.0070218053764816,0.0141471823117542,0.0061436286248146,0.0049226096952199,0.0007135960316646,-0.0010375008048169,0.0016052345157244,-0.0101214662476465,-0.0069716112371239,0.0006666022232961,-0.0024468001591153,-0.0018759119016187,0.0043086589177481,-0.0002074971370802,-0.0046145956382313,-0.0057502336788409,-0.0207084213727126
2010-11-26,-0.0165527797394811,-0.0059528446744185,-0.0003605647954694,0.0068097475284656,-0.0001183846684423,-0.0030310181237741,0.0085354122343919,0.0011475228906581,0.0281600636877976,-0.0064449247556521,-0.0051015036902066,-0.0215994414150458,-0.0079401339409791,-0.01068970805542,-0.0270525417291476,-0.0304265229475876,-0.0195214480516419,-0.0026478115340248,0.0131722669417544,0.0183260946739669,-0.0093048829488019,-0.0090888320952504,-0.0058236511883286,0.0092520494794361
2010-12-03,0.0505989972992739,0.0534369527006999,0.0434920814186861,0.0291729135708638,0.0432489589956619,0.053717112057656,0.0395817649859406,0.0228505883090179,0.0237007764751675,0.0223511715447921,0.0082516554184173,0.0065689306852791,0.0273277146448205,0.0086060579847984,0.0725392744006194,0.0529275841213312,0.0302764228539405,0.0228810277538331,0.0096122266658196,0.0340925219310821,0.0181054506481017,0.0251199265178789,0.0124049211593104,0.0206222001571436
2010-12-10,0.0040250504615872,0.004130195968319,0.0162751689580351,0.0288755530547881,0.0012628768805444,-0.0005552217867333,0.0122317683084116,0.0004421754211116,0.0048089653682541,0.0080111142444025,0.0105933979879955,0.0096782086713631,0.0147450325338513,0.0049275839193312,0.0535119998458712,0.0461776011529562,0.026255432666304,0.0175447476939851,0.0143205582842371,0.0137220041773289,0.0206797721772904,0.0082394555048004,-0.0043157555659499,-0.0118717465931658
2010-12-17,0.0029052902305808,0.0165083981972153,0.0093415871690292,0.0212435551370273,-0.0056794536380302,0.015304115694471,0.011367793378938,-0.0062286818387187,-0.0035777537835459,0.0124041538590895,0.0150810024032652,0.0232798374965244,0.0193544705689929,0.0187370203072052,-0.0115095929839627,-0.0206271653417562,0.0019762072401048,-0.0027163103062289,-0.0019840733024899,-0.0159271914227998,0.0086404035723413,-0.0017186879086739,0.0100712328382448,-0.0076146512941308
2010-12-24,0.023779908074955,0.0160666023222759,0.0112778756813467,0.0004455042727908,0.0010493229482158,0.0015099012873318,-0.009980932076209,0.0053050578278301,0.0081313024746769,0.0029791315356992,-0.0019620861286054,0.0056820077969752,0.0014660142907372,0.0012501723678521,0.0354431998661535,0.0249039991864228,0.0108975496416026,0.0064452023139811,0.0071515740052803,-0.008725194174322,0.0115279398614753,0.0175598030283976,0.0087791240163124,0.0258815344266498
2010-12-31,0.0091108770778451,0.0050098475901387,0.0002343189437301,-0.0040388303462263,0.0031334721434732,-0.0019882715956062,-0.0121296127151802,-0.0098292237463516,-0.0066112633886658,0.0048942504577149,-0.0033723905550125,-0.0100077189851964,-0.005366057215276,-0.0070923777752557,0.0034534109959154,0.0060192929706741,-0.0017125946729252,-0.0054277336955412,0.001614572380133,0.0025652557114093,0.0072054920748483,-0.0052042838097294,-0.0022035986177842,0.0175329232124654
2011-01-07,0.0039592228002731,-0.0027105972610246,0.0110819065790603,-0.0073130886303477,0.0144960509251002,0.0661678249718584,-0.0119896351504138,0.0033664895981475,-0.0191471665604701,1.5948648390162745e-05,-0.0166046896353304,-0.0018189862089573,0.0140114281333876,0.0191996025294942,0.000915056511707,0.0317789587298655,0.0026588176315769,0.0192349545817469,0.0384768743080907,0.0128473408293769,0.0029552033567614,0.0289594268620858,0.0095839218210227,0.0005456836373942
2011-01-14,0.0333836300026428,0.0140876449780713,0.0212853347776746,0.0182548666754072,0.0142266488005444,0.014294190070202,0.0165435532017943,0.0017234061124378,0.0130660269084046,0.0140144613961528,0.0073289524065169,0.0122405734896136,0.0301433985510226,-0.0101494627808349,0.0371608752534504,0.0420665901911243,0.0132191305159825,0.0107202867407252,0.0266294672255138,0.0493612630317537,-0.0149646948891252,-0.0046061154586289,0.0066918816264787,0.0151057842615882
2011-01-21,-0.005198576121384,-0.0322546862353824,0.0032939977140682,-0.0064209056368954,-0.0227122857350586,-0.0395013246968413,-0.0290998463614682,-0.0060128921846616,-0.0097710621785997,0.0078055692759253,-0.0031521496244557,0.0105098060799597,-0.0049964348368504,-0.0001802854920005,-0.016964452839813,-0.0253040768270688,-0.0079244420416324,-0.0023679737195407,-0.037276335735193,-0.0306098094015131,-0.0116798858644301,0.0170572669541904,0.0043535616318142,0.0027264972811851
2011-01-28,0.013194173462357,0.0112734107949024,0.0050269280990911,0.0002694029393128,-0.0202272337046718,-0.0481803927169441,0.0043560031255776,-0.028259956368194,-0.0063704130511463,-0.0055219796042352,-0.0181508980849571,-0.0209453713601843,-0.0018171973698603,-0.0230043998005748,-0.0168896660414464,-0.0253136934637945,0.0038746392898811,-0.0055082817869469,0.0138905622511331,0.0231362268463204,-0.0051376662207135,-0.0188968203579457,-0.0076183330425501,0.0141277677711719
2011-02-04,0.0420478568475941,0.0422559047882697,0.0286634705893402,0.024238916891347,0.019114387906177,-0.0114439749796454,0.0357682893142214,0.0305712458951925,0.0197032048450105,0.0027630564223968,0.0187143782605638,-0.0003482701471327,0.0261947613971937,0.0189465725955804,0.0313664575903871,0.0174209618279339,0.0237545103731293,0.028120615013446,0.0464311830510246,0.0432754776450874,0.0188344159278017,0.0529940577954815,0.0057818260311399,0.0140830242385545
2011-02-11,0.0006631944996404,0.0082528462275452,0.0283965609069465,0.0164629185309383,0.0364419363857368,0.0617410967916756,0.0285332412491789,0.0339494363316663,0.0331886219016419,0.0050309656644602,0.0079960996234527,0.0217264398831249,0.0159252068917119,-0.0032749155098386,0.0276169723269146,0.0349363225987948,0.016984788175026,0.0111471607640789,0.0063913929669396,0.004135099611596,0.0175068755034795,0.0375279925621692,0.0073429558256385,0.0276893410696228
2011-02-18,0.0386917960755808,0.0124746872957481,0.0064483530992205,0.0074029147651992,0.011559695042953,-0.0115179060878635,0.0119377359706591,0.0063133216009305,0.006551293592814,0.0039009654537291,0.014810563069425,-0.006521209132155,0.0219586800704427,0.0097303186642891,-0.0151244994539497,0.0099969083721205,0.0194092336806506,0.0086931908682537,-0.0014658918485608,0.0184293014290219,-0.0064213652810489,0.0257327588794546,-0.0009777922303642,0.0042535897116913
2011-02-25,0.0108098306579205,-0.0310056714091939,-0.0298427938952398,-0.0293320988390375,-0.0408129378438791,-0.0439547624406851,-0.0190315345755405,-0.0283150452777795,-0.0273569122972759,-0.0356672918967887,0.0059159318322337,-0.0178298609709447,-0.0142584223962451,-0.0110670711445434,-0.0194403672878442,-0.0313703555427001,-0.0168475802027887,-0.0221337855192078,-0.0245037340981882,-0.0189693895842339,-0.0189811252727321,-0.0086218702946387,-0.0044439368616945,-0.0060718422159291
2011-03-04,0.0044441504933716,0.0021921158854221,0.0003833075134536,0.0060803866782284,0.0033933011761186,-0.021729924655035,0.0068095360682707,0.0039995120349698,-0.000328321331983,0.0044059814117753,0.0066824535037894,-0.0090758121653276,0.0212459953409407,0.0276146813307724,-0.0196256263999051,-0.0182247243361385,-0.0060189979532824,-0.0081607280609034,0.0105301419942063,-0.0030866303343094,-0.0040398912023672,0.0079085202951507,0.0090075946441481,-0.0118196032238007
2011-03-11,-0.040218089535758,-0.0299594309925826,-0.0105202541908322,-0.0057108518155258,0.0123601776730124,-0.004239424579515,0.0037199139493397,0.0090058665040073,-0.0023086191653851,0.0105230126799269,0.008545564951619,-0.0028879704744083,-0.0179317728243351,-0.0086268945779144,0.0072796999685478,-0.0002338582891282,-0.006875296598813,-0.0158322236731788,-0.0329637478976891,-0.0613096613694756,0.0105063785330157,-0.0205677852065956,0.012253296434239,0.0070174606749564
2011-03-18,0.0043196523732109,0.0036086136720561,-0.01526136488202,-0.01514009585062,-0.0128471823445945,-0.0055966150185041,-0.0525372144205038,-0.0319953625868328,-0.0268012707004932,-0.0158191800483485,-0.0197188846912103,-0.0151398802112989,-0.0233859477660115,-0.0107464982255791,-0.0120627072973634,-0.0124239833146094,-0.0247972790867283,-0.0303263930832287,-0.0402949482560881,-0.0248584379661409,-0.0056818636362139,-0.0333450813443445,-0.0370594510941525,-0.0127722387673182
2011-03-25,0.0413940118121463,0.0381782908200212,0.0324582231050161,0.0320875379166347,0.0221646036248113,0.0396711884035019,0.0262259238583641,0.0285022446459537,0.0332969887505525,0.0084220179335923,0.0331538257374888,0.0138978682994035,0.023482460831828,0.0163125660871088,0.0011807771337253,0.0011098147405022,0.0207157538308204,0.04082965402461,0.0408956428392632,0.041778808373327,0.0219841329564165,0.0345885426354735,0.0184474519440882,0.0050150260003938
2011-04-01,0.0180954127343166,0.0251368810419305,0.025443219461521,0.0267473358672749,0.0242169289027573,0.0163135950680517,0.01797615805097,0.0107190062970965,0.0175606463972304,0.0165227768423363,0.0143808180050588,0.0155728611027041,0.0290358435533149,0.0156152925294821,0.0123897124941436,0.0126024039571572,0.0094226118522089,0.017077214842246,-0.0117985151167754,-0.0154199368622442,0.0416276123190688,0.0146137936863053,0.0237292742746066,0.0284152440141343
2011-04-08,-0.0018811804572071,0.0004047230363461,-0.0131519410234164,-0.0004295230371623,-0.0253426268845319,-0.0193142260596594,-0.0062701615033595,-0.0138870399473769,0.0119835713739271,0.0124379635204932,0.0042177831508172,-0.000944773667372,-0.0072911672157602,0.0088109385968906,-0.0092258335537948,0.0067381753394695,-0.0096243609221589,-0.0018799443293905,-0.0131287588367868,0.006327532367224,0.0038487974341943,-0.0160036304914128,-0.003792063219378,-0.0195487868299023
2011-04-15,-0.0304059874478391,-0.0210566328719365,-0.0118907720331549,-0.0027867519259903,0.00814077887949,-0.0313517552313067,0.0207797475122826,0.0099847999405435,0.0038180172075279,0.0142736454351115,0.0201360034945108,0.024326866245967,0.0104617854130566,0.0204708467784036,-0.0289540468872878,-0.0266023892534966,-0.0122908677573005,-0.008166275286548,-0.0113586721908919,-0.0175378190075644,0.000599664028706,4.831537079641457e-05,0.0003791046563377,0.0238265904278525
2011-04-22,0.0236693354378896,0.0269321486142712,0.0175162877421124,0.0002480520392347,-0.0037342564732129,0.0411160855159355,0.0246964699929872,0.0121033377269716,0.0119439905049245,0.0091407485157846,0.001954680553371,-0.0087484803509683,0.0163999418414084,0.0054159863390075,-0.0281286774465792,-0.0007019338091613,0.0086779222358848,0.0100847241797077,0.0449048715532749,0.0470372753174113,-0.006153716773227,0.0170529047714114,0.005244500170036,0.0163830957012933
2011-04-29,0.0189697984118664,0.0120148945151896,0.0242706731011155,0.0111213915546692,0.0463037579805161,0.0076089444562841,0.0066266376893466,0.0052816231584285,0.0095670454255036,0.010698618642462,0.0183735171219379,0.0309106095437312,0.0248091982575415,0.0327901551029523,0.0231356493987779,0.0076105834232602,0.0277851706346687,0.0223072010731957,0.0019861899033959,0.0354124153617543,0.0214150643409452,0.0295527379182469,0.0281566365353918,0.0252701164319528
2011-05-06,-0.0711555336734161,-0.0360933927613056,-0.0213903959670992,-0.0099451610553092,-0.0090901395085732,-0.0227625590449407,-0.0128709978756325,0.002763163317714,-0.007558690663339,-0.0006845281986694,-0.0046866967331868,0.0040400793384378,0.0071482865921332,0.0014855321555307,-0.0198391288443591,-0.0114674221194284,-0.0251280160839296,-0.0172472451183922,-0.0087516958396784,-0.0023879655665287,0.0001918492832031,-0.013828100512262,0.0004774051787654,-0.0220745585419145
2011-05-13,-0.012264977825625,-0.0136006487600548,-0.0088451967524234,0.0092830031083324,-0.012439097561121,-0.0068963932477871,0.0159906960565658,0.016814679875124,0.0215419701208277,0.0347704813060467,0.014815956096523,0.0248103334021989,0.0106574934495005,0.0201251056040023,-0.0122188895185703,-0.0336412000094907,-0.0067331387571357,0.0011105470428873,-0.0046197167280553,0.0001608550296963,0.0063311197882041,-0.0080584729385181,0.0171626484010958,-0.0014872635298353
2011-05-20,0.0107376457212304,-0.0037031007469074,-0.0129443519392296,-0.0097644805758217,0.0100320946557637,-0.0136259708140981,-0.0115429056820498,0.0068420967738487,-0.0302619999283896,-0.0018692208425893,0.010417510131214,0.0039155917288178,0.0019970172560661,-0.0049226957104979,0.0035439976754734,-0.0062283519825916,-0.0048530481393842,-0.0093324769141414,-0.0203197995006462,-0.0142306962408692,0.0025753434152215,0.008029216712839,0.005377247785812,0.0034668668902013
2011-05-27,0.0208668604124775,0.0184564179093544,-0.0029866892905394,-0.0039558709527204,-0.0027763503198612,-0.0085229953939928,0.0103188128235316,-0.0007409767884534,0.0002592676442076,-0.008608706061279,-0.0056694285573454,-0.0139621341904948,-0.0183719191490263,-0.0032387696773764,0.0045834216784854,-0.0019608681444541,-0.0097040794308745,-0.0061896741481513,0.0039426223713792,-0.0162902277103652,0.0004510937078043,-0.0024048919190758,-0.0135298010084035,0.0127908337835402
2011-06-03,-0.0151169438842524,-0.0321238569873152,-0.0325337972849144,-0.0315841782265814,-0.0269275675397365,-0.0392419355371191,-0.043913899286047,-0.0195124353892868,-0.0373255112328017,-0.0284764285412674,-0.0214457023683004,-0.0163455605319318,-0.0183558620568133,-0.0117565780456453,-0.0430421521851751,-0.0320744368030267,-0.0237382280083371,-0.0228076313285313,-0.0124769976958101,-0.0331269682971021,-0.0270603290376385,-0.031139330790461,-0.0142573929670967,-0.017278987344923
2011-06-10,-0.024108561372462,-0.0124479833546734,-0.0232052739733171,-0.0296365508135084,-0.0318126314531495,-0.0426751289588964,-0.0313059795373841,-0.0262114468451526,-0.0279530969592198,-0.0143554401963821,-0.0135261560645703,-0.0107455005083044,-0.0133304403705625,-0.0143795967647922,-0.0173525316369295,-0.0251816768984558,-0.0276844727967389,-0.0240998778961665,-0.0462174210527341,-0.0295707638416896,-0.0183636716334563,-0.0247576645536499,-0.0065873876966942,-0.0412870803441383
2011-06-17,-0.0165719956578946,-0.0193631512627173,0.0123089566924718,0.0095284771157577,0.0123679818522528,-0.0050221825525967,0.0280892781947461,0.0103362513473357,0.0143629866541543,0.0138214436823362,0.0166922576516603,0.0087892467477486,0.0002021657891368,0.0041948550084305,0.026314784103637,0.0019033969578501,0.0028905366825697,-0.0064614677686831,-0.0143916655361931,-0.0251381900072192,0.0087682249296145,-0.0045344748082909,0.0102645353499517,0.0188174846010669
2011-06-24,-0.0113346330102273,0.0243181187692198,0.001560419524148,0.0049465043206951,0.0180544803577948,0.0477504360598826,0.0160469692482885,0.0174276823367034,0.0230684487295884,-0.0145999727526606,-0.0111117157830454,-0.024017407091474,-0.0029886750927069,-0.00105380104047,-0.0176253810224387,-0.0128216426102893,-0.0009468520988745,0.0035158759810582,0.0112233474029597,0.0071583312017027,-0.0013389911349552,0.0025988102180305,-0.0047203874662513,-0.0042661025457684
2011-07-01,0.0728692534243817,0.0572778190744551,0.067536775246269,0.047858384777484,0.0584291049816341,0.0669468216298911,0.0716846892083991,0.0635263041262941,0.0506789379199599,0.0318209525602202,0.0296373541220185,0.0287786435222066,0.0454618739488612,0.0355322655430441,0.0602751416981037,0.0646200036353135,0.0498849735047033,0.0714085230322258,0.0621489381251059,0.0630010799274334,0.0460908242537358,0.0734712785797111,0.0347577054656575,0.0488890005097351
2011-07-08,0.0096573839017264,0.0108250961066551,-0.0004818702723138,0.0073987609845334,-0.0025997145690905,-0.0024869989226948,0.0090853928986114,0.0049911093782413,0.0257179506627396,0.0086546477367461,0.0091387940037195,0.0074472576024959,-0.0018828739829001,-0.0030092835821879,-0.0159518475861251,-0.0142213149207565,-0.0096883657644956,0.0189311719179525,0.0160270390010028,0.0009827391383114,-0.0019408035604713,-0.0058750730411382,-0.0027409439466322,0.0222848512850437
2011-07-15,0.0016660246744335,-0.0171830875801523,-0.034052986272119,-0.037414708301719,-0.0348292022220231,-0.0430880303238625,-0.0230101349781519,-0.0134056812203909,-0.02357472704116,-0.0182140456176582,-0.0167706836290667,0.0039618948117285,-0.0199718128810632,-0.0140650857468423,-0.0333213787968894,-0.0475293306744379,-0.0325935735437474,-0.0122958237300635,-0.0231052909335283,-0.054636796301967,-0.025186643765679,-0.0319135782734681,-0.0122104529054569,-0.0223390726224803
2011-07-22,0.0345603665542311,0.0091109656087451,0.0085668335028672,0.0157775513873075,0.0151893804888894,0.0114704642729157,0.0148758082801998,0.0201930694686156,0.0118228224326901,0.0035793681876064,0.018738395954857,0.0008304322703609,0.0156139165888609,0.0078752709638489,0.0473972699821416,0.0348359483024391,0.0103101094132509,0.0216763189221294,0.0481156025312004,0.0406080848351284,-0.0008406207715363,0.027389793283453,0.0137286442433637,0.0293326246700877
2011-07-29,-0.0457655664680582,-0.0470555520218156,-0.0642194045115659,-0.0660539727563989,-0.0448686688481354,-0.0692712171931309,-0.0305308717661035,-0.0386230504211841,-0.0224508508907248,-0.0294463442685173,-0.0224170876466964,-0.0414781852212355,-0.0512007844582071,-0.037702641976878,-0.0376244879957967,-0.0373606804276265,-0.0285243285559436,-0.0320072818038806,-0.0386504599157336,-0.0465120807098052,-0.042256648301056,-0.045762793912907,-0.0221930876587982,-0.0384936156457086
2011-08-05,-0.1033460022872522,-0.096559530115557,-0.0910831985478902,-0.0732663268756761,-0.0796282822861519,-0.1148747771198528,-0.0921707202576421,-0.0625350483183942,-0.0832105578284641,-0.0444895599938863,-0.0212470910978281,-0.0237697561574934,-0.0849147291270565,-0.0640244809820964,-0.0880771760615964,-0.0987551109804628,-0.0663884467985861,-0.0579717148166128,-0.0666910055097216,-0.081688581851159,-0.0309563149416864,-0.0894324186886698,-0.0415720855940434,-0.1200718123197127
2011-08-12,-0.0194264345840007,0.0020585987068084,-0.0157368223679162,-0.0172424213369056,-0.0040297293078603,0.0027853382607019,-0.0123555251581369,-0.0015113847093172,-0.0085052964824647,-0.0269233218331811,-0.0140097081161897,0.0093223260615531,-0.012641025180643,-0.000429990702682,-0.0764947477786566,-0.0672742488842371,-0.0247616826540825,-0.0195345042195024,0.007478456319675,0.0050286541201667,-0.0202233649518112,-0.0244315745654186,-0.0044902923390227,0.0206851194397024
2011-08-19,-0.0540507743824868,-0.0688194905478518,-0.074530611750894,-0.0428413885581514,-0.0743130613550022,-0.1088747037966625,-0.0944904468010502,-0.041821350872364,-0.0522549268898341,0.0063495004405269,-0.0036901316415446,-0.0121539053701511,-0.0409014537593868,-0.010390712802734,-0.0518605765773196,-0.058267385420381,-0.0443284041255397,-0.0812478449449212,-0.0814181931978714,-0.0757354545111573,-0.0029737185607902,-0.0550707727113656,0.015329394091583,-0.0317494700685428
2011-08-26,0.0391851060891357,0.0571046885452588,0.0667955962373629,0.0729644066756747,0.0501341215684767,0.0581295214456518,0.104053319784632,0.0491957459483909,0.0728095752145716,0.0228807736632348,0.0195110547203902,0.0339334584419759,0.0547279784098233,0.0325200132730516,0.0672630445506479,0.0713594927648826,0.0227074088041521,0.0684208484548229,0.060013661945617,0.0466390289054807,0.0333060521801957,0.048799084464175,0.0255076454075977,0.0388963833585316
2011-09-02,0.0045872959791164,0.0017157100462825,-0.0002209062107254,-0.0151967910831806,-0.0036715015979417,-0.0027276036492963,-0.0051683694828914,-0.0004808589621251,-0.0045275688806069,0.0061028173064809,0.009048259974786,0.0008752310904118,0.0023987214920786,0.0067755927614261,-0.0218212107973891,-0.03382218586593,-0.0040144312294103,0.0021222603154975,-0.012372735816304,-0.0151417319833093,-0.0132462968748011,0.0019191159251126,0.0079726252333776,0.0061674918105829
2011-09-09,-0.0194320895270558,-0.0196115523876386,-0.022904280862524,-0.0222099493989871,-0.022891386689069,-0.0325159933824937,-0.0128764205743251,-0.0291613956797768,-0.0007162430839191,0.0003844413173166,-0.0179185285070326,-0.0092695598720823,-0.0220101750963229,-0.0092056840540282,-0.01230684497755,-0.0385185763126217,-0.0180872668334104,-0.0147113426289881,0.0012622681282519,0.0086403197454232,-0.0164047070598257,-0.0318930187895321,-0.0159720030797461,-0.0058126002299989
