date,.TRXFLDHKTA1,.TRXFLDHKTC1,.TRXFLDHKTE1,.TRXFLDHKTE2,.TRXFLDHKTF1,.TRXFLDHKTF3,.TRXFLDHKTF4,.TRXFLDHKTH1,.TRXFLDHKTH2,.TRXFLDHKTI1,.TRXFLDHKTI2,.TRXFLDHKTI4,.TRXFLDHKTM1,.TRXFLDHKTM2,.TRXFLDHKTM3,.TRXFLDHKTN1,.TRXFLDHKTN2,.TRXFLDHKTN3,.TRXFLDHKTT1,.TRXFLDHKTT2,.TRXFLDHKTU1,.TRXFLDHKTY1,.TRXFLDHKTY2,.TRXFLDHKTY3,.TRXFLDHKTY4
2010-03-26,,,-0.012612,,-0.008605,,-0.003997,,0.030075,0.036124,-0.001106,0.006608,,-0.051032,0.004318,-0.003351,,,-0.011697,,0.00175,,-0.03868,0.015958,-0.014966
2010-04-02,,,0.034205,,-0.004291,,0.016905,,0.004072,0.028712,0.016805,0.012217,,0.016747,0.068211,-0.011818,,,0.0403,,0.022856,,0.004219,0.020392,0.029621
2010-04-09,,,0.0432,,0.031997,,0.010495,,0.041246,0.004625,-9.5e-05,0.018972,,0.016274,0.045504,0.046647,,,0.009746,,0.014315,,0.026209,0.009722,0.011745
2010-04-16,,,-0.00575,,0.015281,,-0.036614,,0.015066,0.01024,-0.025243,-0.0159,,-0.032156,-0.049269,-3.3e-05,,,-0.003554,,-0.014722,,-0.031411,-0.014122,-0.024173
2010-04-23,,,-0.02631,,-0.030787,,-0.054594,,-0.000941,0.033158,-0.021718,-0.01129,,-0.03209,0.01674,-0.00156,,,0.014914,,0.008325,,-0.009683,-0.002876,0.010974
2010-04-30,,,0.01242,,-0.004565,,0.003497,,-0.032901,-0.006616,0.013707,-0.02346,,-0.012476,0.003893,-0.022678,,,-0.041011,,-0.029133,,-0.007538,-0.012189,-0.01847
2010-05-07,,,-0.082913,,-0.073189,,-0.058485,,-0.07441,-0.084367,-0.084513,-0.075884,,-0.104837,-0.123716,-0.070794,,,-0.094941,,-0.029747,,-0.060149,-0.059825,-0.106628
2010-05-14,,,0.022602,,0.011849,,0.002993,,0.095531,0.040301,0.028899,0.030812,,-0.013177,0.054426,0.022498,,,0.047573,,0.01975,,0.002124,0.011836,0.015076
2010-05-21,,,-0.057465,,-0.030618,,-0.034753,,-0.090748,-0.115576,-0.05633,-0.066765,,-0.084071,-0.147031,-0.0817,,,-0.140981,,-0.009196,,-0.062088,-0.066651,-0.083945
2010-05-28,,,0.018942,,-0.002238,,0.031782,,0.010728,0.03626,0.028,0.024801,,0.06332,0.103035,0.051701,,,0.027967,,-0.008599,,0.035147,0.028353,0.079558
2010-06-04,,,-0.005899,,0.0146,,-0.001128,,0.020987,0.001754,0.011474,-0.006355,,-0.016632,-0.037357,0.019569,,,0.02069,,-0.006267,,0.021228,0.028175,-0.008292
2010-06-11,,,0.030335,,0.000772,,0.007129,,0.013074,-0.034579,-0.00546,0.00444,,-0.02508,-0.016061,0.019906,,,-0.061641,,0.013881,,0.00186,-0.004225,0.025254
2010-06-18,,,0.045052,,0.019183,,0.031612,,-0.010417,0.047969,0.020627,0.028118,,0.046035,0.054793,0.04092,,,0.036714,,0.028179,,0.049823,0.042899,0.044812
2010-06-25,,,-0.006324,,0.011596,,0.021392,,0.001414,-0.027862,0.016241,0.022176,,0.020872,0.016497,0.00956,,,0.010619,,0.014718,,0.00314,0.006159,-0.011131
2010-07-02,,,-0.03952,,-0.041022,,-0.033102,,-0.054758,-0.043436,-0.018088,-0.034241,,-0.061178,-0.08477,-0.02668,,,-0.070579,,-0.003308,,-0.080882,-0.039816,-0.033627
2010-07-09,,,0.010002,,0.020998,,0.037977,,0.001743,0.023635,0.022137,0.033708,,0.032751,0.057595,0.017819,,,0.03253,,0.020133,,0.05323,0.024623,0.041381
2010-07-16,,,-0.049077,,0.01935,,0.00524,,-0.028915,0.002273,-0.001997,-0.010997,,-0.031222,-0.030867,-0.006288,,,-0.007695,,-0.015445,,-0.019569,-0.008733,0.015446
2010-07-23,,,0.054344,,0.020449,,0.040554,,0.075591,0.023399,0.022471,0.050083,,0.065553,0.070277,0.00243,,,0.012492,,0.007989,,0.011299,0.02263,0.031073
2010-07-30,,,0.010057,,0.032997,,-0.000376,,0.017689,0.051046,0.008229,0.014874,,0.015994,-0.034535,-0.000354,,,0.03583,,0.006377,,-0.00877,0.028324,0.019817
2010-08-06,,,0.024937,,0.034659,,0.020132,,0.018394,0.003035,0.016074,0.014589,,0.026652,0.037811,0.026186,,,0.018362,,0.011956,,0.011497,0.025025,0.009051
2010-08-13,,,-0.035747,,-0.033217,,-0.014169,,-0.024338,-0.025387,0.017241,-0.02139,,-0.022696,0.009867,0.006351,,,-0.034698,,-0.011886,,0.01621,-0.012287,-0.006444
2010-08-20,,,0.026683,,-0.019361,,-0.019039,,0.026985,0.019148,0.021474,0.003503,,0.025398,-0.022412,-0.021476,,,-0.007825,,-0.000179,,0.009753,0.033047,0.011925
2010-08-27,,,-0.017271,,-0.013349,,-0.013271,,-0.013749,-0.026151,-0.028612,-0.02194,,-0.047872,-0.064456,-0.027813,,,-0.046863,,0.004368,,-0.02639,-0.010942,-0.012985
2010-09-03,,,0.025098,,0.024653,,0.02693,,0.052742,0.052316,0.045128,0.029153,,0.041289,0.036812,0.045751,,,0.008435,,0.008877,,0.026009,0.024985,0.015402
2010-09-10,,,0.050499,,0.025104,,0.021037,,0.029059,-0.009827,0.018061,0.028395,,0.024906,0.046714,0.007688,,,0.010852,,0.021308,,0.052036,0.014977,0.015408
2010-09-17,,,0.038509,,0.038546,,0.035928,,0.0,0.019933,0.015278,0.017911,,0.042639,0.064117,0.022985,,,0.03116,,0.021971,,0.023064,0.051493,0.037735
2010-09-24,,,-0.011291,,-0.003981,,0.030299,,0.03696,0.04473,0.002785,0.00413,,-7.1e-05,-0.001281,0.016887,,,0.005739,,-0.003149,,0.01339,0.018534,0.00502
2010-10-01,,,0.028947,,0.002429,,0.011779,,-0.002482,0.014324,0.028042,0.009811,,0.034535,0.080577,0.022814,,,0.009998,,0.000238,,0.00689,0.00076,0.024573
2010-10-08,,,0.04744,,0.029291,,0.025255,,-0.02571,-0.013658,-0.0261,0.019708,,0.033174,0.00863,0.036294,,,0.022399,,0.002411,,-0.017441,0.025494,-0.008663
2010-10-15,,,0.048434,,0.047767,,0.02676,,0.00759,0.057816,0.020133,0.021511,,0.063148,-0.005225,-0.033813,,,0.02225,,0.018258,,0.002306,0.032221,0.001234
2010-10-22,,,-0.026332,,-0.013338,,-0.023691,,-0.012532,-0.005251,0.029122,-0.009796,,-0.025231,-0.027967,0.001619,,,0.021862,,-0.007252,,0.001189,0.010764,0.012184
2010-10-29,,,-0.008795,,-0.011962,,-0.014396,,0.001426,-0.026468,-0.025826,-0.01197,,-0.013362,-0.02797,-0.00154,,,-0.039933,,-0.02101,,-0.019293,0.014509,-0.014641
2010-11-05,,,0.082636,,0.08752,,0.079362,,0.043571,0.079884,0.015268,0.066467,,0.072228,0.06314,0.043804,,,0.049785,,0.016395,,0.045462,0.043037,0.04293
2010-11-12,,,-0.016502,,-0.033425,,-0.027353,,-0.012826,-0.031188,-0.007239,-0.017938,,-0.033559,-0.061142,-0.037592,,,-0.015886,,0.005152,,-0.009401,-0.036271,-0.003619
2010-11-19,,,-0.035953,,-0.025061,,-0.036203,,-0.020525,-0.01876,-0.009852,-0.019498,,-0.035356,-0.014506,-0.047222,,,0.00505,,-0.023586,,-0.018115,-0.004046,-0.000396
2010-11-26,,,-0.022096,,-0.037718,,-0.042589,,-0.00635,0.002827,-0.026958,-0.024143,,-0.026507,0.003292,-0.003079,,,-0.032403,,-0.008578,,0.013748,-0.006553,-0.000496
2010-12-03,,,0.02021,,0.023311,,0.0297,,0.029326,0.052893,0.033652,0.026568,,0.042826,0.033738,-0.008225,,,0.069647,,0.009587,,0.017268,0.038434,0.01489
2010-12-10,,,0.000307,,-0.014223,,-0.0058,,-0.044219,-0.019094,0.010068,-0.034237,,-0.018954,-0.052967,-0.007567,,,-0.01157,,-0.005622,,-0.021279,-0.009486,-0.03247
2010-12-17,,,-0.011945,,-0.014487,,-0.014127,,-0.005774,-0.022842,-0.03728,-0.024032,,0.015443,-0.036707,-0.008697,,,-0.017628,,-0.014203,,-0.010005,0.00637,-0.018227
2010-12-24,,,0.03279,,-0.008005,,0.018734,,-0.007985,-0.00985,0.000852,0.012924,,0.015144,0.009814,-0.001082,,,0.008178,,0.007414,,0.007057,-0.007689,-0.03108
2010-12-31,,,0.014977,,0.008669,,0.004115,,0.015295,0.011581,0.008911,0.014793,,0.015747,-0.002568,0.003431,,,0.003337,,-0.000833,,0.000108,0.020593,-0.005202
2011-01-07,,,0.013153,,0.031256,,0.063943,,0.014271,0.030383,0.024456,0.047012,,0.033766,0.052496,0.019551,,,0.022867,,0.013063,,0.02053,0.056378,0.040142
2011-01-14,,,0.027814,,0.031952,,-0.004876,,-0.032334,0.001923,-0.003553,0.007919,,-0.007286,0.017059,-0.017957,,,0.009981,,0.001063,,0.009456,0.034627,0.000239
2011-01-21,,,-0.026409,,-0.018807,,-0.011883,,-0.044577,-0.044359,-0.011479,-0.029745,,-0.023668,-0.043349,-0.028743,,,-0.024058,,0.001268,,0.00625,0.004529,-0.012633
2011-01-28,,,-0.02191,,-0.017231,,-0.021051,,-0.03113,-0.013613,-0.011304,-0.011198,,0.000188,-0.027175,-0.004896,,,-0.019198,,0.0,,0.005544,-0.005769,-0.027581
2011-02-04,,,0.028743,,0.012896,,0.01155,,0.01785,0.010181,0.008453,0.008251,,0.008204,0.006182,0.005867,,,0.018546,,0.005303,,-0.0074,-0.00734,0.012285
2011-02-11,,,-0.067971,,-0.02429,,-0.080953,,-0.05908,-0.063531,-0.067231,-0.047671,,-0.04249,-0.078346,-0.055754,,,-0.012751,,-0.033422,,-0.066581,-0.06949,-0.051869
2011-02-18,,,0.052589,,0.036419,,0.010598,,0.040838,0.019452,0.033579,0.035491,,0.053847,0.050263,0.01894,,,0.040372,,0.013697,,0.033493,0.041313,0.037157
2011-02-25,,,-0.021682,,-0.024303,,-0.03227,,-0.04234,-0.06772,-0.041228,-0.064317,,-0.02998,-0.099678,-0.044915,,,-0.051219,,0.003265,,-0.033377,-0.042671,-0.062566
2011-03-04,,,0.024226,,0.003538,,0.036606,,0.060667,0.050663,0.039278,0.033061,,0.045694,0.05711,0.060161,,,0.028239,,0.011599,,0.013108,0.030299,0.066475
2011-03-11,,,-0.005499,,-0.012078,,-0.022171,,-0.047481,-0.01932,-0.001929,-0.004872,,-0.02549,0.001059,-0.01753,,,-0.035016,,-0.001061,,-0.01679,-0.002066,-0.020002
2011-03-18,,,-0.01788,,-0.031881,,-0.029133,,0.014066,-0.05902,-0.039845,-0.046761,,0.008968,-0.021573,-0.034262,,,-0.048952,,-0.009696,,-0.049839,-0.020823,-0.053051
2011-03-25,,,0.062806,,0.044864,,0.044812,,0.01744,0.03374,0.042649,0.034461,,0.036356,0.036711,0.062227,,,0.047631,,0.035428,,-0.039159,0.048501,0.024542
2011-04-01,,,0.062032,,0.009571,,0.045573,,0.039624,0.016487,0.020452,0.00958,,0.041989,0.012024,-0.017359,,,0.007522,,0.021886,,0.028635,0.002491,0.029693
2011-04-08,,,0.010408,,0.029614,,0.032055,,0.013727,0.03038,-0.005134,0.014646,,0.040126,0.046048,0.081237,,,0.010915,,-0.00049,,0.027872,0.081401,0.06946
2011-04-15,,,-0.024377,,-0.016579,,-0.01283,,-0.007187,0.004794,-0.005161,0.019922,,-0.006924,-0.006828,0.009345,,,0.005609,,0.004973,,-0.00212,0.032057,0.004289
2011-04-22,,,0.011606,,0.008344,,-0.012387,,-0.001295,0.019245,-0.01256,-0.006218,,0.032206,0.020658,0.014511,,,0.00093,,0.002539,,0.006391,0.032333,0.001412
2011-04-29,,,-0.032284,,-0.010603,,-0.019702,,-0.04387,-0.038074,-0.025669,-0.030589,,-0.017263,-0.049061,-0.016506,,,-0.00274,,0.007695,,-0.012288,-0.010817,0.0035
2011-05-06,,,-0.054149,,-0.016558,,-0.023697,,0.004708,-0.036175,-0.013859,-0.001391,,-0.053516,-0.041137,0.005904,,,-0.010431,,0.001321,,-0.038677,-0.012769,-0.0064
2011-05-13,,,0.018369,,0.002047,,0.010414,,-0.001509,0.009509,0.007291,0.009619,,0.003458,0.053024,0.006601,,,0.027293,,0.01358,,0.009867,0.002033,0.010377
2011-05-20,,,0.005416,,-0.0082,,0.006551,,-0.037226,-0.006919,-0.001143,-0.011984,,-0.029408,-0.057841,0.022011,,,-0.063213,,-0.021112,,-0.004232,-0.009865,0.0156
2011-05-27,,,0.029424,,-0.007223,,-0.005636,,-0.032716,-0.029715,-0.002098,-0.023256,,0.034028,-0.05119,-0.028571,,,-0.013642,,-0.005578,,-0.059236,0.015156,0.001129
2011-06-03,,,-0.012621,,-0.008444,,-0.003672,,0.009395,-0.010295,-0.005924,-0.012396,,0.001488,-0.007734,-0.001066,,,-0.003718,,0.001924,,0.036744,-0.009014,0.036525
2011-06-10,,,-0.009506,,-0.027405,,-0.026813,,-0.065155,-0.043969,-0.015618,-0.039804,,-0.062632,-0.049011,-0.014387,,,-0.022541,,-0.022038,,-0.059973,-0.049025,-0.040807
2011-06-17,,,-0.029335,,-0.020724,,-0.030104,,-0.058925,-0.010698,-0.031195,-0.052948,,-0.030116,-0.089161,-0.004559,,,-0.037874,,0.003661,,-0.071543,-0.028657,-0.05564
2011-06-24,,,0.024027,,0.004022,,0.021362,,0.033086,0.039372,0.004233,0.03733,,0.055,0.057767,-0.001169,,,0.021852,,0.0197,,0.046047,0.019047,0.072186
2011-07-01,,,0.019891,,0.003451,,0.021996,,0.067778,0.00329,0.027447,0.010573,,0.01561,0.031622,-0.009316,,,0.014446,,0.025368,,0.014919,0.049284,0.031916
2011-07-08,,,0.02664,,0.006388,,0.035102,,-0.015084,0.012585,0.026324,0.002989,,0.051332,0.027596,0.015476,,,0.036035,,0.009896,,0.005257,0.037049,0.026075
2011-07-15,,,-0.031557,,-0.038754,,-0.040092,,-0.040899,-0.048315,-0.036307,-0.030892,,-0.016629,-0.030887,-0.005349,,,-0.038723,,-0.010773,,-0.035844,-0.01392,-0.023031
2011-07-22,,,0.008051,,0.031491,,0.01926,,-0.003969,0.010209,0.017727,-0.004369,,-0.00505,-0.018299,-0.003136,,,0.000205,,0.019082,,0.027079,0.038107,0.035505
2011-07-29,,,-0.01861,,-0.00714,,0.013731,,-0.002873,-0.027403,-0.023337,-0.01412,,-0.020874,-0.032547,0.004433,,,-0.034894,,0.020843,,-0.042514,0.006699,0.006784
2011-08-05,,,-0.086074,,-0.062242,,-0.058851,,-0.102045,-0.095853,-0.060308,-0.087627,,-0.070247,-0.072048,-0.049362,,,-0.067428,,-0.057865,,-0.08012,-0.066673,-0.070512
2011-08-12,,,-0.08965,,-0.086867,,-0.049711,,-0.042952,-0.116161,-0.049746,-0.033359,,-0.082195,-0.078834,0.000119,,,-0.0653,,-0.037059,,-0.009593,-0.02891,0.008679
2011-08-19,,,-0.015606,,-0.009665,,-0.029492,,-0.020655,-0.011362,-0.003505,-0.000226,,-0.038567,0.016221,-0.047925,,,-0.021988,,-0.004272,,0.001937,-0.036635,-0.03186
2011-08-26,,,0.0242,,0.008115,,0.002798,,-0.013361,-0.012796,-0.012338,-0.002425,,-0.037203,-0.042891,-0.03752,,,0.044778,,0.039055,,-0.012084,-0.0434,-0.022977
2011-09-02,,,0.057268,,0.032088,,0.026238,,0.032345,0.06133,0.024532,0.014644,,0.067178,0.018877,0.04675,,,0.059728,,0.012421,,0.053974,0.076439,0.057388
2011-09-09,,,-0.020776,,-0.024275,,-0.030031,,-0.027212,-0.051001,-0.016,-0.033991,,-0.085199,-0.037807,-0.015658,,,-0.024918,,0.006969,,0.005803,-0.013692,-0.056473
2011-09-16,,,-0.009825,,-0.014006,,-0.055796,,-0.041458,-0.039919,-0.028595,-0.033918,,-0.077876,-0.078846,-0.016305,,,-0.005538,,-0.000861,,-0.083159,-0.057815,-0.035954
2011-09-23,,,-0.103427,,-0.104802,,-0.09837,,-0.080805,-0.117538,-0.109668,-0.102908,,-0.169643,-0.163598,-0.10842,,,-0.089854,,-0.049031,,-0.133763,-0.111217,-0.13397
2011-09-30,,,0.043899,,-0.021089,,-0.042131,,0.01619,-0.009986,-0.022626,0.0002,,-0.045477,0.065357,-0.011501,,,0.036839,,-0.019603,,0.025939,-0.053539,-0.023993
2011-10-07,,,-0.019566,,0.006876,,0.033707,,-0.018422,0.001137,0.00199,0.015106,,0.035035,-0.032931,2.1e-05,,,-0.032088,,-0.008765,,0.013208,-0.010414,0.032869
2011-10-14,,,0.034101,,0.055539,,0.078266,,0.111717,0.123883,0.087978,0.06267,,0.132202,0.106232,0.058235,,,0.04471,,-0.013057,,0.08035,0.059268,0.054372
2011-10-21,,,-0.017775,,-0.014821,,-0.047474,,-0.011064,-0.048106,-0.025555,-0.018661,,-0.08872,-0.04237,0.043642,,,-0.011429,,0.024534,,-0.080677,-0.024792,-0.040671
2011-10-28,,,0.132501,,0.129462,,0.127732,,0.077393,0.190874,0.094411,0.102244,,0.22162,0.166056,0.127433,,,0.10669,,0.021248,,0.167635,0.111091,0.15526
2011-11-04,,,-0.003044,,-0.027414,,-0.020911,,-0.010491,0.02896,0.000685,-0.034674,,0.003803,-0.000639,-0.02058,,,0.007668,,0.001371,,-0.026492,0.010169,-0.020052
2011-11-11,,,0.006292,,-0.060503,,-0.041887,,-0.061452,-0.041351,-0.052055,-0.033143,,-0.053824,-0.053357,-0.013336,,,-0.036725,,0.009921,,-0.044882,-0.076285,-0.055617
2011-11-18,,,-0.031985,,-0.049591,,-0.044883,,-0.003458,-0.007114,-0.029712,-0.014971,,-0.04721,-0.001631,0.004245,,,0.017116,,-0.007905,,0.004949,-0.033007,-0.020131
2011-11-25,,,-0.065102,,-0.051935,,-0.044484,,-0.001966,-0.059138,-0.048165,-0.048106,,-0.049724,-0.043892,0.00264,,,-0.05009,,0.006801,,-0.059446,-0.033533,-0.074392
2011-12-02,,,0.077288,,0.112728,,0.073423,,0.030598,0.083404,0.124845,0.069632,,0.104836,0.060169,0.057565,,,0.056464,,-0.001854,,0.125533,0.071592,0.071732
2011-12-09,,,-0.032419,,-0.021077,,-0.025778,,-0.019231,-0.030905,-0.040818,-0.011302,,-0.04511,-0.01751,-0.021659,,,-0.022209,,-0.017583,,-0.0383,-0.032557,-0.030938
2011-12-16,,,-0.041669,,-0.011787,,-0.001952,,-0.03956,-0.019572,-0.001811,-0.010014,,-0.050821,-0.061726,-0.02297,,,0.00281,,0.006416,,-0.023725,-0.010695,-0.027293
2011-12-23,,,0.028473,,0.021907,,0.020853,,-0.000597,0.017144,0.010945,0.016713,,0.011408,0.005246,0.016207,,,-0.005319,,0.012113,,-0.014203,0.002377,0.005467
2011-12-30,,,-0.007777,,-0.01883,,-0.009033,,0.012782,-0.020434,-0.016988,0.001592,,-0.022285,0.004559,-0.055149,,,-0.020643,,0.002752,,-0.003686,-0.007345,-0.019338
2012-01-06,,,0.059703,,0.004481,,-0.015227,,-0.006369,-0.013789,-0.013813,0.004645,,-0.040469,-0.020302,0.006206,,,0.011801,,0.000992,,0.032718,-0.008617,-0.028561
2012-01-13,,,0.028009,,0.039357,,0.052698,,-0.00368,0.06011,0.033504,0.030634,,0.085515,0.034193,0.025427,,,0.048744,,-0.01189,,0.032867,0.05253,0.010485
2012-01-20,,,0.028192,,0.059516,,0.069278,,0.011557,0.059407,0.026627,0.029576,,0.079939,0.058876,0.00842,,,-0.00509,,-0.018652,,0.048982,0.044522,0.054555
2012-01-27,,,0.014771,,0.023193,,0.014391,,0.013545,0.026601,0.004187,0.014908,,0.045985,0.007569,-0.009202,,,0.004505,,0.008686,,0.041757,0.040992,-0.003084
2012-02-03,,,0.027653,,0.008864,,0.00522,,0.081116,-0.01109,0.033299,0.034236,,-0.012414,0.069933,0.002133,,,0.020596,,0.010232,,-0.023617,0.012507,0.027595
2012-02-10,,,0.007206,,0.01021,,0.021964,,0.016769,0.042868,0.024828,0.037446,,0.042994,0.049151,-6.9e-05,,,0.059727,,0.015744,,0.054477,0.023278,0.00701
2012-02-17,,,0.024898,,0.024338,,0.057929,,-0.006977,0.024523,0.074155,0.01111,,0.001689,0.006594,-0.005372,,,0.033274,,0.021193,,0.001201,0.044899,3.9e-05
2012-02-24,,,-0.028347,,-0.001779,,0.007572,,0.020867,-0.013537,0.001782,-0.02057,,0.01686,0.009924,-0.012476,,,0.009611,,0.006961,,0.029209,0.017043,0.013352
2012-03-02,,,0.010914,,0.003597,,-0.00802,,-0.003024,0.012232,0.01301,0.01494,,-0.022458,0.117678,0.036678,,,-0.007704,,0.019137,,0.02366,0.017619,0.019813
2012-03-09,,,-0.020309,,-0.03112,,-0.030728,,0.02887,-0.024069,-0.006422,-0.015506,,-0.052116,-0.047945,0.032363,,,-0.011176,,0.004019,,-0.006338,-0.012304,0.014995
2012-03-16,,,-0.005428,,0.014867,,0.000525,,-0.010675,-0.01359,-0.004898,0.001756,,-0.026515,-0.009235,0.019707,,,-0.003001,,0.00172,,0.022554,0.023535,0.010011
2012-03-23,,,-0.034218,,-0.028685,,-0.052673,,-0.060425,-0.053067,-0.063477,-0.049187,,-0.058401,-0.089077,-0.053127,,,-0.029093,,-0.027132,,0.000355,-0.037169,-0.034042
2012-03-30,,,-0.01706,,-0.005928,,-0.01597,,-0.019031,0.005496,-0.013112,0.022682,,0.02236,0.038006,0.012649,,,0.018031,,0.005488,,-0.05668,0.015782,-0.050192
2012-04-06,,,0.001378,,0.002893,,0.028674,,-0.007805,0.007288,0.018446,-0.001174,,0.031852,0.038994,0.004926,,,0.029536,,0.008426,,0.009539,0.001863,-0.000344
2012-04-13,,,-0.003199,,0.007001,,0.006536,,-0.017305,0.006597,-0.005121,-0.01381,,0.005047,0.001215,0.000565,,,-0.024252,,-0.013578,,-0.010821,0.010376,0.013297
2012-04-20,,,0.019107,,0.014534,,0.004107,,0.017038,0.006237,0.018422,-0.009927,,-0.011549,-0.020633,0.010181,,,-0.020813,,0.006193,,-0.008839,0.032465,-0.004774
2012-04-27,,,-0.000861,,-0.008265,,0.001775,,-0.013942,-0.012186,-0.012077,-0.011735,,-0.020405,0.009533,0.00457,,,-0.040499,,-0.010173,,-0.023814,-0.026488,-0.006803
2012-05-04,,,-9e-05,,0.012049,,0.01207,,-0.010376,0.007657,0.022134,0.024173,,-0.019533,-0.000661,-0.010392,,,0.021454,,0.012274,,0.007087,0.022046,0.010689
2012-05-11,,,-0.08313,,-0.040177,,-0.062476,,-0.042516,-0.086438,-0.052687,-0.071998,,-0.081541,-0.094538,-0.021416,,,-0.048534,,-0.022437,,-0.055545,-0.06944,-0.073952
2012-05-18,,,-0.046832,,-0.061734,,-0.051482,,-0.01781,-0.05603,-0.050667,-0.052806,,-0.041175,-0.101226,-0.029253,,,-0.069654,,-0.026794,,-0.051899,-0.06488,-0.050108
2012-05-25,,,-0.001192,,-0.009829,,0.01608,,0.014457,0.028026,0.012127,-0.008468,,0.02002,0.019332,-0.006006,,,-0.015343,,-0.004014,,0.022123,-0.027917,-0.03166
2012-06-01,,,-0.011449,,-0.009427,,0.007617,,0.020169,0.001071,0.009898,0.018731,,0.020608,0.035084,-0.007794,,,-0.001268,,0.000168,,-0.013244,-0.011606,-0.021124
2012-06-08,,,0.002393,,0.006526,,0.015217,,0.015864,-0.035438,-0.02585,-0.023934,,-0.024519,-0.009739,0.003742,,,-0.011973,,0.007556,,-0.009932,0.003814,0.0
2012-06-15,,,0.051137,,0.054413,,0.040087,,0.0747,0.008014,0.013356,0.024904,,0.039921,-0.056009,0.008001,,,0.041312,,0.021331,,-0.002411,-0.001878,-0.02556
2012-06-22,,,-0.041252,,-0.001867,,-0.018453,,-0.017567,-0.013209,-0.00389,-0.00919,,-0.017725,-0.02225,-0.008444,,,-0.027918,,-0.001175,,-0.02613,0.01758,-0.005463
2012-06-29,,,0.016955,,0.013897,,0.0343,,0.04404,-0.013138,0.006761,0.021632,,-0.03416,0.005418,0.000739,,,-0.007437,,0.025844,,-0.011215,-0.007945,0.024321
2012-07-06,,,0.013209,,-0.003508,,0.061066,,0.012052,0.000628,0.023448,0.034992,,0.038066,0.045686,0.065667,,,-0.033991,,0.022103,,0.027065,0.007076,0.055095
2012-07-13,,,-0.030541,,-0.035639,,-0.032428,,0.025384,-0.045688,-0.019517,-0.028397,,-0.044755,-0.045179,-0.042268,,,-0.013747,,-0.018416,,-0.062847,-0.021205,-0.034133
2012-07-20,,,0.038072,,0.018102,,0.006691,,0.001222,-0.002894,-0.023829,0.031064,,-0.027909,-0.017691,-0.020551,,,-0.029795,,0.021237,,-0.003149,0.001333,-0.023251
2012-07-27,,,-0.031918,,-0.024101,,-0.01494,,-0.016687,-0.030339,-0.01649,-0.013031,,-0.023735,-0.017582,-0.010394,,,-0.034137,,-0.008237,,0.011722,-0.036617,-0.028925
2012-08-03,,,0.016069,,0.026779,,0.01857,,0.02173,0.026119,0.000721,-0.004842,,0.027285,-0.000932,0.009419,,,0.00307,,0.018304,,0.005196,0.037608,0.02299
2012-08-10,,,0.0356,,0.030286,,0.029839,,0.016002,0.046666,0.047922,0.022998,,0.044647,0.063756,0.011163,,,0.044555,,0.000523,,-0.019923,0.034012,0.056256
2012-08-17,,,-0.005217,,0.006946,,-0.008026,,0.049641,-0.008866,0.013524,0.000177,,-0.038682,-0.00994,-0.011231,,,0.049818,,0.001415,,-0.009508,0.051126,-0.005504
2012-08-24,,,-0.029664,,-0.012481,,0.002439,,0.011871,-0.002556,-0.010856,-0.014798,,0.006175,-0.004548,0.044007,,,-0.023138,,-0.006912,,0.014499,0.014224,0.000837
2012-08-31,,,-0.017892,,-0.024665,,-0.019979,,-0.015861,-0.025368,-0.016348,-0.048297,,-0.069346,-0.049125,-0.005971,,,-0.022416,,0.006094,,-0.011236,-0.016947,-0.0362
2012-09-07,,,0.004259,,0.021265,,0.02541,,-0.016975,0.042855,0.034228,0.018995,,0.053083,0.019717,0.011386,,,0.021176,,0.013621,,0.010217,-0.00642,0.025771
2012-09-14,,,0.068384,,0.045476,,0.062918,,0.017656,0.05496,0.051245,0.038457,,0.092674,0.05562,0.00505,,,0.017683,,0.007553,,0.046376,0.06956,0.033537
2012-09-21,,,-0.005427,,0.016874,,-0.0123,,-0.015253,-0.02342,-0.014271,0.004376,,-0.011652,-0.011999,0.00212,,,-0.018564,,0.007045,,-0.021665,-0.001268,-0.020761
2012-09-28,,,0.006015,,-0.008705,,0.016441,,0.00726,-0.01664,0.014478,-0.010107,,0.009277,-0.018011,0.016808,,,0.025984,,0.016532,,-0.005157,0.020237,0.003088
2012-10-05,,,-0.002836,,0.015333,,0.006459,,0.0395,0.000995,0.000748,0.026558,,0.023363,0.091469,0.011534,,,0.02216,,-5.9e-05,,0.01371,-0.011419,0.017293
2012-10-12,,,0.031318,,0.015338,,-0.021031,,-0.015717,0.03555,-0.008385,0.009392,,0.000749,0.027916,0.018674,,,-0.00832,,-0.008206,,0.001888,-0.007959,-0.015292
2012-10-19,,,0.041939,,0.027051,,0.019261,,0.008454,0.060257,0.007595,0.037131,,0.059088,0.062783,-0.005438,,,0.005083,,-0.00258,,0.050608,0.021271,0.032746
2012-10-26,,,-0.024673,,-0.002948,,0.014777,,-0.004844,-0.038605,-0.001818,-0.003928,,-0.039283,-0.059776,-0.001103,,,-0.023274,,0.015609,,-0.029442,0.035079,-0.018976
2012-11-02,,,0.031055,,0.027164,,0.015322,,0.044178,0.065591,0.049483,0.037174,,0.064964,0.105516,0.038921,,,0.03618,,0.009456,,0.052368,0.042292,0.05983
