,DJUSBMT,DJUSNCT,DJUSCYT,DJUSHCT,DJUSINT,DJUSENT,DJUSTCT,DJUSTLT,DJUSUTT,DJUSFNT,gamma_reg,b_weight
2012-09,0.03284535865605037,0.7409050116304043,0.6107984315876461,0.4301949772588282,-0.09061033563831723,-0.12854859854297845,0.39284495327104174,0.06331054395311511,0.08550095852758424,-1.1372413007033744,0.001,1.0
2012-10,-0.03169462613201453,0.6675714158098772,0.6832173087756669,0.4694799718721564,-0.09836165813196496,-0.15969934862072221,0.35506493812518425,0.10595195947837872,0.07689994874661595,-1.0684299099231773,0.001,1.0
2012-11,-0.06066394388331137,0.6976043910239674,0.765166895753625,0.5016191740096835,-0.03284805285497002,-0.12131453380884716,0.11539382212635108,0.12457448009549305,0.038388870374517055,-1.0279211028365085,0.001,1.0
2012-12,-0.11261095083025555,0.680178335832195,0.8268882944659349,0.4469240676114566,-0.02859715175731968,-0.13496046908291137,0.22019780606168263,0.21805939453409345,-0.08749051650984409,-1.0285888103250318,0.001,1.0
2013-01,-0.11656628227125342,0.6785833045201778,0.9147082736011614,0.5117103177395064,0.00865501116749928,-0.2772362170050675,0.16806114279130538,0.125442823284443,-0.06592445422494952,-0.9474339196028224,0.001,1.0
2013-02,-0.22822291656933838,0.5398283643462898,0.5928238895010775,0.4357124768732001,-0.017297651843457728,-0.0726793295494311,0.198918332282261,0.20880085258872555,0.058540756428340335,-0.7164247740576671,0.001,1.0
2013-03,-0.33559030319126626,0.4481219529455893,0.5010208221327286,0.3939036449489905,0.0005008665909251059,-0.18351534512434226,0.18852039054405267,0.33618749728457153,0.15198219580845448,-0.5011317219397036,0.001,1.0
2013-04,-0.33531434115317926,0.41701538447710224,0.5118687164509249,0.47591005490584093,-0.05458802589584548,-0.18095363318512647,0.16004674815895079,0.2794386407419052,0.17404343913617443,-0.4474669836367471,0.001,1.0
2013-05,-0.3463015544850104,0.46562041421614236,0.4994038589184468,0.4992413664673989,-0.04185021990799852,-0.24699323249342203,0.1158919972906395,0.29944192988780816,0.1887724828357547,-0.4332270427297596,0.001,1.0
2013-06,-0.41810117141315195,0.5124883983212599,0.5835733535469441,0.5822402965524606,-0.017754554906768083,-0.24086156226892178,0.12430898406334862,0.20441129604403424,0.08211850257512392,-0.41242354251432956,0.001,1.0
2013-07,-0.4729457629227567,0.46952759697135177,0.5387689014563282,0.4675523216898498,0.033246215460129284,-0.309936419188481,0.09557952363464334,0.32882044394632226,0.08589866155877862,-0.23651148260616547,0.001,1.0
2013-08,-0.4242638960588567,0.4055763329104006,0.518665921937069,0.41667313171241405,0.00298675510652585,-0.20094736264433707,0.07107577827153157,0.3348205799140357,0.14960575644008395,-0.27419299758886695,0.001,1.0
2013-09,-0.42822740075650617,0.4351539548985114,0.5448239120255559,0.45385626423320186,0.009296657277083958,-0.21168736289425616,0.10146495929896311,0.2990035977983773,0.11068727659047743,-0.3143718584714085,0.001,1.0
2013-10,-0.24630321008012399,0.2907093584297439,0.46508713531010154,0.3725201007509521,0.03132038113344523,-0.17466410883046996,0.11315756516927084,0.35842812196495366,0.1980872090905379,-0.4083425529384111,0.001,1.0
2013-11,-0.15017056330270634,0.2649728886716191,0.3720665861882449,0.3052920092984974,0.014871715610626349,-0.11230134108733175,0.09955656253620522,0.3331449439864269,0.2212432273333419,-0.34867602923492363,0.001,1.0
2013-12,-0.1339915723605541,0.28241537781460735,0.43753576864021165,0.3873200374342435,-0.012021554565611341,-0.21587398980883787,0.18227115449598164,0.2030391030899236,0.17472705058845894,-0.3054213753284235,0.001,1.0
2014-01,-0.10441491296966567,0.28702952752519223,0.4153996361730864,0.32680582329463564,-0.0022337394758484446,-0.16539835418490886,0.2054297375778669,0.1749007027784308,0.19592010615990543,-0.3334385268786943,0.001,1.0
2014-02,-0.17031731968908478,0.2550166136954856,0.3948540729753661,0.3110496460534819,0.01944325109552639,-0.2682096197907197,0.12239340915735965,0.22381072113074627,0.2209752057368978,-0.10901598036505923,0.001,1.0
2014-03,-0.19218332435092628,0.23275518529062433,0.3025461561963662,0.33026752310307494,0.0837972932558873,-0.16758311227947326,0.04160841119158083,0.13771299138932575,0.28604149898580294,-0.05496262278226298,0.001,1.0
2014-04,-0.1858570207748213,0.23535851802939234,0.27523241542668136,0.31110709413175475,0.07327775069091252,-0.1446181885057739,0.025859333277689505,0.16011458171416404,0.30113867265059047,-0.051613156640589776,0.001,1.0
2014-05,-0.2011305928603976,0.2424680251376513,0.25672717224194963,0.31666971768820695,0.06166266204695422,-0.09152361466589075,0.01372336660834025,0.1690934149030301,0.32704815688531835,-0.09473830798516239,0.001,1.0
2014-06,-0.2099586660618453,0.24350771840412372,0.27703423086606616,0.3198467605809126,0.06674403879545578,-0.10246437485179655,0.02917389850187805,0.18076943195745787,0.3109036374968941,-0.11555667568914631,0.001,1.0
2014-07,-0.19580019481391772,0.24127975652335318,0.2731641478895421,0.3136225447221665,0.0626612393930606,-0.04533043902984434,-0.012959870923304544,0.16218788468660664,0.30797049961882345,-0.10679556806648591,0.001,1.0
2014-08,-0.20089487345261986,0.2272192894199257,0.29136277878386285,0.3375794506409537,0.03924850942630324,-0.055747955777449884,0.020873348782140165,0.21161719686233013,0.24975196885325507,-0.12100971353870087,0.001,1.0
2014-09,-0.19347117604146277,0.25877766463095486,0.2730136450212582,0.3397745983572076,0.03692723366435157,-0.043116972033859356,0.031898869610832964,0.21857953461072266,0.26656550208288005,-0.18894889990288585,0.001,1.0
2014-10,-0.2131025509419932,0.2591498708267628,0.27576064712690335,0.37619384226769415,0.03132992329597167,-0.09819706684198527,0.04442294114578802,0.23065459097143068,0.25415738928289655,-0.16036958713346858,0.001,1.0
2014-11,-0.22698003655507565,0.23605379403917887,0.2630998110124004,0.36402858468574184,0.0643755898003246,-0.1879823294802575,0.04104282068472331,0.24563687106490584,0.2915460140455389,-0.09082111929748059,0.001,1.0
2014-12,-0.23962745151319226,0.2449421687927658,0.2817717747315095,0.3777802260829875,0.06852844070038411,-0.2458208235952191,0.06227435059538739,0.2231367677745182,0.2974954698060542,-0.07048092337519528,0.001,1.0
2015-01,-0.26172915266916474,0.25758192807556457,0.3339147790787961,0.3767152287657221,0.07966317474415684,-0.2479228352349833,0.027896664719709564,0.14230365692958166,0.31473610890479775,-0.02315955331418046,0.001,1.0
2015-02,-0.19846859021877783,0.21578949125818014,0.2986416664543005,0.34174106556006556,0.05329988267885422,-0.2463268128661635,0.06394203581471361,0.20327677297331795,0.3429147934880476,-0.07481030514253814,0.001,1.0
2015-03,-0.21226452610718588,0.20879012896330615,0.28804472711711454,0.34813523915288014,0.0501137596146554,-0.23112438204074287,0.06037573334171317,0.2331977971962328,0.3249506132600513,-0.0702190904980247,0.001,1.0
2015-04,-0.25111188552522645,0.2093653598685248,0.31484056904568514,0.392282661123428,0.04820086071252064,-0.22034209538559932,0.04946102949270966,0.2042789859397805,0.3180805328320831,-0.06505601810390602,0.001,1.0
2015-05,-0.22427693985924235,0.20524545871515695,0.2779807146900076,0.4024384326054117,0.011536018889390336,-0.18753120117767916,0.05703228140783492,0.2527670708318025,0.2904770618394908,-0.08566889794217339,0.001,1.0
2015-06,-0.20389770517237457,0.19172930440003708,0.23655582778868048,0.40528189389664804,0.025611902167124532,-0.1690522785630775,0.0575927418207122,0.21793186412150173,0.2890815996316178,-0.050835150090869724,0.001,1.0
2015-07,-0.21456520127342035,0.19361496126611696,0.30754698723594665,0.4139172245682131,0.03592655875270703,-0.18720668826876957,0.03704634712757794,0.20102629050557425,0.23606315794534272,-0.023369637859288642,0.001,1.0
2015-08,-0.25171482975975645,0.2058403556704783,0.3333431244602441,0.44143907925123427,0.033913459433176925,-0.22282698143092022,0.055415680820282254,0.17907581221812488,0.23583706307187782,-0.01032276373474202,0.001,1.0
2015-09,-0.3220569604516308,0.21630150128311115,0.3549930458489783,0.4224612925631168,0.0703216439684196,-0.23072081227962582,0.0887938785331297,0.15386035447841276,0.2334538768575375,0.01259217919855099,0.001,1.0
2015-10,-0.34944413444481853,0.24685895991172052,0.36542826575348913,0.38002781325055884,0.07799672070127767,-0.2515317896214537,0.11019596091472267,0.11752353355456095,0.26256835292330055,0.04037631705664184,0.001,1.0
2015-11,-0.34476536025894017,0.23081172967854857,0.3490009063166826,0.3919815870897459,0.08827509964129318,-0.24610679576388927,0.09506817720809999,0.13354163634104937,0.2511929961304207,0.0510000236169892,0.001,1.0
2015-12,-0.3361605093313423,0.22896020049459556,0.31434161045112585,0.4079821156069034,0.08170295379048402,-0.27453766464100265,0.11900915540552848,0.1314113262592571,0.2533747703315606,0.07391604163289003,0.001,1.0
2016-01,-0.34441122002857083,0.23927601303537344,0.33057434403046543,0.43269467864914984,0.07924853855025671,-0.3197014097065074,0.12302174448466714,0.14190196820319625,0.25202894947778737,0.06536639330418201,0.001,1.0
2016-02,-0.3356928852535489,0.2646688586097836,0.32615062521791616,0.3744315928718632,0.05722553054007375,-0.31989862296821114,0.09571341936353697,0.21727528887490302,0.28396432803598404,0.036161864707699304,0.001,1.0
2016-03,-0.3094654324384778,0.256762071507591,0.3095576907949509,0.36995763296324413,0.07397064320609578,-0.3612514932282398,0.09069012799770232,0.23387315371201972,0.3083714200131665,0.02753418547194717,0.001,1.0
