,size,idvc,beta,bm,m12,m1,roe,ag,dtvm,ep,rf,exmkt
2007-05-18,-0.003399,-0.008258,0.01011,-0.000409,-0.001866,0.023421,0.005128,-0.00026,-0.00165,-0.002037,0.00101,0.0082
2007-05-25,0.001779,-0.017316,-0.007388,-0.004456,-0.006667,-0.003704,-0.006305,-0.000896,0.004565,-0.010115,0.00101,-0.0033
2007-06-01,-0.001972,0.006755,-0.016637,-0.008271,0.012089,-0.005663,0.006971,0.001902,0.003703,-0.002772,0.00099,0.0156
2007-06-08,0.001171,-0.013681,0.024223,-0.007435,0.005146,0.019246,0.0007,-0.005773,-0.003142,-0.00224,0.00099,-0.0199
2007-06-15,-0.009875,0.004322,0.010175,-0.004655,0.009931,0.014352,0.015773,-0.012287,-0.011932,0.004483,0.00099,0.0158
2007-06-22,-0.008648,0.00978,-0.016137,-0.013943,-0.008096,0.006751,0.002983,0.007223,-0.007894,-0.011606,0.00099,-0.0198
2007-06-29,-0.021508,0.020489,-0.032135,-0.019562,0.004684,-0.006111,0.013538,-0.008126,-0.008143,-0.0067,0.00099,0.0001
2007-07-06,-0.008187,0.012958,-0.022183,-0.018646,0.01258,0.014171,0.000527,0.007335,0.005184,-0.022417,0.00099,0.0188
2007-07-13,0.027645,0.006973,0.017964,0.008628,-0.028498,-0.003912,-0.002486,-0.015836,0.016818,0.010563,0.00099,0.0125
2007-07-20,-0.008129,0.043462,-0.023797,0.027532,0.004924,-0.024624,0.011984,0.006794,0.00788,0.041863,0.00099,-0.0134
2007-07-27,-0.012236,-0.034374,0.014106,-0.017041,0.03301,0.024589,-0.002536,-0.000498,-0.008458,-0.015598,0.00099,-0.0518
2007-08-03,-0.006753,-0.01193,-0.006359,-0.017852,0.016924,0.022989,0.003325,-0.003388,-0.00845,-0.013847,0.00104,-0.019
2007-08-10,-0.005134,0.005314,0.004983,-0.002,-0.007247,0.011117,0.000233,-0.000318,0.000742,-0.008926,0.00104,0.014
2007-08-17,-0.008497,-0.000805,0.010662,-0.003784,0.000884,0.00241,0.006334,-0.012451,-0.012941,0.007203,0.00104,-0.0074
2007-08-24,0.00663,-0.013105,0.025053,-0.006963,0.017796,0.010868,0.004281,-0.015212,-0.00141,-0.002845,0.00104,0.0233
2007-08-31,-0.009845,-0.015162,-0.008772,-0.017415,0.023629,0.015068,0.003022,-0.002424,-0.008201,-0.019379,0.00104,-0.0044
2007-09-07,0.02426,-0.025155,0.018672,0.008119,-0.00093,-0.01189,-0.004502,-0.009972,0.014752,-0.000159,0.00081,-0.0134
2007-09-14,-0.00872,-0.007758,-0.003072,-0.011014,0.021131,0.00677,0.002291,-0.011504,-0.009601,-0.008847,0.00081,0.0184
2007-09-21,-0.014787,0.001479,-0.028716,-0.013247,0.028383,0.008218,0.008314,0.007601,-0.006282,-0.009461,0.00081,0.0265
2007-09-28,0.001463,-0.011047,0.019504,-0.019184,0.018381,-0.004957,0.021522,0.003483,-0.003007,-0.001973,0.00081,0.0007
2007-10-05,-0.006341,0.014463,-0.035793,-0.030267,0.029013,0.025083,0.003348,0.01302,-0.003224,-0.031235,0.0008,0.0228
2007-10-12,0.003049,0.021873,-0.018444,0.022177,-0.012893,-0.001309,0.011363,0.017744,0.022795,0.015243,0.0008,0.0029
2007-10-19,-0.0098,0.022858,-0.01921,-0.01122,-0.02713,-0.007037,0.016433,0.013458,-0.0045,0.008824,0.0008,-0.0386
2007-10-26,-0.01033,0.011236,-0.021585,-0.009521,0.014662,0.02732,0.019591,0.00457,-0.003467,0.013788,0.0008,0.0217
2007-11-02,-0.01241,-0.017068,0.03047,0.009782,0.000957,-0.011063,-0.007263,-0.001834,-0.013938,-0.006836,0.00085,-0.0164
2007-11-09,0.006036,-0.013473,0.016545,0.00257,0.028205,0.02166,0.011898,-0.007565,0.000719,-0.006425,0.00085,-0.0368
2007-11-16,-0.019503,0.023373,-0.023672,-0.028745,0.031539,0.035041,0.031641,-0.000891,-0.009744,-0.008594,0.00085,0.0019
2007-11-23,0.023572,-0.005608,0.015166,-0.008484,0.013102,0.005719,0.005856,0.002834,0.018976,-0.003707,0.00085,-0.0149
2007-11-30,-0.012142,0.006003,0.00132,-0.001054,0.022692,0.016376,0.012027,-0.006404,-0.009449,0.00361,0.00085,0.028
2007-12-07,-0.022014,0.027648,-0.031406,-0.007919,0.015624,0.036712,0.009399,0.008631,-0.007108,0.002534,0.00068,0.0173
2007-12-14,-0.019021,0.032067,-0.024886,0.004127,-0.028671,0.025713,-0.008498,0.016677,-0.016839,0.005102,0.00068,-0.0263
2007-12-21,0.006126,0.019979,-0.041154,-0.007632,-0.010861,0.012534,-0.006797,0.028911,0.011084,0.003145,0.00068,0.0123
2007-12-28,0.015401,-0.048798,0.096993,0.053645,-0.075093,-0.050245,-0.021509,0.00061,0.008906,0.062018,0.00068,-0.0049
2008-01-04,0.020586,-0.034583,0.050597,0.060084,-0.054234,-0.056565,-0.039158,-0.01318,0.016528,0.029087,0.00054,-0.0476
2008-01-11,0.001323,0.011887,-0.05161,-0.027025,0.049656,0.022636,0.018333,0.004951,0.01411,-0.018961,0.00054,-0.0112
2008-01-18,-0.018109,0.007643,-0.015944,-0.011767,0.036413,0.016234,0.007813,0.002858,-0.015689,-0.01296,0.00054,-0.0518
2008-01-25,-0.009665,0.001793,0.013943,0.004855,-0.000151,0.00928,0.005423,0.009473,-0.008647,0.019241,0.00054,0.0064
2008-02-01,0.006538,0.021327,-0.030385,-0.024144,0.031774,-0.0123,0.033162,0.001384,0.006424,0.010001,0.00033,0.0505
2008-02-08,-0.004799,0.038989,-0.041543,-0.029783,0.029868,0.000382,0.031686,0.011129,0.002873,-0.00181,0.00033,-0.043
2008-02-15,0.005066,0.007143,0.006094,-0.017753,0.023731,-0.001408,0.027645,-0.001877,0.009413,0.009811,0.00033,0.0126
2008-02-22,-0.005933,0.003861,0.064637,0.026133,-0.084079,0.052855,-0.049708,-0.005738,-0.010039,0.012916,0.00033,0.0008
2008-02-29,0.010515,-0.002056,-0.05205,-0.031617,0.070774,-0.042287,0.031856,-0.001698,0.010423,-0.023224,0.00033,-0.0153
2008-03-07,0.004139,-0.037103,0.061692,0.021248,-0.027439,-0.025152,-0.013493,-0.015602,-0.002607,-0.014204,0.00043,-0.0296
2008-03-14,-0.015179,0.010123,-0.032416,-0.014226,0.035157,0.03904,0.015623,-0.004945,-0.003889,-0.003882,0.00043,-0.0045
2008-03-21,0.007238,-0.013491,0.048153,-0.001764,0.01935,-0.008757,0.007248,-0.007194,0.000796,-0.000354,0.00043,0.027
2008-03-28,-0.008083,-0.007343,0.014588,0.004224,-0.019778,-0.027507,-0.008733,-0.012974,-0.009233,-0.006588,0.00043,-0.0071
2008-04-04,0.003394,0.010465,0.011377,0.027703,-0.03076,-0.009679,-0.015516,0.002531,0.000995,0.012449,0.00044,0.0418
2008-04-11,0.006817,-0.01136,-0.025526,-0.035135,0.065409,0.010537,0.023352,-0.003166,0.008293,-0.022511,0.00044,-0.0265
2008-04-18,0.006022,-0.023144,0.008924,-0.014186,0.004534,-0.00839,0.013429,0.004544,-0.005796,-0.007899,0.00044,0.0396
2008-04-25,0.010871,0.028004,-0.05649,-0.011729,0.038992,0.005675,0.015449,0.004547,0.022016,0.011638,0.00044,0.0045
2008-05-02,0.014,-0.013199,0.00025,-0.013437,-0.000971,0.022603,0.001823,-0.000198,0.010834,-0.018641,0.00045,0.0116
2008-05-09,0.013252,-0.013464,-0.028143,-0.024491,0.04211,0.006284,0.02338,-0.012596,0.012521,-0.007011,0.00045,-0.0151
2008-05-16,-0.010065,0.012808,-0.010172,-0.018601,0.025406,0.002526,0.017149,0.000633,-0.005021,-0.000872,0.00045,0.0271
2008-05-23,0.020108,-0.012261,-0.006904,-0.028838,0.039047,0.025971,0.004253,-0.024052,0.011666,-0.019144,0.00045,-0.0322
2008-05-30,-0.022603,0.012855,-0.042059,-0.023278,0.043872,0.005115,0.036537,-0.001956,-0.01593,0.024892,0.00045,0.021
2008-06-06,-0.032625,0.054763,-0.048513,-0.005275,0.011697,-0.027082,0.033433,0.006061,-0.027395,0.033351,0.00043,-0.0241
2008-06-13,0.023689,0.001244,-0.049457,-0.040276,0.060921,0.032637,0.039726,0.000565,0.022869,-0.022899,0.00043,-0.0017
2008-06-20,0.009138,0.025314,0.083357,0.061228,-0.116649,-0.073108,-0.060713,0.032026,-0.004965,0.001573,0.00043,-0.028
2008-06-27,0.019239,0.00577,0.001915,-0.006925,-0.021714,-0.006935,0.000156,-0.015504,0.018796,0.007592,0.00043,-0.0326
2008-07-04,0.007973,-0.021501,0.019489,0.033267,-0.036014,-0.029938,-0.023658,0.012152,0.004819,0.011784,0.00038,-0.0194
2008-07-11,0.019672,0.056295,0.03296,0.001049,-0.062042,-0.062605,0.005479,0.021296,-0.002229,0.019807,0.00038,-0.0131
2008-07-18,0.024115,0.003703,-0.011975,-0.011036,0.006873,0.011587,-0.000971,0.002957,0.019391,-0.009648,0.00038,0.0165
2008-07-25,-0.027407,0.006026,-0.054333,-0.031645,0.063761,0.072503,0.041207,-0.005414,-0.018353,0.001085,0.00038,-0.0003
2008-08-01,0.012018,-0.032961,0.037762,0.037375,-0.030513,0.003706,-0.037076,0.011557,0.012835,-0.014433,0.00032,0.0039
2008-08-08,0.011856,0.009224,0.048166,0.044295,-0.071106,0.066406,-0.031386,0.024679,0.014412,-0.006347,0.00032,0.0255
2008-08-15,-0.003508,0.060374,-0.03133,-0.030582,0.036216,0.041571,0.080291,0.006821,0.00371,0.074503,0.00032,0.0063
2008-08-22,0.045388,-0.064687,0.059546,0.081433,-0.030853,0.010466,-0.049149,0.006479,0.042884,0.002523,0.00032,-0.0068
2008-08-29,-0.044082,0.081696,-0.048167,-0.028138,0.023527,0.026957,0.058328,-0.009775,-0.024785,0.039939,0.00032,-0.0049
2008-09-05,-0.02326,0.091233,-0.021402,0.004191,-0.009737,0.013845,0.037528,0.025908,0.004552,0.039115,0.00038,-0.0316
2008-09-12,0.037567,0.090001,0.00314,-0.069835,0.069222,0.020368,0.050345,-0.032884,0.018233,0.014813,0.00038,0.0048
2008-09-19,-0.061902,-0.045459,-0.024717,0.009557,-0.013747,-0.023684,0.005225,-0.011208,-0.041562,0.01042,0.00038,0.0087
2008-09-26,-0.031125,0.052364,-0.079545,-0.006722,0.056888,-0.013373,0.066903,0.007924,-0.016418,0.061729,0.00038,-0.0402
2008-10-03,0.025226,-0.070093,0.058763,0.007662,-0.011558,-0.044101,-0.025828,-0.024811,0.006252,-0.036179,0.0002,-0.096
2008-10-10,-0.02202,0.063168,-0.064498,-0.015859,0.040146,0.005866,0.029756,-0.011555,-0.004964,0.027571,0.0002,-0.18
2008-10-17,-0.026746,0.077388,-0.088726,-0.045391,0.076966,0.035178,0.059993,-0.005177,-0.002314,0.048135,0.0002,0.0461
2008-10-24,-0.005659,0.160649,-0.158854,-0.091357,0.097035,0.016049,0.127075,0.00913,-0.006142,0.093595,0.0002,-0.0724
2008-10-31,0.021888,-0.211942,0.230603,0.136666,-0.145389,-0.041597,-0.12724,0.015899,0.007991,-0.068086,0.0002,0.1078
2008-11-07,-0.005197,0.024185,-0.065179,-0.010795,0.020566,0.028839,-0.038488,0.037579,-0.00416,-0.049415,7e-05,-0.0401
2008-11-14,0.003129,0.000923,0.064189,0.013154,-0.063771,-0.047983,0.018411,-0.037057,-7e-05,0.073266,7e-05,-0.0645
2008-11-21,0.023001,0.000457,-0.022128,0.010778,0.005573,-0.042233,-0.011527,0.005222,0.007704,-0.01922,7e-05,-0.0876
2008-11-28,-0.009426,0.031183,-0.031739,-0.02413,0.024144,0.041832,0.027442,0.002562,0.007986,0.019173,7e-05,0.1261
2008-12-05,0.008918,-0.050282,0.073391,0.055736,-0.064153,-0.030353,-0.007264,-0.011213,-0.015771,0.036479,0.0,-0.0214
2008-12-12,-0.003792,0.003502,-0.001328,0.003208,-0.059229,-0.002606,0.009351,-0.004052,-0.012701,-0.010519,0.0,0.0066
2008-12-19,0.005405,0.133661,-0.103456,-0.105484,0.066804,0.104321,0.057163,-0.00358,0.028916,0.00474,0.0,0.0134
2008-12-26,-0.021544,0.009999,0.003377,-0.016598,-0.005487,0.015264,0.014712,-0.021112,-0.019154,0.011374,0.0,-0.0163
2009-01-02,0.002331,-2.1e-05,-0.009236,-0.004466,0.00857,-0.000537,-0.001477,-0.029126,0.008285,0.000341,0.0,0.0684
2009-01-09,0.00502,-0.04153,0.047107,-0.010417,-0.064113,0.016373,-0.01884,-0.021706,-0.008593,-0.001978,0.0,-0.0411
2009-01-16,0.007056,0.025956,-0.026216,-0.025136,0.004049,0.005271,0.019205,-0.009836,0.008227,0.000996,0.0,-0.0425
2009-01-23,-0.022627,0.101816,-0.102842,-0.099892,0.088181,0.014868,0.053785,-0.005676,-0.009069,-0.019777,0.0,-0.0253
2009-01-30,-0.005739,-0.025367,0.014868,0.031241,0.000643,-0.06286,-0.031602,-0.007834,-0.005128,-0.00545,0.0,-0.0058
2009-02-06,-0.031034,0.123134,-0.108428,-0.071296,0.102859,0.094304,0.079906,-0.002579,-0.018352,0.001256,3e-05,0.054
2009-02-13,0.025627,-0.233707,0.20018,0.128728,-0.186508,-0.176429,-0.139292,0.016899,0.004784,0.006423,3e-05,-0.0442
2009-02-20,0.014219,-0.010955,0.018324,0.024011,-0.023446,-0.007752,0.001371,-0.000756,0.006725,-0.001015,3e-05,-0.0687
2009-02-27,0.027439,-0.072924,0.069516,0.061896,-0.077681,-0.06648,-0.049416,0.005394,0.001871,0.00704,3e-05,-0.042
2009-03-06,0.04463,-0.02955,0.06154,0.023984,-0.062883,0.006389,-0.017018,-0.007572,0.030256,0.003026,4e-05,-0.0703
2009-03-13,0.021145,-0.085032,0.07649,0.043644,-0.066038,-0.068409,-0.044516,0.015981,0.010709,0.007271,4e-05,0.1069
2009-03-20,0.042282,-0.046358,0.03349,0.03778,-0.060225,-0.055541,-0.027799,0.012934,0.015952,0.004356,4e-05,0.0176
2009-03-27,0.019384,-0.006384,0.022679,-0.007538,-0.022885,-0.007858,0.003313,-0.000905,0.003813,-0.005657,4e-05,0.0642
2009-04-03,0.017431,0.013836,-0.025214,0.013089,-0.019186,-0.024452,0.011618,0.002335,0.002152,0.013262,3e-05,0.0349
2009-04-10,0.003103,-0.186367,0.183354,0.144623,-0.169501,0.058419,-0.104439,0.020823,-0.007496,0.010891,3e-05,0.0175
2009-04-17,-0.054248,0.102213,-0.120348,-0.100003,0.109359,-0.055184,0.062744,-0.000909,-0.032085,-0.007489,3e-05,0.0156
2009-04-24,0.012842,-0.011649,0.008963,0.014008,-0.021865,0.011476,-0.009691,0.002922,0.004844,-0.000858,3e-05,-0.0044
2009-05-01,0.018798,-0.024617,0.036312,0.007423,-0.029627,0.030239,-0.021066,-0.011049,0.010856,-0.007414,1e-05,0.0165
2009-05-08,0.026629,0.020838,-0.003422,-0.012961,-0.005282,0.010318,-0.003016,0.000669,0.026945,0.007643,1e-05,0.0565
2009-05-15,-0.01466,-0.013074,0.010248,0.018504,-0.014853,-0.008796,-0.004418,-0.0053,-0.016054,0.017269,1e-05,-0.0509
2009-05-22,-0.007161,0.019935,-0.035816,-0.028652,0.068619,-0.039121,0.03847,-0.006057,-0.013031,-0.002079,1e-05,0.0072
2009-05-29,0.004003,0.014109,-0.01844,-0.011758,0.024428,-0.006682,0.007376,-0.000773,0.006876,-0.009126,1e-05,0.0371
2009-06-05,-0.004697,0.021561,-0.02863,-0.004891,0.019355,-0.010447,0.013992,0.00841,0.00234,0.003581,2e-05,0.026
2009-06-12,-0.017059,0.021688,-0.02359,-0.017758,0.04196,-0.018279,0.018329,-0.003417,-0.01081,0.001661,2e-05,0.006
2009-06-19,0.009822,-0.042453,0.065884,0.013509,-0.059152,0.017539,-0.039429,0.013176,0.009832,-0.012848,2e-05,-0.027
2009-06-26,0.009905,-0.004819,0.01095,0.01621,-0.032532,-0.006994,-0.033519,0.01067,0.013329,-0.010279,2e-05,-0.0006
2009-07-03,0.00586,-0.04524,0.042173,0.02634,-0.015657,0.004344,-0.007152,0.001847,0.007818,-0.014663,3e-05,-0.023
2009-07-10,0.016108,-0.092807,0.107929,0.060313,-0.029188,-0.042487,-0.034704,0.001971,-0.004603,-0.023751,3e-05,-0.0215
2009-07-17,-0.003702,0.003354,-0.006611,0.004524,-0.008987,0.016411,0.009166,-0.001741,-0.006941,0.001363,3e-05,0.0704
2009-07-24,0.01406,-0.002087,0.004927,0.001232,-0.008376,-0.007879,-0.00203,0.00603,0.009334,0.000566,3e-05,0.0438
2009-07-31,0.004855,-0.019984,0.010115,0.017771,-0.011448,0.006636,-0.010179,0.019741,-0.000586,-0.01829,3e-05,0.0092
2009-08-07,-0.008837,0.027251,-0.029259,-0.01971,0.016643,-0.012302,0.02138,-0.003604,-0.005955,0.013714,3e-05,0.0247
2009-08-14,0.024536,-0.016872,0.031677,0.001996,-0.029148,0.029735,-0.020574,0.005369,0.011996,-0.011592,3e-05,-0.0063
2009-08-21,0.022221,-0.028366,0.036775,0.013358,-0.04111,0.010443,-0.017593,-0.003047,0.014925,-0.004236,3e-05,0.0216
2009-08-28,-0.024221,0.026845,-0.037571,-0.019644,0.024146,-0.024064,0.017712,-0.007177,-0.010886,0.010138,3e-05,0.0019
2009-09-04,-0.01554,0.018133,-0.029229,-0.006856,0.014392,-0.004103,0.019996,-0.000585,-0.005258,-0.002361,2e-05,-0.0108
2009-09-11,0.018881,-0.028607,0.070553,0.012345,-0.01842,0.017267,-0.02369,0.002853,0.013307,-0.012537,2e-05,0.028
2009-09-18,-0.008292,0.019765,0.011248,-0.006462,0.001208,-0.013425,0.00241,-0.004,-0.011978,0.014438,2e-05,0.0259
2009-09-25,-0.020218,0.023182,0.000821,-0.020742,0.019808,-0.005567,0.025592,-0.005728,-0.016365,0.006171,2e-05,-0.023
2009-10-02,-0.034548,0.06333,-0.068705,-0.01554,0.018573,-0.030391,0.028225,0.003229,-0.019004,0.037576,1e-05,-0.0189
2009-10-09,0.004961,-0.013599,0.023213,-0.000217,-0.000365,0.02193,-0.004746,-0.002585,-0.003838,-0.003715,1e-05,0.0472
2009-10-16,-0.015035,-0.003858,0.01155,-0.006786,0.004915,-0.001825,-0.000701,-0.002308,-0.017141,-0.006405,1e-05,0.0137
2009-10-23,-0.003475,-0.003618,-0.014686,0.002781,-0.011578,-0.026418,0.009881,0.004422,0.002749,0.004754,1e-05,-0.0087
2009-10-30,-0.010857,0.014697,-0.014914,-0.007295,0.004862,0.001998,0.00547,-0.008719,-0.01097,0.017441,1e-05,-0.0448
2009-11-06,0.030843,-0.019954,0.008044,0.01043,0.003315,-0.027308,-0.020116,-0.001504,0.025127,-0.008616,0.0,0.0337
2009-11-13,0.000602,0.003082,-0.018479,0.009558,0.005397,-0.000801,0.001847,0.004995,0.002582,0.010445,0.0,0.0212
2009-11-20,0.028876,-0.001272,0.012127,3e-05,0.023611,0.002355,-0.018111,-0.009502,0.016216,-0.005609,0.0,-0.0019
2009-11-27,0.022408,-0.017371,0.018672,-0.006821,0.025608,-0.001426,-0.00769,-0.000556,0.014193,-0.015782,0.0,-0.0009
2009-12-04,-0.008123,0.011908,-0.013944,-0.001828,-0.001513,-0.001823,0.007011,-0.000798,-0.003023,0.00339,1e-05,0.0158
2009-12-11,0.012843,-0.052232,0.086054,0.029107,0.005122,-0.004708,-0.049376,0.000214,-0.006654,-0.044398,1e-05,0.0012
2009-12-18,-0.009336,0.020229,-0.028455,-0.00501,-0.020007,0.002008,0.012931,-0.002072,-0.004704,0.016749,1e-05,-0.0001
2009-12-25,0.006015,0.009193,-0.035994,0.006205,-0.031877,-0.00252,0.004983,-0.005755,0.011392,0.013806,1e-05,0.0235
2010-01-01,-0.006664,0.006981,-0.013547,0.016188,-0.031435,0.002219,0.000464,-0.011469,0.003723,0.011037,1e-05,-0.0101
2010-01-08,-0.00959,0.00996,-0.001438,-0.009629,0.016128,0.006459,0.00175,0.015561,-0.011803,0.00011,1e-05,0.0289
2010-01-15,0.022153,-0.028471,0.021217,-0.00413,0.023845,0.024791,-0.00221,0.007469,0.015129,-0.013718,1e-05,-0.0091
2010-01-22,0.000934,-0.001055,0.023176,0.015304,0.003381,0.003572,-0.015536,-0.001791,0.000872,-0.006108,1e-05,-0.0357
2010-01-29,0.001484,-0.003786,0.001864,0.008778,-0.003399,-0.010243,-0.006052,-0.009774,-0.002339,-0.000588,1e-05,-0.017
2010-02-05,0.029012,-0.027734,0.0301,0.002181,0.030639,-0.01306,-0.003795,0.007086,0.021499,-0.01311,0.0,-0.0081
2010-02-12,0.008391,-0.021348,0.014746,0.007513,0.008944,-0.006236,-0.017539,0.000181,0.005917,-0.015315,0.0,0.0141
2010-02-19,-0.011508,0.020808,-0.029027,0.000206,-0.018147,0.015475,0.008743,-0.004134,-0.000712,0.024546,0.0,0.0318
2010-02-26,0.003914,-0.026406,0.021258,0.012257,0.02681,0.000871,-0.017748,-0.012295,-0.000861,-0.007611,0.0,-0.0037
2010-03-05,-0.004571,-0.001554,0.019023,0.006409,-0.000645,0.004446,-0.002529,0.007016,-0.003614,-0.011115,2e-05,0.0346
2010-03-12,0.012015,-0.028739,0.028925,0.008129,0.024033,0.010459,-0.017868,0.004472,0.006936,-0.019163,2e-05,0.0118
2010-03-19,0.02116,-0.007155,-0.006865,-0.002345,0.006941,0.007388,0.001615,-0.00129,0.018098,-0.008229,2e-05,0.0061
2010-03-26,0.022381,-0.026142,0.032047,0.015589,0.033777,0.02008,-0.021316,0.004216,0.015987,-0.028145,2e-05,0.0066
2010-04-02,-0.012739,0.027036,-0.035421,-0.005216,-0.024451,-0.010462,0.013009,-0.00865,0.00236,0.016422,3e-05,0.0102
2010-04-09,-0.024375,0.044246,-0.060809,-0.00355,-0.051021,-0.029879,0.025169,0.000376,-0.013462,0.044781,3e-05,0.0163
2010-04-16,0.042238,-0.032877,0.015507,-0.004539,0.030802,0.014236,-0.002533,-0.001878,0.030251,-0.021969,3e-05,0.001
2010-04-23,-0.019804,0.022149,-0.026229,-0.003667,-0.025923,-0.009684,0.010178,0.003626,-0.014852,0.025482,3e-05,0.0219
2010-04-30,0.01487,-0.032413,0.028376,0.004722,0.029739,0.028737,-0.00827,0.012175,0.014521,-0.025007,3e-05,-0.0262
2010-05-07,-0.019555,0.021804,-0.033146,-0.013888,-0.01562,-0.009912,0.020693,-0.019568,-0.018657,0.019715,3e-05,-0.0678
2010-05-14,-0.005701,-0.001482,0.010596,0.004201,0.003742,0.003055,-0.005844,0.008365,0.002077,-0.005332,3e-05,0.028
2010-05-21,0.002344,-0.006177,0.008627,-0.002697,0.019636,0.012201,0.004477,-0.006,0.002393,0.002586,3e-05,-0.0449
2010-05-28,0.007222,0.002072,-0.003202,0.006261,0.007413,-0.009245,-0.004431,-0.000801,0.009111,0.013621,3e-05,0.0062
2010-06-04,-0.016778,0.040001,-0.066731,-0.011078,-0.041859,0.01376,0.029429,-0.013075,-0.005197,0.034626,3e-05,-0.0243
2010-06-11,-0.002982,-0.024417,0.048167,0.013031,0.022155,-0.031741,-0.013695,0.011548,-0.012016,-0.017366,3e-05,0.0246
2010-06-18,-0.015564,0.008688,-0.027803,-0.010312,-0.01875,0.002839,0.009971,-0.0004,-0.01067,0.018126,3e-05,0.0241
2010-06-25,0.031671,-0.020532,0.067384,-0.008274,0.033198,-0.024421,-0.033638,0.011001,0.023799,-0.032855,3e-05,-0.0352
2010-07-02,-0.002345,0.007818,-0.001848,0.012685,-0.001995,0.005508,-0.010196,0.003337,-0.001125,-0.00026,4e-05,-0.0526
2010-07-09,-0.016617,-0.011575,-0.007161,-0.00254,-0.011673,-0.005925,0.006402,-0.013705,-0.014115,-0.007132,4e-05,0.0539
2010-07-16,-0.024137,0.020722,-0.043424,-0.009404,-0.021292,0.034034,0.011516,-0.010726,-0.011235,0.016366,4e-05,-0.0136
2010-07-23,0.010528,-0.001029,-0.001849,-0.016063,0.007535,-0.00301,0.003093,-0.015624,0.007427,-0.00285,4e-05,0.0391
2010-07-30,0.019761,0.006066,-0.008521,0.004706,-0.01661,0.016418,-0.003341,-0.002502,0.021156,-0.002997,4e-05,-0.0013
2010-08-06,0.007128,-0.023681,0.044475,0.010655,0.017535,0.021868,-0.009635,0.008732,-0.001366,-0.009945,3e-05,0.0168
2010-08-13,-0.0148,0.006116,-0.013795,-0.004958,-0.006764,-0.004244,0.000961,-0.005869,-0.013065,-0.001929,3e-05,-0.0401
2010-08-20,0.009851,-0.010286,0.010561,-0.021461,0.011364,0.010421,0.005119,-0.018076,0.004999,0.00302,3e-05,-0.0042
2010-08-27,0.01116,-0.013515,0.010503,-0.008144,0.011655,0.004834,-0.002378,-0.008845,0.00134,-0.005398,3e-05,-0.0051
2010-09-03,0.01112,-0.006279,0.016256,0.008211,-0.0111,-0.002598,-0.002597,0.007522,0.012526,-0.012698,3e-05,0.0385
2010-09-10,0.001438,0.001622,0.026416,0.001342,0.00592,-0.010735,0.000984,0.009625,-0.000649,0.006256,3e-05,0.0031
2010-09-17,0.002761,-0.008454,-0.004482,-0.031367,0.022802,0.019418,0.012539,-0.03166,0.003448,0.008012,3e-05,0.0169
2010-09-24,-0.006994,0.011698,-0.0052,0.003051,-0.003597,-0.01395,0.001059,0.013782,-0.004602,0.005878,3e-05,0.0216
2010-10-01,-0.008255,-0.016444,-0.005763,-0.008376,0.003817,0.007148,-0.001744,-0.004207,-0.007756,-0.00102,3e-05,0.0011
2010-10-08,0.014818,-0.005016,0.053855,0.020485,-0.018177,0.018295,-0.002735,0.024407,0.004892,-0.006641,3e-05,0.0169
2010-10-15,-0.002486,-0.004315,-0.02028,-0.004652,0.014479,-0.006512,0.002177,0.007685,0.001019,-0.000473,3e-05,0.0101
2010-10-22,0.003032,-0.005852,-0.000889,-0.007791,0.010266,0.01386,0.002331,0.00407,0.001971,-0.002558,3e-05,0.0046
2010-10-29,0.017913,-0.025452,-0.000737,-0.022173,0.029827,0.021697,-0.003462,-0.009815,0.015929,-0.015208,3e-05,0.0024
2010-11-05,0.000135,-0.004161,0.044143,0.018835,-0.0086,-0.012393,-0.016669,0.015149,0.001937,-0.006775,3e-05,0.0366
2010-11-12,0.017667,-0.007284,0.026553,0.024453,-0.016105,-0.002508,-0.019093,0.00505,0.01159,-0.011505,3e-05,-0.0201
2010-11-19,-0.001168,0.019316,-0.005084,-0.011548,-0.000143,-0.00548,0.001529,0.003177,0.001316,0.000544,3e-05,0.0026
2010-11-26,0.001493,-0.003809,0.018334,0.01873,-0.011255,-0.004671,-0.012651,0.005471,7.8e-05,-0.006305,3e-05,-0.005
2010-12-03,-0.007495,-0.004333,0.006887,0.010149,-0.007867,0.0017,-0.007522,0.002537,-0.006899,-0.006805,3e-05,0.03
2010-12-10,-0.005666,-0.024557,0.017083,0.008303,0.004719,-0.016915,-0.018816,-0.016256,-0.007826,-0.016188,3e-05,0.0148
2010-12-17,0.01311,-0.011789,0.029386,0.007672,-0.003491,0.016364,0.001097,-0.001299,0.009276,-0.00702,3e-05,0.0037
2010-12-24,-0.031659,0.04698,-0.039703,0.001566,-0.034995,-0.027058,0.014997,0.013509,-0.019737,0.037945,3e-05,0.0105
2010-12-31,0.007437,-0.011933,0.0038,-0.004868,0.013456,0.018086,0.005566,-0.005456,0.00684,-0.002147,3e-05,0.0004
2011-01-07,0.010995,-0.022281,0.024677,-0.00384,0.00619,0.008757,-0.002333,-0.009562,0.004327,-0.016953,2e-05,0.0114
2011-01-14,0.010876,-0.000755,0.010566,0.0002,0.030617,0.009647,-0.009718,0.016812,0.011545,-0.015656,2e-05,0.0176
2011-01-21,0.002979,0.001992,0.004179,0.01109,-0.011719,-0.000553,-0.001096,-0.001995,0.006883,0.003368,2e-05,-0.0125
