Week,size,idvc,beta,bm,m12,m1,roe,ag,dtvm,ep,market,rf
31/5/2002,0.003308646,-0.050119622,0.017532833,0.011925008,0.040420806,0.028622514,0.00565302,0.012669186,0.002007973,0.002812809,-0.03422909,7.00E-05
7/6/2002,0.00865968,-0.000330719,0.055531107,0.017822294,-0.001166427,-0.046077618,-0.01788254,0.000621471,-0.023994369,-0.004067721,-0.017720258,6.00E-05
14/6/2002,0.026810227,-0.011348958,0.004253387,0.010139195,0.005819381,-0.004567195,0.028755533,0.014477526,-0.002357275,0.008168131,-0.006246589,6.00E-05
21/6/2002,-0.040602941,0.026693595,-0.024181992,-0.029283876,0.007732126,0.061653397,0.006037539,0.006289946,0.008264037,0.011604053,-0.040445254,6.00E-05
28/6/2002,-0.117852141,0.091371921,-0.028300672,-0.007113402,0.018204748,0.104204726,0.051616739,-0.021720718,0.047175452,-0.020547711,-0.016148061,6.00E-05
5/7/2002,-0.105900083,-0.039602377,0.100663289,-0.015766366,0.001071457,0.077162324,0.014214322,0.028191663,-0.03544807,-0.040484704,-0.005516386,7.00E-05
12/7/2002,-0.052665602,0.007492989,0.008967899,-0.028236917,-0.016643804,0.063875313,0.058893575,0.044468673,-0.012811242,0.032142432,0.019332833,7.00E-05
19/7/2002,0.01531837,0.058621175,-0.00023534,-0.021428093,-0.036821198,-0.00989707,0.007779431,0.02565392,-0.062794702,0.001405221,-0.020529553,7.00E-05
26/7/2002,0.069045647,-0.069641405,0.101941594,0.026885243,-0.009518025,-0.160640756,-0.036315929,-0.012774209,0.027469931,0.013465584,-0.044549721,7.00E-05
2/8/2002,-0.022004512,-0.050141013,-0.042825221,0.005206556,-0.011543659,0.111016429,0.022346311,0.02028434,0.016775148,0.038679319,-0.013279592,7.00E-05
9/8/2002,-0.040111628,0.007569629,-0.047735902,0.029902926,0.034813027,0.023660582,0.006151515,0.007280496,0.048976966,0.000664988,-0.011393355,6.00E-05
16/8/2002,-0.017241248,-0.041787793,-0.010618933,0.014881347,-0.007804863,0.015771159,-0.028316153,-0.011377813,0.025508116,-0.020852333,0.009895228,6.00E-05
23/8/2002,0.036803905,0.015807218,-0.008664981,0.024180252,0.037758715,0.02580367,0.057286821,0.033478907,0.05435564,-0.02103968,0.028819509,6.00E-05
30/8/2002,0.000287785,-0.012730101,-0.00157732,-0.008833216,0.008984832,-0.042141312,0.032724592,0.007941289,-0.001555662,0.031560105,-0.00201328,6.00E-05
6/9/2002,-0.009542463,0.003538182,-0.07015937,-0.018682241,0.013645389,0.080177294,0.024588987,0.006385292,-0.003243623,0.026464641,-0.03220608,7.00E-05
13/9/2002,0.014624394,0.011165069,0.01901448,-0.016824554,-0.025068728,-0.026865562,-0.003878884,-0.029564462,-0.011879943,-0.007139801,-0.017511402,7.00E-05
20/9/2002,-0.021854522,0.04367192,0.123734351,-0.040901695,-0.012179631,-0.137626143,-0.08678696,-0.004248396,-0.06137924,0.004111897,-0.022475053,7.00E-05
27/9/2002,0.035743648,-0.039023675,0.039258612,-0.014669846,-0.061429539,-0.019147187,-0.03742667,0.001816258,-0.004282343,-0.011926081,-0.020016559,7.00E-05
4/10/2002,-0.009281047,0.0448364,-0.068136116,0.008147658,0.040650456,0.077508865,-0.006189448,0.017538826,0.063840508,0.006521325,-0.02605082,7.00E-05
11/10/2002,-0.037634622,0.007635993,0.090502602,0.021080518,-0.024945479,0.001845411,0.023815159,-0.004991269,-0.021232123,-0.001775928,-0.015521025,6.00E-05
18/10/2002,-0.023334658,0.039585611,0.05086513,-0.014423288,0.012905132,0.020957417,-0.003305554,0.000880854,-0.024207666,-0.005937109,0.003843742,6.00E-05
25/10/2002,0.00329974,0.03924534,-0.005102997,-0.023508486,-0.001214828,0.014889607,-0.013969431,-0.02448641,-0.010291462,-0.02380043,0.0674379,6.00E-05
1/11/2002,-0.076252216,0.024738216,0.031374327,0.002543989,0.010188847,0.122338158,-0.046275129,0.004143416,-0.000940818,-0.018472337,0.029610171,6.00E-05
8/11/2002,0.026288051,0.002848715,-0.040431827,0.039560297,0.010246406,-0.050868832,-0.005366589,-0.000246926,0.021488639,-0.023689667,-0.01348828,6.00E-05
15/11/2002,0.026521889,0.002823339,0.019492304,0.021171631,0.012895506,-0.04005002,-0.016448655,-0.016141762,0.031518601,-0.016096545,-0.014396919,6.00E-05
