date,SH000928 Index,SH000929 Index,SH000930 Index,SH000931 Index,SH000932 Index,SH000933 Index,SH000934 Index,SH000935 Index,SH000936 Index,SH000937 Index
8/1/2010,4568.78,4043.0486,3603.6167,4042.74,5788.82,5385.71,5278.4695,2339.35,3723.38,2299.72
11/1/2010,4552.03,4056.6982,3630.6981,4027.04,5761.49,5415.14,5270.6129,2411.36,3828.23,2309.35
12/1/2010,4627.13,4124.2506,3704.8648,4121.37,5918.52,5572.22,5307.6202,2442.97,3986.65,2346.07
13/1/2010,4404.96,4007.522,3640.5619,4082.93,5909.94,5618.07,5047.8867,2449.61,4039.12,2317.76
14/1/2010,4449.79,4063.7107,3719.9149,4208.9,6096.68,5765.35,5090.7457,2522.3,4168.09,2346.19
15/1/2010,4435.78,4080.388,3757.7796,4228.46,6110.29,5791.08,5124.3303,2513.74,4150.27,2350.15
18/1/2010,4428.27,4125.4229,3819.318,4304.13,6219.04,5864.1,5108.8664,2544.46,4203.42,2374.84
19/1/2010,4461.3,4138.2995,3815.0938,4291.39,6188.05,5833.35,5146.0037,2529.95,4174.46,2370.49
20/1/2010,4293.37,3976.7458,3708.0181,4141.18,5996.53,5653.78,4988.1891,2382.15,3937.11,2318.16
21/1/2010,4215.78,3939.3639,3714.3986,4159.61,6018.87,5682,5080.6585,2378.92,3956.46,2329.31
22/1/2010,4108.2,3811.6251,3627.6809,4063.04,5855.01,5605.03,5102.6786,2316.57,3857.22,2291.06
25/1/2010,4084.96,3773.5806,3579.755,3998.89,5823.38,5568.61,5029.9428,2303.16,3798.25,2268.6
26/1/2010,3925.44,3629.6742,3452.8521,3874.98,5672.78,5389.24,4929.2267,2210.5,3713.87,2196.75
27/1/2010,3919.96,3583.8663,3425.616,3853.17,5621.07,5343.58,4820.5348,2207.43,3749.99,2189.89
28/1/2010,3943.67,3601.8339,3471.4961,3916.03,5728.88,5452.66,4781.6095,2265.08,3804.66,2196.35
29/1/2010,3919.36,3608.2169,3474.9794,3935.28,5814.6,5560.38,4767.8144,2287.09,3810.09,2190.77
1/2/2010,3784.94,3506.9491,3417.444,3914.18,5811.78,5630.77,4727.4152,2213.23,3682.05,2151.19
2/2/2010,3789.97,3524.0995,3393.3373,3891.14,5728.86,5559.92,4725.2696,2196.95,3658.5,2138.21
3/2/2010,3999.52,3614.8209,3464.7175,3942.48,5741.07,5506.25,4879.6923,2216.93,3657.12,2190.56
4/2/2010,3946.19,3594.8324,3476.2621,3965.51,5808.9,5529.63,4861.5083,2248.36,3698.88,2204.17
5/2/2010,3811.38,3488.4293,3418.8926,3883.84,5740,5439.9,4764.3358,2207.88,3612.02,2181.45
8/2/2010,3838.4,3493.178,3421.9004,3890.81,5766.25,5439.83,4744.0279,2185.4,3571,2180.77
9/2/2010,3864.07,3531.0347,3439.0073,3884.02,5747.9,5427.27,4770.9462,2178.45,3557.7,2198.45
10/2/2010,3923.18,3580.7741,3482.2556,3937.29,5791.66,5523.52,4844.1046,2212.04,3626.34,2208.98
11/2/2010,3925.88,3609.6194,3473.0995,3942.73,5785.96,5529.36,4843.3785,2205.37,3643.6,2202.55
12/2/2010,3991.15,3661.7774,3500.6674,4003.94,5832.06,5533.39,4888.6325,2241.16,3715.7,2213.96
15/2/2010,3991.15,3661.7774,3500.6674,4003.94,5832.06,5533.39,4888.6325,2241.16,3715.7,2213.96
16/2/2010,3991.15,3661.7774,3500.6674,4003.94,5832.06,5533.39,4888.6325,2241.16,3715.7,2213.96
17/2/2010,3991.15,3661.7774,3500.6674,4003.94,5832.06,5533.39,4888.6325,2241.16,3715.7,2213.96
18/2/2010,3991.15,3661.7774,3500.6674,4003.94,5832.06,5533.39,4888.6325,2241.16,3715.7,2213.96
19/2/2010,3991.15,3661.7774,3500.6674,4003.94,5832.06,5533.39,4888.6325,2241.16,3715.7,2213.96
22/2/2010,3949.52,3660.7282,3506.4729,3985.47,5825.15,5548.74,4848.0925,2230.41,3677.91,2212.14
23/2/2010,3882.71,3645.8638,3508.2975,4021.84,5826.44,5583.69,4749.327,2269.2,3750.89,2217.1
24/2/2010,3931.66,3715.8347,3575.3207,4096.44,5910,5740.5,4795.4587,2319.16,3845.22,2266.21
25/2/2010,3992.38,3754.6854,3625.0601,4168.51,5975.7,5778.8,4898.0929,2342.47,3881.22,2287.34
26/2/2010,3952.75,3729.5948,3626.2433,4173.35,5947.88,5817.51,4887.8523,2347.88,3886.85,2280.7
1/3/2010,4010.93,3798.3787,3663.4264,4201.87,5991.21,5853.1,4964.1372,2372.99,3901.18,2306.33
2/3/2010,3951.38,3758.7829,3661.6961,4188.17,5977.5,5828.43,4972.0863,2401.41,3910.38,2304.36
3/3/2010,3985.97,3808.6992,3703.2527,4239.83,6063.33,5872.1,4984.4618,2447.67,3933.24,2338.22
4/3/2010,3892.86,3689.2425,3600.3676,4109.61,5847.76,5702.49,4866.8185,2328.69,3762.04,2271.08
5/3/2010,3882.03,3703.356,3614.2899,4135.77,5844.63,5721.21,4885.371,2333.35,3732.16,2277.18
8/3/2010,3923.67,3743.57,3644.384,4172.13,5852.63,5760.1,4937.1428,2357.4,3749.74,2288.29
9/3/2010,3988.45,3753.2976,3636.907,4173.58,5851.27,5738.87,5001.5872,2353.99,3753.83,2284.68
10/3/2010,3951.43,3738.7091,3588.1181,4112.55,5799.98,5659.45,4964.9481,2327.04,3713.86,2265.99
11/3/2010,3953.09,3717.3194,3571.8198,4072.47,5752.07,5602.51,4987.1866,2302.21,3688.85,2262.48
12/3/2010,3901.54,3665.5917,3517.4796,4017.66,5690.72,5526.72,4920.3888,2267.03,3636.56,2225.97
15/3/2010,3820.54,3593.6543,3480.0365,3971.79,5628.21,5496.73,4850.6326,2244.52,3560.76,2214.37
16/3/2010,3810.61,3613.6541,3504.0881,3997.4,5639.67,5519.24,4907.2438,2268.51,3558.81,2226.27
17/3/2010,3887.55,3701.2151,3590.1736,4092.51,5767.2,5638.1,5015.717,2362.11,3687.25,2265.43
18/3/2010,3901.99,3699.3016,3582.9937,4100.86,5763.21,5605.44,5006.1235,2389.28,3696.22,2260.64
19/3/2010,3944.87,3758.606,3610.1642,4125.91,5787.66,5615.23,5030.9508,2420.53,3717.53,2276.93
22/3/2010,3962.87,3755.9054,3631.6115,4156.42,5788.08,5619.47,5043.6457,2458.1,3766.87,2283.87
23/3/2010,3965.67,3730.3295,3601.3126,4123.19,5792.13,5581.21,4986.0922,2439,3711.19,2269.62
24/3/2010,3953.53,3725.3677,3618.9365,4132.36,5822.31,5600.87,4987.5087,2443.84,3738.28,2283.78
25/3/2010,3899.23,3680.9689,3570.199,4071.26,5724.81,5541.24,4907.5402,2414.19,3702.8,2241.48
26/3/2010,3954.25,3721.8319,3622.8609,4133.87,5785.31,5573.81,4992.6227,2462.66,3739.15,2271.8
29/3/2010,4093.01,3791.2327,3676.9053,4184.78,5855.49,5639.51,5156.7731,2464.98,3743.3,2296.91
30/3/2010,4121.02,3799.7808,3682.3683,4215.15,5853.84,5626.31,5172.0968,2491.38,3775.13,2294.95
31/3/2010,4065.71,3774.1917,3679.5041,4208.17,5826.91,5629.38,5141.4602,2516.68,3818.22,2305.27
1/4/2010,4118.68,3835.9585,3742.2823,4269.73,5896.55,5696.84,5207.9003,2551.75,3832.02,2337.42
2/4/2010,4197.27,3881.6775,3767.349,4286.57,5860.03,5729.26,5208.5142,2554.99,3783.27,2335.47
5/4/2010,4197.27,3881.6775,3767.349,4286.57,5860.03,5729.26,5208.5142,2554.99,3783.27,2335.47
6/4/2010,4237.35,3897.1173,3773.1992,4262.11,5875.37,5754.49,5191.5214,2536.87,3787.68,2331.32
7/4/2010,4212.43,3892.632,3775.3544,4246.68,5875.02,5803.38,5138.6452,2553.3,3818.76,2323.98
8/4/2010,4103.6,3863.8618,3761.8956,4230.17,5842.89,5894.65,5053.3882,2576.66,3793.71,2311.69
9/4/2010,4155.87,3903.5058,3801.9244,4284.77,5921.33,5974.75,5094.7494,2640.9,3929.88,2334.43
12/4/2010,4109.68,3903.9801,3814.5089,4280.63,5960.38,6125.01,4982.5068,2707.23,4083.9,2343.02
13/4/2010,4180.83,3899.5097,3808.1854,4254.33,5973.48,6134.86,5091.9458,2648.3,4006.52,2338.84
14/4/2010,4190.13,3956.3745,3831.1482,4287.89,6091.5,6214.02,5080.1004,2673.72,3990.63,2346.41
15/4/2010,4242.23,3931.9602,3799.7109,4237.18,6075.01,6117.07,5068.1751,2643.14,3919.17,2330.85
16/4/2010,4152.22,3898.5009,3783.6385,4225.06,6065.32,6091.7,4983.4921,2661.69,3917.94,2314.49
19/4/2010,3900.91,3685.9192,3602.3505,4018.17,5888.58,5992.81,4670.7748,2565.6,3752.71,2228.11
20/4/2010,3890.84,3707.9059,3622.7961,4009.83,6002.54,6242.78,4617.2911,2675.13,3805.77,2233.03
21/4/2010,3992.86,3784.1938,3715.0253,4127.4,6163.6,6380.15,4687.2909,2770.48,3932.19,2302.78
22/4/2010,3954.84,3785.2738,3690.6993,4143.13,6218.11,6383.77,4577.7831,2790.14,3887.88,2302.97
23/4/2010,3969.55,3757.7904,3677.2931,4093.56,6174.76,6377.61,4581.089,2731.51,3796.91,2292.17
26/4/2010,3943.74,3738.7834,3681.1686,4093.09,6098.52,6423.85,4532.2416,2752.1,3792.96,2286.27
27/4/2010,3853.95,3629.2367,3578.1118,4004.81,5919.18,6324.33,4461.866,2696.58,3732.07,2250.57
28/4/2010,3846.42,3622.3876,3549.1191,3976.71,5894.1,6327.26,4459.7415,2679.23,3659.69,2222.99
29/4/2010,3772.22,3535.445,3477.3803,3867.36,5760.13,6066.35,4462.5888,2567.39,3574.55,2178.31
30/4/2010,3807.05,3506.1202,3436.4456,3781.45,5629.08,5943.54,4526.4263,2484.89,3409.04,2174.83
3/5/2010,3807.05,3506.1202,3436.4456,3781.45,5629.08,5943.54,4526.4263,2484.89,3409.04,2174.83
4/5/2010,3785.1,3482.6727,3412.015,3748.23,5667,6076.39,4384.831,2480.23,3398.47,2157.04
5/5/2010,3765.89,3508.8993,3481.2077,3818.57,5840.64,6245.95,4399.158,2565.09,3463.07,2174.77
6/5/2010,3511,3374.48,3354.4302,3674.06,5714.47,6110.09,4159.4849,2497.85,3311.88,2111.83
7/5/2010,3354.57,3293.1861,3283.5735,3586.97,5713.31,5970.65,4117.5483,2434.31,3221.81,2063.59
10/5/2010,3408.97,3285.2897,3247.3013,3574.73,5640.41,5792.66,4197.9041,2341.82,3168.57,2059.63
11/5/2010,3358.03,3245.3424,3164.0929,3486.85,5483.66,5628.37,4088.9767,2281.94,3120.64,2013.14
12/5/2010,3363.75,3202.2969,3130.8836,3452.06,5327.56,5525.49,4188.005,2230.58,3006.41,1999.72
13/5/2010,3470,3288.3764,3214.102,3562.36,5458.13,5766.5,4262.589,2293.75,3118.52,2030.67
14/5/2010,3438.32,3282.7447,3205.1313,3552.75,5498.73,5896.04,4206.4769,2336.91,3111.42,2044.4
17/5/2010,3222.1,3090.3766,3003.3722,3329.76,5227.48,5635.32,3990.6265,2188.86,2887.15,1945.88
18/5/2010,3312.72,3133.0953,3054.3285,3375.5,5272.42,5635.66,4121.2128,2212.45,2923.95,1960.71
19/5/2010,3322.9,3131.3492,3059.5538,3382.7,5290.72,5617.39,4080.1318,2225.77,2949.78,1958.55
20/5/2010,3291.59,3092.4276,3019.2622,3345.64,5183.33,5493.78,4011.5593,2183.48,2881.07,1932.66
21/5/2010,3332.86,3152.8686,3080.5823,3416.97,5274.81,5532.27,4076.624,2235.11,2923.22,1940.09
24/5/2010,3483.42,3278.5992,3210.8119,3570.39,5472.38,5785.69,4227.4858,2327.25,3049.01,1999.42
25/5/2010,3383.95,3238.8721,3161.6514,3535.76,5408.04,5821.62,4112.6762,2307.59,3016.78,1969.46
26/5/2010,3374.15,3236.4146,3177.5952,3539.79,5395.87,5777.42,4114.2034,2316.34,3036.82,1978.46
27/5/2010,3445.98,3324.4329,3248.1039,3594.94,5499.82,5880.17,4162.2517,2366.03,3096.97,2004.99
28/5/2010,3441.99,3320.2506,3239.9517,3592.03,5522.56,6005.64,4130.2467,2373.79,3139.34,1995.44
31/5/2010,3332.48,3207.7068,3135.6417,3493.47,5424.91,5946.33,4021.2572,2286.83,2999.68,1945.1
1/6/2010,3285.76,3175.552,3090.2932,3450.61,5353.1,5822.4,3980.0358,2242.27,2903.59,1921.74
2/6/2010,3315.19,3190.7815,3130.3655,3502.36,5371.49,5835.37,3988.3018,2295.98,2969.31,1926.08
3/6/2010,3268.77,3163.963,3107.4957,3477.54,5367.39,5828.59,3959.3789,2290.2,2942,1908.53
4/6/2010,3276.02,3163.803,3123.1958,3505.24,5443.54,5891.35,3977.3339,2332.77,2966.31,1915.37
7/6/2010,3187.49,3106.7993,3093.9486,3470.58,5482.64,5931.6,3879.3205,2363.02,2942.02,1883.9
8/6/2010,3181.6,3124.6,3126.7948,3512.3,5520.02,5971.28,3854.2856,2382.93,3025.53,1889.1
9/6/2010,3275.88,3213.0586,3206.0582,3601.29,5612.34,6060.85,4020.6474,2418.46,3078.09,1924.68
10/6/2010,3228.8,3189.8009,3202.6131,3611.17,5648.11,6044.38,3932.8615,2440.72,3116.43,1920.23
11/6/2010,3272.66,3207.4575,3203.7547,3604.73,5592.78,5942.69,3950.376,2402.86,3147.1,1919.56
14/6/2010,3272.66,3207.4575,3203.7547,3604.73,5592.78,5942.69,3950.376,2402.86,3147.1,1919.56
15/6/2010,3272.66,3207.4575,3203.7547,3604.73,5592.78,5942.69,3950.376,2402.86,3147.1,1919.56
16/6/2010,3272.66,3207.4575,3203.7547,3604.73,5592.78,5942.69,3950.376,2402.86,3147.1,1919.56
17/6/2010,3251.59,3187.8525,3183.5074,3576.4,5482.05,5629.8,3959.9675,2363.45,3169.41,1914.41
18/6/2010,3200.81,3094.4925,3086.8745,3444.78,5293.24,5336.42,3951.2921,2250.55,3078.48,1869.64
21/6/2010,3305.12,3180.7944,3167.0804,3542.6,5435.07,5393.6,4110.8755,2317.92,3192.57,1913.42
22/6/2010,3302.64,3189.0549,3184.133,3571.11,5456.46,5424.03,4112.9328,2339.92,3168.31,1918.62
23/6/2010,3239.96,3142.4546,3154.4553,3548.47,5449.48,5431.8,4087.5868,2339.6,3129.57,1898.41
24/6/2010,3228.28,3131.6744,3155.5421,3559.99,5441.38,5419.16,4103.0417,2346.34,3156.89,1895.86
25/6/2010,3194.2,3086.9337,3109.7407,3516.3,5394.93,5273.39,4092.4802,2306.47,3149.2,1885.21
28/6/2010,3133.9,3054.8887,3074.1283,3484.61,5294.49,5211.63,4083.9819,2250.18,3021.26,1874.76
29/6/2010,2991.03,2887.815,2917.502,3295.93,5075.52,4992.82,3894.1565,2127.41,2845.12,1804.02
30/6/2010,2903.4,2813.0874,2875.8486,3246.58,5035.55,5020.94,3854.8935,2103.83,2830.48,1801.63
1/7/2010,2854.61,2759.3948,2833.6785,3188.87,4954,4838.78,3823.9096,2074.06,2800.95,1777.42
2/7/2010,2850.7,2739.7083,2846.9109,3181.82,4871.33,4688.58,3878.6309,2046.3,2768.49,1788.51
5/7/2010,2788.85,2706.7754,2829.3982,3165.12,4850.72,4688.72,3859.1873,2026.89,2712.12,1781.04
6/7/2010,2864.44,2785.7058,2893.8556,3244.92,4968.68,4833.12,3923.393,2082.66,2782.77,1797.93
7/7/2010,2885.82,2810.3894,2930.0719,3310.89,5033.32,4894.99,3931.53,2111.62,2826.29,1797.67
8/7/2010,2866.35,2808.7148,2917.9158,3302.5,5011.56,4912.14,3932.856,2079.51,2774.54,1788.32
9/7/2010,3004.11,2901.4313,3000.4608,3402.8,5163.76,5031.21,4018.1731,2139.45,2874.01,1823.42
12/7/2010,3042.81,2930.7161,3031.9928,3442.05,5178.83,5021.52,4079.2072,2171.52,2920.33,1832.46
13/7/2010,2983.96,2862.7411,2994.7963,3395.91,5130.83,4925.73,4009.378,2151.75,2910.43,1818.47
14/7/2010,3004.26,2898.7984,3020.094,3424.96,5142.38,4958.46,4034.3757,2167.73,2923.03,1838.87
15/7/2010,2937.69,2834.8567,2958.2143,3365.98,5084.5,4894.5,3968.8706,2104.72,2841.61,1801.82
16/7/2010,2981.52,2854.4377,2958.7525,3382.43,5116.32,4902.43,3975.4489,2114.58,2821.17,1812.45
19/7/2010,3112.2,2932.0849,3035.6103,3471.47,5207.95,4984.24,4064.1514,2163.38,2892.45,1844.34
20/7/2010,3209.86,3037.2588,3117.7864,3559.56,5291.93,5173.78,4121.4527,2224.93,2982.74,1877.04
21/7/2010,3212.46,3046.5364,3130.0813,3569.76,5307.51,5186.13,4113.0064,2231,2987.71,1914.79
22/7/2010,3248.34,3094.7778,3169.1615,3615.64,5357.56,5242.3,4173.8633,2267.24,3026.68,1920.78
23/7/2010,3268.22,3095.087,3170.3121,3602.66,5398.82,5293.63,4200.4594,2267.86,3057.86,1911.02
26/7/2010,3282.59,3139.1671,3214.8783,3623.37,5487.37,5410.12,4201.2629,2300.64,3070.04,1927.85
27/7/2010,3259.91,3114.6105,3198.6987,3617.76,5564.71,5402.99,4174.1485,2303.54,3029.87,1917.09
28/7/2010,3371.41,3198.8807,3266.3972,3707.97,5633.44,5515.67,4281.3218,2351.5,3113.22,1952.48
29/7/2010,3383.87,3246.8374,3293.5612,3726.28,5590.98,5506.2,4299.5821,2367.54,3153.29,1970.25
30/7/2010,3339.65,3249.8888,3282.6999,3728.35,5577.27,5500.87,4287.6497,2372.05,3120.51,1955.94
2/8/2010,3386.51,3312.8833,3330.338,3803.09,5734.49,5643.17,4350.7,2407.54,3168.5,1982.86
3/8/2010,3363.31,3250.0854,3269.1705,3728.43,5640.78,5535.05,4275.5538,2352.29,3112.59,1946.71
4/8/2010,3384.92,3271.3935,3299.4677,3755.84,5735.97,5570.2,4275.6488,2392.7,3131.57,1953.45
5/8/2010,3334.92,3256.9257,3287.3465,3778.88,5840.27,5655.42,4199.1067,2391.47,3111.14,1947.41
6/8/2010,3388.34,3325.2291,3356.0903,3845.12,5965.57,5780.3,4250.0335,2449.27,3171.46,1980.44
9/8/2010,3425.01,3388.9454,3382.7963,3882.12,6030.1,5864.99,4260.1139,2474.03,3198.02,1993.88
10/8/2010,3299.65,3285.2632,3260.29,3741.15,5835.8,5710.24,4144.6133,2371.11,3102.75,1941.56
11/8/2010,3301.79,3307.5608,3289.0886,3793.99,5893.99,5743.36,4172.2892,2407.15,3110.92,1952.88
12/8/2010,3237.38,3252.5408,3245.1184,3745.05,5864.11,5699.29,4135.8861,2383.01,3038.54,1926.89
13/8/2010,3291.43,3308.6959,3311.7122,3815.84,5951.3,5827.84,4174.7679,2417.8,3077.03,1953.82
16/8/2010,3392.3,3389.7124,3406.2515,3905.95,6074.16,6019.62,4246.5707,2468.1,3140.68,1991.55
17/8/2010,3422.18,3404.0843,3436.6238,3978.6,6081.23,6009.67,4267.1858,2487.76,3190.93,2003.86
18/8/2010,3418.15,3438.0774,3421.3633,3991.58,6045.32,5991.51,4245.5906,2497,3190.22,1993.82
19/8/2010,3513.53,3459.9023,3432.2723,3986.22,6032.23,5947.55,4273.2203,2498.57,3205.18,1999.44
20/8/2010,3410.12,3379.7007,3368.3468,3900.7,5886,5723.41,4222.324,2434.82,3096.17,1970.68
23/8/2010,3385.51,3389.3946,3381.0932,3929.5,5915.85,5743.8,4212.177,2463.23,3095.83,1972.31
24/8/2010,3397.23,3421.6841,3403.0862,3982.75,5980.17,5811.59,4221.9796,2487.03,3149.92,1985.39
25/8/2010,3309.28,3346.0394,3312.972,3918.02,5894.85,5722.46,4112.9349,2439.28,3081.67,1939.54
26/8/2010,3340.21,3346.0954,3334.6734,3948.17,5919.71,5774.17,4107.579,2470.43,3114.3,1949.43
27/8/2010,3333.63,3363.8826,3355.9952,3965.05,5985.76,5856.38,4110.8664,2484.92,3120.54,1945.64
30/8/2010,3406.24,3473.7222,3423.0185,4074.04,6203.72,6069.78,4146.1791,2566.13,3207.73,1972.16
31/8/2010,3380.81,3501.4534,3433.0449,4069.81,6223.3,6127.79,4103.2117,2588.95,3299.03,1955.36
1/9/2010,3372.23,3479.7366,3387.2084,4008.03,6145.52,6040.46,4097.3849,2557.5,3293.44,1925.93
2/9/2010,3408.7,3541.6053,3438.8096,4117.5,6266.84,6139.22,4130.3853,2615.08,3360.71,1949.12
3/9/2010,3381.39,3532.4213,3468.5972,4165.01,6316.88,6144.27,4105.7199,2660.47,3372.53,1952.77
6/9/2010,3471.02,3595.5109,3494.7847,4157.85,6327.42,6143.62,4211.8842,2632.23,3383.48,1975.36
7/9/2010,3476.98,3652.2836,3513.0543,4175.24,6330.87,6145.62,4200.362,2658.39,3409.87,1976.99
8/9/2010,3478.3,3720.5028,3529.1033,4215.42,6374.53,6218.68,4130.9001,2690.3,3426.01,1982.45
9/9/2010,3392.9,3650.1818,3466.6158,4122.19,6334.34,6241.8,4045.8562,2677.42,3374.03,1965.9
10/9/2010,3383.04,3653.3739,3491.066,4135.57,6461.73,6532.29,4031.0477,2673.63,3380.53,1967.76
13/9/2010,3406.67,3702.4015,3558.2849,4217.45,6516.76,6579.67,4053.1981,2755.77,3447.83,1979.62
14/9/2010,3382.47,3698.3397,3566.5492,4238.88,6498.9,6538.16,4051.3848,2798.55,3519.48,2018.12
15/9/2010,3317.09,3632.9855,3502.2156,4159.06,6387.45,6473.57,3980.8588,2733.32,3517.17,2011.71
16/9/2010,3246.16,3554.6111,3437.1983,4056.59,6268.9,6312.27,3917.7846,2668.37,3444.77,1962.63
17/9/2010,3235.41,3572.3272,3419.9351,4050.46,6351.9,6416.83,3909.4989,2666.44,3427.73,1960.11
20/9/2010,3200.36,3528.5186,3390.8074,4044.76,6380.62,6318.7,3909.4659,2625.83,3365.83,1944.48
21/9/2010,3210.8,3525.1746,3395.4822,4073.12,6390.71,6368.09,3916.6522,2611.22,3336.72,1929.19
22/9/2010,3210.8,3525.1746,3395.4822,4073.12,6390.71,6368.09,3916.6522,2611.22,3336.72,1929.19
23/9/2010,3210.8,3525.1746,3395.4822,4073.12,6390.71,6368.09,3916.6522,2611.22,3336.72,1929.19
24/9/2010,3210.8,3525.1746,3395.4822,4073.12,6390.71,6368.09,3916.6522,2611.22,3336.72,1929.19
27/9/2010,3267.1,3644.9749,3467.6158,4156.47,6568.42,6568.63,3939.681,2695.25,3427.66,1957.29
28/9/2010,3215.49,3656.4881,3441.0279,4119.76,6633.72,6562.43,3876.0692,2709.01,3367.75,1936.03
29/9/2010,3279.84,3649.2502,3408.0008,4076.33,6526.09,6477.91,3873.3264,2658.11,3286.99,1933.89
30/9/2010,3343.71,3736.5868,3468.1552,4131.63,6613.5,6553.12,3979.0241,2694.15,3318.15,1953.15
1/10/2010,3343.71,3736.5868,3468.1552,4131.63,6613.5,6553.12,3979.0241,2694.15,3318.15,1953.15
4/10/2010,3343.71,3736.5868,3468.1552,4131.63,6613.5,6553.12,3979.0241,2694.15,3318.15,1953.15
5/10/2010,3343.71,3736.5868,3468.1552,4131.63,6613.5,6553.12,3979.0241,2694.15,3318.15,1953.15
6/10/2010,3343.71,3736.5868,3468.1552,4131.63,6613.5,6553.12,3979.0241,2694.15,3318.15,1953.15
7/10/2010,3343.71,3736.5868,3468.1552,4131.63,6613.5,6553.12,3979.0241,2694.15,3318.15,1953.15
8/10/2010,3591.11,3907.3212,3565.9104,4215.35,6786.97,6687.96,4112.4025,2741.09,3403.59,1995.04
11/10/2010,3793.59,4032.9811,3624.2126,4213.78,6756.09,6562.12,4282.5916,2710.71,3390.15,2085.92
12/10/2010,3968.72,4161.3321,3657.3858,4257.29,6686.74,6453.14,4287.1886,2723.95,3367.92,2110.28
13/10/2010,3957.21,4189.7449,3696.2451,4345.29,6610.2,6400.56,4420.4354,2727.05,3371.28,2106.88
14/10/2010,4053.69,4209.4834,3659.1164,4199.44,6412.14,6168.85,4450.793,2627.09,3260.14,2078.52
15/10/2010,4160.96,4298.269,3760.4015,4211.97,6421.49,6174.78,4653.9504,2635.15,3285.12,2115.56
18/10/2010,4086.05,4135.6475,3763.7615,4138.43,6362.22,6234.62,4682.5856,2587.74,3295.19,2131.12
19/10/2010,4237.11,4236.0684,3857.5274,4302.85,6513.13,6375.08,4733.7668,2713.3,3441.08,2146.94
20/10/2010,4355.32,4196.5127,3868.4391,4376.25,6701.34,6519.89,4740.0863,2723.11,3432.89,2114.41
21/10/2010,4315.38,4291.8278,3863.3822,4378.08,6686.17,6582.28,4635.9465,2763.66,3418.46,2112.82
22/10/2010,4334.53,4312.5568,3898.3338,4435.06,6726.07,6555.79,4596.1453,2839.96,3506.44,2114.19
25/10/2010,4510.63,4513.188,3984.392,4531.47,6947.1,6654.67,4713.6497,2923.91,3613.03,2151.97
26/10/2010,4484.1,4490.0379,4003.3613,4547.69,6886.29,6807.55,4682.8967,2966.88,3642.57,2152.28
27/10/2010,4357.29,4401.0392,3954.0952,4454.69,6802.31,6718.58,4621.6869,2941.28,3570.47,2125.65
28/10/2010,4309.57,4380.672,3953.4771,4402.39,6784.9,6660.7,4651.3537,2997.89,3537.96,2119.74
29/10/2010,4270.41,4408.7485,3991.8988,4436.9,6820.37,6715.65,4550.8331,3087.02,3599.67,2110.06
1/11/2010,4495.36,4599.0559,4110.3778,4547.24,6991.43,6879.97,4615.4331,3198.08,3672.17,2153.07
2/11/2010,4404.18,4613.0155,4127.7625,4499.96,6966.2,6806.15,4610.112,3130.63,3593.92,2162.46
3/11/2010,4272.75,4435.7252,4046.2555,4431.5,6999.72,6760.55,4654.0966,3036.2,3612.61,2135.16
4/11/2010,4388.68,4536.0728,4141.4989,4526.5,7131.41,6934.38,4688.4192,3190.02,3741.12,2162.96
5/11/2010,4439.74,4615.8473,4210.2624,4564.82,7150.13,7024.23,4744.1652,3237.92,3786.97,2189.16
8/11/2010,4454.83,4667.6576,4246.0095,4677.45,7287.97,7211.66,4773.2616,3291.01,3817.46,2230.74
9/11/2010,4489.79,4702.5232,4222.298,4651.28,7352.06,7418.25,4679.4664,3321.49,3795.04,2213.81
10/11/2010,4454.27,4712.995,4187.1934,4648.98,7543.29,7559.44,4590.2044,3337.77,3782.7,2191.27
11/11/2010,4577.88,4691.2811,4168.5051,4609.85,7469.65,7506.17,4629.2629,3293.15,3733.43,2199.19
12/11/2010,4317.38,4356.4277,3872.796,4325.83,7107.13,7126.57,4362.239,3095.73,3522.88,2073.61
15/11/2010,4234.13,4332.6154,3934.682,4436.45,7373.26,7487.46,4394.6159,3214.02,3588.31,2103.89
16/11/2010,3954.83,4088.702,3807.0104,4265.16,7170.91,7292.02,4215.0566,3054.98,3528.22,2017.97
17/11/2010,3859.32,3946.883,3708.0624,4135.46,6781.49,6811.66,4196.3502,2925.37,3426.61,1975.1
18/11/2010,3934.73,4042.6372,3749.6644,4212.47,6852.55,6902.91,4233.6094,3017.96,3452.42,1986.98
19/11/2010,3934.08,4085.9639,3832.3177,4288.17,7047.12,7140.86,4237.9541,3186.7,3659.88,2013.14
22/11/2010,3906.04,4116.1501,3850.6464,4296.72,7115.62,7240.89,4190.9522,3270.86,3833.87,2009.44
23/11/2010,3821.15,3979.7624,3766.1164,4227.21,7074.87,7200.5,4114.2067,3207.89,3808.72,1972.22
24/11/2010,3898.59,4078.0415,3877.1,4323.52,7316.43,7500.22,4178.4338,3307.41,3873.14,2002.59
25/11/2010,3955.95,4157.1315,3937.6713,4399.08,7336.85,7487.35,4243.8896,3295.36,3847.44,2036.47
26/11/2010,3992.16,4101.3263,3908.2285,4355.19,7408.42,7454.34,4182.976,3276.27,3772.41,2020.58
29/11/2010,3926.79,4054.7137,3946.5398,4339.07,7527.68,7587.87,4175.8903,3262.37,3797,2016.8
30/11/2010,3893.93,4030.1832,3857.1775,4242.49,7291.73,7327.33,4100.2529,3180.22,3692.09,1971.14
