Date,.dMIHK0EGI0G,.dMIHK0MLI0G,.dMIHK0CGI0G,.dMIHK0TPI0G,.dMIHK0ACI0G,.dMIHK0CAI0G,.dMIHK0CVI0G,.dMIHK0RTI0G,.dMIHK0FDI0G,.dMIHK0FBI0G,.dMIHK0PBI0G,.dMIHK0BKI0G,.dMIHK0DFI0G,.dMIHK0ISI0G,.dMIHK0SSI0G,.dMIHK0THI0G,.dMIHK0SEI0G,.dMIHK0TSI0G,.dMIHK0MDI0G,.dMIHK0ULI0G,.dMIHK0REI0G
2018-01-17 00:00:00+00:00,2.14195,,1656.233124,1566.67617,2958.143918,1372.870639,3294.158329,356.275854,,1825.915935,1108.432596,2804.116567,3349.684468,3011.636443,2230.335761,790.312794,2152.303644,4242.567473,398.322314,2529.850681,2133.484443
2018-01-18 00:00:00+00:00,2.100359,,1659.536679,1568.811295,2911.113023,1368.411627,3292.826428,343.017327,,1803.473221,1096.817176,2800.842803,3373.842696,2945.273863,2376.63296,791.066051,2254.493302,4229.537942,401.991656,2532.026331,2118.923389
2018-01-19 00:00:00+00:00,2.152348,,1659.389252,1569.32656,2876.412581,1381.879591,3312.460457,340.826762,,1844.730748,1120.548371,2793.991739,3365.854391,2951.910121,2311.451547,797.108533,2232.809562,4190.654531,401.627546,2533.299768,2129.230638
2018-01-22 00:00:00+00:00,2.089961,,1700.020209,1565.657623,2888.946912,1450.08674,3411.790577,343.98243,,1847.118533,1128.679165,2791.839554,3425.390254,2932.001347,2328.151856,793.341188,2204.896782,4211.244705,406.309394,2527.065805,2130.552145
2018-01-23 00:00:00+00:00,2.079563,,1693.834757,1574.63822,2905.969134,1427.687772,3464.840536,341.974512,,1866.74336,1108.932951,2794.799695,3440.22421,2969.606809,2261.438572,790.260264,2212.281899,4190.676698,407.725922,2530.491467,2152.672974
2018-01-24 00:00:00+00:00,2.121154,,1712.507786,1577.709367,2866.624168,1398.875406,3442.978873,340.942074,,1886.414411,1108.932951,2797.849661,3429.106218,2962.970551,2244.060278,787.778059,2210.087649,4184.039967,413.380363,2529.643734,2150.437176
2018-01-25 00:00:00+00:00,2.131552,,1721.675078,1582.385767,2945.165036,1394.700969,3402.251809,327.004741,,1907.17282,1118.225287,2789.311239,3343.412673,2938.637605,2251.807587,786.257331,2176.984002,4196.766553,422.300123,2557.826309,2158.155527
2018-01-26 00:00:00+00:00,2.121154,,1726.062102,1587.602289,2971.304034,1405.051013,3416.376402,331.548935,,1918.699693,1117.063745,2789.116117,3388.350987,2949.698035,2227.950003,783.441447,2206.855226,4183.054444,420.77553,2562.920684,2180.158025
2018-01-29 00:00:00+00:00,2.110756,,1708.665851,1583.475599,2894.359707,1428.267794,3387.442471,328.791351,,1914.030658,1108.932951,2770.311154,3322.770913,2896.607971,2178.527061,774.404643,2182.859334,4173.067528,416.497704,2553.428175,2163.680766
2018-01-30 00:00:00+00:00,2.110756,,1706.549055,1582.99546,2889.564683,1425.968764,3358.806742,326.051632,,1919.58807,1119.386829,2746.235703,3239.016218,2949.698035,2169.749964,768.336439,2153.790478,4154.915305,412.504164,2584.464475,2148.126311
2018-01-31 00:00:00+00:00,2.048369,,1709.428483,1588.834186,2910.267981,1432.966809,3448.392018,324.384988,,1998.794825,1114.740661,2735.778584,3295.493337,2967.394723,2164.12456,776.357786,2117.926018,4190.426338,409.238845,2588.156613,2156.505586
2018-02-01 00:00:00+00:00,2.058767,,1712.866311,1581.990202,2980.204537,1414.262271,3434.741211,324.765777,,2002.209658,1107.271054,2721.130033,3230.861277,2892.183799,2150.575945,778.863869,2158.414782,4172.291684,401.547722,2578.939404,2153.792032
2018-02-02 00:00:00+00:00,2.058767,,1713.646831,1572.033705,2938.355589,1388.604351,3370.88709,322.826104,,1975.893837,1132.824978,2707.686704,3243.155132,2887.759627,2172.047771,777.391383,2063.610242,4142.324989,396.757808,2582.407885,2144.560674
2018-02-05 00:00:00+00:00,2.058767,,1698.592775,1544.524024,2860.892495,1374.183023,3355.152806,318.851937,,1923.905365,1155.555464,2669.653688,3200.846188,2825.821219,2179.292997,762.678213,2019.086687,4117.125694,397.634006,2550.209121,2102.59052
2018-02-06 00:00:00+00:00,2.037972,,1649.686871,1501.179076,2709.162333,1305.261883,3202.866752,309.157714,,1873.38813,1113.900785,2583.181062,2987.433779,2701.944403,2047.988334,747.175093,1884.713653,4009.215634,379.094506,2502.153132,2040.081512
2018-02-07 00:00:00+00:00,1.954789,,1646.243722,1483.820528,2719.439169,1304.616604,3203.100227,310.636831,,1854.910971,1122.531933,2561.753956,2990.364473,2693.096059,2004.102845,747.361999,1921.852091,4081.862393,381.199342,2481.756724,2022.848551
2018-02-08 00:00:00+00:00,1.965187,,1649.481548,1481.193382,2755.577338,1320.957284,3266.696893,309.773968,,1861.616051,1096.978009,2616.196348,3027.71088,2743.974037,2064.600692,748.499322,1970.52834,4149.568254,378.878374,2487.764477,2021.493366
2018-02-09 00:00:00+00:00,1.944391,,1605.448492,1444.482187,2654.673042,1285.868681,3111.562829,302.958669,,1776.407696,1088.346861,2573.550864,2887.743629,2626.733479,1926.816738,740.662975,1901.324428,4105.873401,364.292502,2456.44481,1972.179753
2018-02-12 00:00:00+00:00,1.933993,,1596.654731,1452.784263,2694.528891,1296.401001,3113.889916,303.311778,,1795.879765,1084.862235,2555.021826,2904.072269,2657.702683,1862.401262,739.883827,1942.497658,4106.044523,366.033228,2442.731675,1970.377601
2018-02-13 00:00:00+00:00,1.933993,,1609.547567,1457.803892,2780.576595,1306.939807,3198.625193,306.721681,,1865.933346,1092.993029,2579.652683,2997.271266,2715.216919,1893.504072,741.605403,1960.146606,4111.487136,368.97435,2437.509374,1977.705922
2018-02-14 00:00:00+00:00,1.975585,,1612.509638,1455.879832,2799.116891,1331.781641,3253.581799,308.041542,,1854.758213,1113.239597,2716.039209,3073.902119,2763.882811,1877.569699,746.270349,2001.437738,4111.20034,368.502174,2474.097706,2001.34695
2018-02-15 00:00:00+00:00,1.985983,,1624.089353,1470.538524,2798.485234,1324.609137,3316.341513,308.702437,,1846.521587,1116.724223,2738.628643,3146.908093,2803.700359,1877.569699,751.510552,2061.415992,4129.592098,368.502174,2468.448231,2002.037319
2018-02-16 00:00:00+00:00,1.985983,,1624.089353,1470.538524,2798.485234,1324.609137,3308.491154,308.702437,,1846.521587,1116.724223,2738.628643,3146.908093,2803.700359,1877.569699,751.510552,2061.415992,4129.592098,368.502174,2468.448231,2002.037319
2018-02-19 00:00:00+00:00,1.985983,,1621.314942,1470.538524,2798.485234,1324.609137,3308.491154,308.702437,,1846.521587,1116.724223,2738.628643,3146.908093,2803.700359,1877.569699,751.510552,2061.415992,4129.592098,368.502174,2468.448231,2004.18691
2018-02-20 00:00:00+00:00,1.985983,,1617.660541,1492.330417,2844.85137,1337.338755,3355.485763,312.345659,,1859.533782,1143.940044,2709.69395,3136.754213,2801.488273,1953.913968,757.723368,2113.088859,4164.048473,374.088461,2487.403412,2007.891976
2018-02-21 00:00:00+00:00,1.985983,,1628.042034,1518.09381,2880.889919,1360.639603,3368.605127,314.505968,,1910.06907,1143.439689,2740.617986,3194.883107,2850.154165,1997.623555,768.653148,2120.356073,4214.955406,387.14974,2492.617721,2022.481728
2018-02-22 00:00:00+00:00,1.944391,,1625.160382,1508.825687,2905.692433,1343.896123,3287.922337,312.765654,,1915.779239,1198.032163,2759.480808,3141.125656,2790.427843,1980.923246,765.817828,2159.570859,4205.768573,387.473937,2492.982041,2008.516458
2018-02-23 00:00:00+00:00,1.944391,,1636.122296,1512.434898,2999.945708,1350.357097,3325.968668,314.222795,,1921.197979,1196.870621,2788.204647,3196.438346,2819.184961,1980.245261,767.981419,2202.018067,4215.407396,386.893695,2510.005067,2024.071998
2018-02-26 00:00:00+00:00,1.954789,,1647.028761,1521.343259,3041.013375,1345.176204,3345.319852,315.823108,,1967.568729,1223.586087,2801.300473,3277.720888,2799.276187,1951.704111,766.802116,2180.334327,4210.029868,389.942883,2554.394107,2061.996673
2018-02-27 00:00:00+00:00,1.923596,,1648.674367,1519.833034,2962.22632,1347.725946,3352.2539,312.105936,,1933.307712,1182.932117,2791.15175,3212.421675,2903.244229,1919.15738,762.944912,2160.609032,4145.595542,385.369102,2550.702608,2052.562108
2018-02-28 00:00:00+00:00,1.913198,,1646.008481,1512.513331,3022.87808,1349.596807,3330.662215,315.609727,,1969.590688,1249.640366,2774.639394,3166.167107,2900.044932,1890.440328,768.704826,2162.685379,4138.711022,379.674748,2541.917323,2045.386661
2018-03-01 00:00:00+00:00,1.944391,,1639.479854,1519.406406,3166.978177,1344.746082,3308.030273,316.535671,,1957.591137,1223.586087,2794.470998,3223.213082,2902.257018,1930.534358,767.615853,2232.347407,4161.821183,389.806576,2547.861144,2072.892355
2018-03-02 00:00:00+00:00,1.923596,,1627.505168,1512.491999,3040.589707,1330.774327,3276.015988,315.037506,,1935.348337,1220.101461,2766.15062,3164.593771,2849.166951,2009.369778,757.799303,2209.080897,4154.229303,388.60618,2555.801004,2058.113409
2018-03-05 00:00:00+00:00,1.933993,,1594.414219,1483.00724,2980.55861,1297.60771,3198.614542,314.984533,,1890.600656,1185.916389,2699.587765,3081.416049,2767.319763,1970.072387,751.549832,2168.122444,4122.190374,381.023122,2517.240359,2012.606696
2018-03-06 00:00:00+00:00,1.954789,,1615.338819,1491.510642,3051.46552,1318.139046,3278.154715,320.217707,,1892.500647,1247.317282,2698.404917,3134.893152,2855.803209,1973.844063,753.220543,2193.600446,4114.279909,386.353366,2544.338236,2029.11402
2018-03-07 00:00:00+00:00,1.965187,,1597.45185,1482.507175,2953.205192,1289.994026,3230.863483,318.670786,,1886.102732,1209.647583,2696.710782,3085.145511,2778.380194,1937.446989,751.061252,2226.818674,4101.707974,382.507804,2527.525144,2018.201586
2018-03-08 00:00:00+00:00,1.965187,,1620.485535,1496.613826,3018.080986,1333.418256,3369.691407,320.242058,,1912.173204,1252.624637,2711.154229,3128.849326,2862.439467,1944.47994,755.192143,2266.671381,4138.74769,383.668288,2553.579802,2044.488571
2018-03-09 00:00:00+00:00,1.975585,,1641.189287,1542.162403,3057.948542,1334.962906,3394.502562,321.541186,,1946.922059,1296.102046,2715.025764,3140.860261,2919.953707,1943.367941,743.149016,2240.087632,4150.724002,381.927562,2563.713018,2058.253683
2018-03-12 00:00:00+00:00,1.985983,,1664.029187,1556.129104,3071.06268,1367.61988,3472.454281,323.997145,,1963.364152,1296.102046,2770.478526,3221.065803,2997.376722,1964.466795,746.4885,2232.301573,4144.309263,385.300948,2576.796536,2080.041199
2018-03-13 00:00:00+00:00,1.99638,,1645.217157,1580.599463,3079.583984,1350.736743,3422.031811,324.967051,,1931.936465,1269.38658,2786.666607,3213.281553,2999.588808,1940.347305,745.083464,2224.515514,4136.533322,384.032398,2589.851862,2082.984484
2018-03-14 00:00:00+00:00,1.985983,,1634.956831,1584.08556,3040.943057,1329.767353,3385.591364,330.696237,,1907.06041,1249.140011,2760.625328,3185.079715,2964.19543,1923.937086,741.642731,2197.931765,4135.05088,383.452156,2602.863688,2081.109219
2018-03-15 00:00:00+00:00,1.985983,,1637.635117,1585.191071,3014.781427,1311.328131,3398.733263,330.728013,,1963.825304,1258.932702,2769.281731,3194.587817,2970.831688,1939.791306,741.522124,2181.299735,4133.213622,384.140464,2602.044923,2086.790155
2018-03-16 00:00:00+00:00,2.027574,,1644.2091,1577.485861,2961.391003,1313.836476,3369.462676,332.498616,,1948.504585,1221.263003,2745.027513,3114.741923,2970.831688,1986.121648,735.26556,2165.819284,4196.423428,384.868684,2635.484398,2083.289838
2018-03-19 00:00:00+00:00,2.058767,,1624.395104,1568.087147,2977.761403,1330.895385,3411.671525,336.013484,,1941.292731,1250.962741,2736.590188,3057.378399,3008.437153,1957.989843,727.418824,2138.038121,4169.209233,383.816266,2624.121778,2079.869689
2018-03-20 00:00:00+00:00,2.058767,,1613.564617,1554.561755,3008.233818,1330.853278,3396.033923,333.069785,,1940.496453,1271.870497,2750.947125,3023.814359,3043.830531,1937.446989,718.633205,2157.941558,4139.57205,384.504574,2624.929023,2067.699772
2018-03-21 00:00:00+00:00,2.058767,,1609.596553,1556.694231,2756.698869,1329.968883,3377.435666,333.070788,,1971.833436,1242.831947,2753.994561,2974.657696,3006.225067,1924.493085,718.536937,2088.096196,4158.219221,385.084816,2642.715231,2061.170634
2018-03-22 00:00:00+00:00,1.965187,,1610.366229,1540.19237,2694.071076,1324.436244,3342.65646,329.367183,,1953.418309,1214.454584,2761.989219,2926.500171,2973.043774,1922.148768,709.715254,1998.393231,4163.440476,381.131188,2650.423684,2048.817391
2018-03-23 00:00:00+00:00,1.913198,,1592.200332,1516.729328,2601.854854,1254.402399,3278.895947,321.990137,,1865.822937,1168.654092,2702.525491,2846.750349,2922.165793,1851.578618,686.733534,1910.855925,4125.98552,378.298133,2627.268003,2025.618191
2018-03-26 00:00:00+00:00,1.9028,,1594.807083,1520.515209,2588.681028,1232.210943,3335.607339,320.656601,,1801.591738,1166.831362,2689.39958,2875.77685,2992.95255,1842.20135,688.809497,1944.119986,4103.575946,372.495713,2620.908945,2025.562262
2018-03-27 00:00:00+00:00,1.861209,,1603.602119,1541.240221,2598.013639,1266.949678,3381.257692,323.263728,,1770.904948,1221.924191,2707.349359,2908.947197,2977.467947,1869.221155,695.22422,1976.232468,4146.07017,372.859823,2643.640089,2028.135167
2018-03-28 00:00:00+00:00,1.882004,,1585.677413,1530.972913,2508.259131,1250.937003,3268.468778,318.894525,,1779.845414,1175.462511,2664.791491,2824.411176,2888.984501,1825.79113,682.888028,1904.175613,4109.828741,371.915471,2624.479552,1998.550166
2018-03-29 00:00:00+00:00,1.861209,,1583.164629,1518.341932,2572.627081,1263.839255,3340.46641,324.704262,,1773.601217,1237.685424,2646.933236,2822.374891,2937.650396,1838.189035,688.683421,1792.423033,4140.31566,382.467892,2624.640647,2000.256043
2018-03-30 00:00:00+00:00,1.861209,,1583.164629,1518.341932,2572.627081,1263.839255,3340.46641,324.704262,,1773.601217,1237.685424,2646.933236,2822.374891,2937.650396,1838.189035,688.683421,1792.423033,4140.31566,382.467892,2624.640647,2000.256043
2018-04-02 00:00:00+00:00,1.861209,,1588.407264,1518.341932,2572.627081,1263.839255,3329.535137,324.704262,,1773.601217,1237.685424,2646.933236,2822.374891,2937.650396,1838.189035,688.683421,1792.423033,4140.31566,382.467892,2624.640647,2000.089232
2018-04-03 00:00:00+00:00,1.840413,,1577.143689,1538.459414,2612.383003,1255.356443,3357.146478,329.215255,,1781.989826,1212.1315,2609.789733,2799.513195,2995.164636,1817.090181,683.073582,1747.558375,4191.986926,372.603779,2613.327679,2000.555442
2018-04-04 00:00:00+00:00,1.840413,,1568.621141,1513.512192,2591.746143,1229.781636,3289.025131,331.138186,,1764.85982,1211.470313,2573.792426,2756.740986,2946.498741,1829.367766,679.533824,1730.409563,4163.908353,372.06345,2586.33027,1990.997182
2018-04-05 00:00:00+00:00,1.840413,,1567.834571,1513.512192,2591.746143,1229.781636,3298.253811,331.138186,,1764.85982,1211.470313,2573.792426,2756.740986,2946.498741,1829.367766,679.533824,1730.409563,4163.908353,372.06345,2586.33027,1989.99565
2018-04-06 00:00:00+00:00,1.871607,,1562.477257,1528.049713,2540.788714,1246.573033,3289.169041,336.648201,,1724.970481,1231.216527,2613.174418,2778.286019,2988.528377,1801.356281,669.438458,1703.622999,4204.365478,370.646922,2585.004988,2013.892624
2018-04-09 00:00:00+00:00,1.840413,,1565.177041,1553.350875,2690.281685,1248.344436,3331.861303,334.837137,,1782.713061,1237.024237,2645.409543,2820.175284,2999.588808,1878.403383,677.840785,1755.122136,4215.552898,370.06668,2605.890392,2039.762392
2018-04-10 00:00:00+00:00,1.9028,,1569.336201,1543.6089,2691.499665,1238.846844,3428.751068,332.777946,,1840.256572,1232.538902,2663.277134,2865.203816,3026.133842,1913.252779,683.020898,1816.841123,4209.812119,367.961844,2599.349209,2052.073162
2018-04-11 00:00:00+00:00,1.892402,,1574.807021,1546.452627,2720.603162,1245.237798,3431.175139,328.266979,,1790.514492,1229.054276,2676.448124,2897.557013,3167.707355,1940.948904,686.641443,1801.112023,4219.705227,370.43079,2587.466544,2056.707357
2018-04-12 00:00:00+00:00,1.913198,,1580.079417,1551.813967,2730.135692,1242.752253,3411.382489,326.363298,,1826.611481,1269.047058,2668.641249,2893.993971,3123.465632,2000.038109,680.674959,1803.572165,4236.308351,368.325954,2590.93656,2057.397048
2018-04-13 00:00:00+00:00,1.882004,,1580.187642,1554.946905,2723.654606,1203.546904,3447.956059,331.415053,,1785.464712,1244.154322,2692.736849,2891.347999,3119.04146,2038.46414,670.639614,1803.415183,4239.692761,368.325954,2586.122319,2058.461228
2018-04-16 00:00:00+00:00,1.871607,,1561.195309,1550.541882,2660.712297,1178.258288,3408.903641,329.7952,,1756.317494,1226.570359,2705.62047,2847.99025,2995.164636,2028.530873,663.636113,1801.903805,4254.238608,366.585228,2576.14031,2034.289793
2018-04-17 00:00:00+00:00,1.861209,,1543.565474,1542.773585,2596.789853,1174.115352,3416.974776,336.438373,,1732.943291,1183.09295,2726.092636,2811.49867,2984.104205,1933.164914,656.268477,1765.52532,4296.742936,362.847733,2580.827902,2021.764388
2018-04-18 00:00:00+00:00,1.871607,,1563.384384,1554.40564,2602.687922,1179.927669,3469.561659,335.044423,,1706.429328,1191.724099,2741.663259,2818.376948,3054.890962,1864.62372,654.736984,1743.02424,4289.57116,362.847733,2589.639191,2032.388898
2018-04-19 00:00:00+00:00,1.9028,,1579.970681,1557.446264,2608.891859,1190.954468,3485.499145,342.302864,,1798.540285,1233.539611,2774.59869,2865.992005,3039.406359,1883.813936,655.383607,1734.381084,4335.489719,364.116282,2589.813022,2040.099089
2018-04-20 00:00:00+00:00,1.944391,,1572.858706,1552.565338,2540.504851,1175.386103,3435.084326,339.311872,,1754.082377,1221.423836,2768.385383,2857.452756,3012.861325,1843.840227,644.605824,1744.084153,4366.565021,372.023537,2581.156326,2025.44513
2018-04-23 00:00:00+00:00,1.892402,,1567.354089,1554.043884,2565.089781,1157.76562,3416.374626,341.043115,,1761.258908,1205.823436,2767.189439,2841.215168,3015.073411,1819.044418,650.341444,1724.043216,4417.203782,370.971119,2573.555946,2016.316378
2018-04-24 00:00:00+00:00,1.9028,,1574.102426,1568.102646,2711.699667,1163.57117,3462.684154,351.481964,,1807.427767,1233.039256,2775.372079,2877.621844,3041.618445,1835.018958,648.935823,1653.046273,4399.736467,370.971119,2585.856727,2023.915722
2018-04-25 00:00:00+00:00,1.913198,,1570.833492,1576.879961,2715.645802,1155.239784,3419.2074,350.855609,,1659.184447,1253.947012,2776.02799,2846.203122,3046.042617,1829.894644,637.317761,1664.444055,4365.694771,367.34169,2577.376346,2011.015003
2018-04-26 00:00:00+00:00,1.871607,,1562.544256,1572.258365,2648.231186,1176.334166,3364.614576,351.089585,,1672.975624,1231.37736,2777.623774,2789.97401,3001.800894,1828.662326,631.987482,1642.577775,4382.605373,364.98081,2571.86705,2010.727038
2018-04-27 00:00:00+00:00,1.871607,,1558.725505,1580.521873,2605.895203,1197.459811,3407.262797,354.136879,,1743.793777,1241.17005,2788.424502,2813.61259,3052.678876,1874.316348,633.626382,1640.771914,4399.117561,368.866284,2574.291712,2024.011383
2018-04-30 00:00:00+00:00,1.9028,,1571.794444,1588.120612,2605.629668,1204.037547,3481.67382,351.531987,,1729.433083,1284.147104,2873.972349,2877.347075,3127.889804,1925.455643,650.293698,1673.538676,4419.778416,368.029998,2596.785032,2077.126611
2018-05-01 00:00:00+00:00,1.9028,,1571.794444,1588.120612,2605.629668,1204.037547,3496.475136,351.531987,,1729.433083,1284.147104,2873.972349,2877.347075,3127.889804,1925.455643,650.293698,1673.538676,4419.778416,368.029998,2596.785032,2077.126611
2018-05-02 00:00:00+00:00,1.871607,,1565.856614,1579.241084,2624.16172,1209.884327,3577.1136,354.442876,,1731.378425,1306.87759,2902.213694,2891.986669,3083.648082,1909.601423,656.852435,1708.202967,4438.342727,366.289272,2604.345492,2063.044746
2018-05-03 00:00:00+00:00,1.861209,,1549.166601,1584.987127,2594.462686,1202.945227,3535.668974,351.169338,,1706.348653,1337.077682,2882.746604,2866.485713,3068.163479,1918.978692,655.6875,1777.328733,4439.608504,367.34169,2590.777306,2034.426558
2018-05-04 00:00:00+00:00,1.830015,,1539.407118,1580.878016,2576.980133,1188.295015,3501.743703,351.009965,,1693.870289,1362.631606,2838.480999,2830.721774,3008.437153,1886.037933,650.902795,1753.859407,4438.679428,364.184436,2591.501861,2022.368191
2018-05-07 00:00:00+00:00,1.840413,,1528.891487,1579.12946,2554.07283,1188.762953,3509.275848,356.048362,,1689.815856,1374.086193,2828.841538,2805.938283,3023.921756,1876.660665,638.676674,1715.563913,4411.598379,367.449756,2592.155446,2015.115515
2018-05-08 00:00:00+00:00,1.840413,,1544.544798,1597.366133,2591.725759,1205.072595,3508.7214,362.520486,,1701.145156,1408.432098,2847.232241,2840.882918,3070.375565,1894.738882,636.700555,1734.564418,4434.742782,368.029998,2607.891107,2041.942032
2018-05-09 00:00:00+00:00,1.80922,,1550.294679,1600.197907,2607.200561,1220.231321,3478.669457,363.030291,,1694.810254,1407.770911,2846.747221,2837.539704,3083.648082,1898.871517,641.477329,1693.717114,4445.538844,367.557822,2617.419321,2048.207454
2018-05-10 00:00:00+00:00,1.850811,,1549.696921,1627.337155,2588.502993,1232.03076,3501.733897,357.302556,,1688.150257,1398.478575,2872.458253,2841.330173,3145.586494,1937.492588,652.284479,1703.217367,4456.505989,371.511449,2619.479739,2050.365068
2018-05-11 00:00:00+00:00,1.850811,,1554.807212,1621.658485,2600.664687,1248.174128,3541.630038,362.096063,,1699.371192,1383.378529,2877.885748,2878.770624,3220.797422,1935.82459,648.03978,1711.525005,4455.309232,376.625561,2638.021287,2079.506519
2018-05-14 00:00:00+00:00,1.840413,,1571.487102,1632.197657,2658.084161,1278.263352,3549.585648,360.906317,,1745.938189,1371.262754,2905.977263,2907.378054,3289.372093,1951.67881,668.842459,1766.167753,4434.694473,374.264681,2659.428506,2119.352807
2018-05-15 00:00:00+00:00,1.830015,,1563.508081,1642.102696,2575.492869,1266.121419,3511.596438,361.860214,,1736.554232,1399.640117,2878.507742,2843.582258,3234.069939,1985.416208,660.983074,1737.33196,4418.904244,374.696944,2628.127793,2113.934355
2018-05-16 00:00:00+00:00,1.819618,,1557.809395,1638.557696,2563.461258,1247.06386,3450.354647,361.824207,,1773.89099,1399.47869,2841.659879,2820.073344,3214.161164,1979.495255,662.682407,1718.532591,4379.538103,371.863889,2606.557228,2099.05102
2018-05-17 00:00:00+00:00,1.830015,,1544.138072,1626.174999,2533.501465,1233.544208,3465.011719,362.238368,,1733.260755,1392.483717,2821.89386,2812.377823,3172.131527,1997.258113,669.673192,1716.097733,4396.527384,371.135669,2602.364603,2082.640688
2018-05-18 00:00:00+00:00,1.861209,,1544.05471,1621.176712,2540.713663,1236.252936,3464.869255,358.283979,,1774.226116,1381.489057,2824.926287,2811.900702,3185.404044,2006.079381,666.086686,1709.156018,4368.383105,374.4409,2601.977816,2085.223473
2018-05-21 00:00:00+00:00,1.819618,,1546.39789,1640.116158,2597.635563,1253.556831,3546.658234,360.483118,,1849.144054,1386.152372,2858.383274,2839.92457,3282.735834,2008.423698,658.860709,1727.750845,4410.992144,382.604199,2633.411624,2098.198134
2018-05-22 00:00:00+00:00,1.819618,,1560.764889,1640.116158,2597.635563,1253.556831,3547.939918,360.483118,,1849.144054,1386.152372,2858.383274,2839.92457,3282.735834,2008.423698,658.860709,1727.750845,4410.992144,382.604199,2633.411624,2098.703025
2018-05-23 00:00:00+00:00,1.798822,,1557.611249,1610.671309,2582.054934,1240.666659,3532.499476,357.919534,,1834.619613,1375.659913,2817.967913,2804.174843,3145.312195,2031.866869,657.16634,1719.647749,4434.871828,381.767913,2607.862279,2079.87339
2018-05-24 00:00:00+00:00,1.788424,,1568.615762,1603.410433,2637.226877,1234.708002,3546.476929,355.858121,,1778.207506,1378.493772,2816.185373,2808.263442,3160.960514,2117.97588,657.455453,1722.128831,4408.148671,380.539276,2626.492723,2085.046238
2018-05-25 00:00:00+00:00,1.819618,,1562.353896,1617.698824,2629.854064,1241.837727,3532.600981,356.238164,,1811.580535,1366.835484,2818.272827,2802.195383,3152.018617,2261.506097,649.89829,1696.024887,4390.610896,379.014682,2633.710604,2087.774669
2018-05-28 00:00:00+00:00,1.798822,,1566.78876,1614.26512,2622.532286,1220.804206,3610.170596,356.988943,,1807.67982,1373.328256,2816.94745,2798.215815,3254.850431,2196.61626,661.575801,1702.465069,4366.03585,390.053059,2629.978902,2095.066151
2018-05-29 00:00:00+00:00,1.798822,,1558.769241,1609.689774,2604.239928,1217.32608,3567.143755,356.841261,,1783.95283,1327.860933,2795.256845,2763.23429,3185.55073,2153.621914,657.680974,1667.189094,4346.463561,393.380342,2614.944643,2092.846834
2018-05-30 00:00:00+00:00,1.788424,,1542.462185,1616.64932,2529.437065,1196.732839,3531.997659,354.278494,,1728.672127,1317.5299,2767.509931,2701.448344,3147.547669,2127.158108,653.44532,1528.698017,4319.318539,391.431983,2601.746802,2073.874545
2018-05-31 00:00:00+00:00,1.726037,,1538.441565,1626.344825,2486.202058,1214.121864,3607.732746,365.318762,,1724.219555,1357.67028,2797.0951,2721.437096,3219.082843,2109.95125,662.045915,1521.914621,4398.705641,399.031596,2616.495335,2094.999498
2018-06-01 00:00:00+00:00,1.720522,,1540.466294,1617.122373,2531.411181,1218.662456,3502.80232,337.293816,1038.506418,1715.634738,1331.358419,2760.443908,2724.372463,3172.137885,2134.106456,667.021227,1454.122657,4380.538186,401.014294,2610.059206,2098.143511
2018-06-04 00:00:00+00:00,1.677499,,1552.760269,1625.272158,2536.698383,1234.669139,3502.209885,343.527609,1038.506418,1752.493637,1375.659913,2789.317882,2764.741432,3216.847369,2224.525945,673.559131,1503.301612,4424.90355,401.17015,2634.676446,2128.434086
2018-06-05 00:00:00+00:00,1.659114,,1553.629679,1633.386974,2573.328822,1216.538186,3419.772753,344.278689,1031.505251,1743.908819,1353.509166,2812.790825,2767.91527,3221.318318,2288.387517,679.426212,1490.87155,4444.495477,402.699756,2636.209705,2134.697248
2018-06-06 00:00:00+00:00,1.707283,,1562.833426,1646.008333,2554.382474,1220.738479,3440.002996,343.869171,1042.007001,1732.53327,1348.34365,2823.297248,2766.914656,3268.263276,2294.849875,681.797031,1521.841136,4481.392744,405.588636,2647.131226,2137.202044
2018-06-07 00:00:00+00:00,1.665365,,1570.963559,1648.19535,2596.653392,1223.12421,3405.0751,346.405576,1037.339557,1763.669848,1336.685362,2865.319081,2811.638464,3297.32444,2281.664138,683.85592,1567.731456,4486.577476,404.979689,2661.366551,2144.876287
2018-06-08 00:00:00+00:00,1.646979,,1561.134255,1641.359616,2605.67493,1202.680443,3371.442881,341.120483,1038.506418,1723.716206,1326.856531,2837.63711,2776.056673,3216.847369,2226.667635,681.173168,1594.206143,4450.827924,408.633371,2641.78483,2124.16533
2018-06-11 00:00:00+00:00,1.767219,,1566.675507,1642.46906,2626.894912,1216.724077,3431.817009,340.313652,1039.673279,1645.704878,1315.198243,2858.973751,2786.175589,3236.966637,2185.0806,672.405566,1616.511428,4472.534115,404.385219,2633.476022,2122.840024
2018-06-12 00:00:00+00:00,1.806379,,1571.145373,1642.177097,2607.702158,1217.182043,3465.328526,343.584163,1038.506418,1607.456777,1357.324618,2853.254953,2779.25185,3210.140947,2257.769951,675.903404,1573.377768,4454.622605,401.510816,2626.027787,2122.370881
2018-06-13 00:00:00+00:00,1.809137,,1549.43084,1633.995172,2570.39303,1219.872358,3417.38844,336.549779,1035.005834,1599.530245,1323.336505,2823.651685,2752.291545,3181.079782,2226.965943,673.011921,1532.5283,4429.581259,396.327527,2613.003599,2098.717277
