date,.HSCIIT,.HSCIH,.HSCIE,.HSCICD,.HSCIPC,.HSCIF,.HSCIM,.HSCICS,.HSCIU,.HSCIT,.HSCIIG
24/1/2011,2618.72,8353.79,15126.13,3293.36,3176.91,3652.15,11046.35,24386.31,5338.17,1688.68,1919.42
25/1/2011,2684.85,8534.76,15091.61,3286.82,3182.14,3641.93,11007.31,24390.42,5351.88,1684.27,1899.73
26/1/2011,2707.03,8448.48,15138.61,3294.08,3187.68,3638.96,11056.17,24635.41,5319.71,1678.56,1901.04
27/1/2011,2682.84,8365.56,15241.97,3307.24,3152.82,3619.76,11195.7,24631.04,5342.08,1703.04,1940.15
28/1/2011,2705.17,8306.87,14833.28,3297.09,3123.14,3606.48,11068.24,24605.17,5342.85,1711.14,1935.1
31/1/2011,2680.11,8252.7,14911.08,3273.81,3100.9,3577.71,11031.91,24523.3,5298.79,1696.92,1916.8
1/2/2011,2681.82,8272.95,15112.51,3247.95,3095.56,3579.34,11095.17,24362.94,5314.03,1703.99,1927.73
2/2/2011,2749.33,8380.93,15268.04,3305.44,3168.5,3639.4,11272.11,24681.45,5371.74,1709.25,1946.08
3/2/2011,2749.33,8380.93,15268.04,3305.44,3168.5,3639.4,11272.11,24681.45,5371.74,1709.25,1946.08
4/2/2011,2749.33,8380.93,15268.04,3305.44,3168.5,3639.4,11272.11,24681.45,5371.74,1709.25,1946.08
7/2/2011,2710.4,8411.91,14859.06,3254.3,3114.21,3619.8,11119.02,24433.24,5326.42,1680.98,1913.92
8/2/2011,2665.16,8226.07,14879.93,3228.05,3063.67,3636.12,11078.82,24183.65,5310.09,1692.7,1887.83
9/2/2011,2614.68,8074.32,14435.58,3166.83,2988.6,3615.66,10782.64,23877.34,5258.11,1666.99,1858.06
10/2/2011,2580.5,7849.76,14064.99,3098.97,2909.97,3557.18,10498.85,23214.16,5186.46,1641.07,1797.07
11/2/2011,2655.24,7977.04,14211.55,3113.44,2911.3,3561.25,10613.89,23215.31,5200.43,1640.23,1804.52
14/2/2011,2703.65,8224.47,14566.23,3197.35,2968.31,3600.59,10939.41,23728.41,5229,1659.35,1841.83
15/2/2011,2704.39,8206.15,14423.58,3192.21,2934.84,3559.68,10922.04,23776.82,5236.01,1637.43,1840.96
16/2/2011,2721.02,8183.56,14632.82,3201.45,2948.03,3600.21,10987.99,23683.1,5262.06,1647.76,1857.26
17/2/2011,2748.79,8255.33,14824.48,3226.86,2929.27,3636.96,11046.62,23538.96,5243.14,1646.18,1875.12
18/2/2011,2768.63,8358.86,14961.03,3253.04,2957.37,3689.61,11079.06,23679.01,5278.12,1661.21,1882.11
21/2/2011,2728.47,8405.1,15009.91,3237.87,2941.67,3657.11,10979.32,23605.36,5344.58,1656.38,1871.41
22/2/2011,2630.78,8277.16,14816.31,3157.84,2869.11,3576.86,10752.45,23229.17,5298.54,1619.08,1801.92
23/2/2011,2600.93,8214.86,14659.13,3116.48,2840.31,3569.09,10600.99,22965.59,5291.18,1619.25,1772.52
24/2/2011,2595.13,8093.17,14410.8,3024.99,2805.25,3520.64,10282.99,22319.78,5245.64,1599.97,1713.71
25/2/2011,2640.15,8207.42,14642.15,3077.57,2860.69,3593.67,10427.3,22594.67,5300.99,1626.37,1725.88
28/2/2011,2686.29,8340.09,14808.4,3113.38,2907.71,3655.35,10560.69,22603.78,5307.78,1635.06,1760.32
1/3/2011,2730.31,8435.53,14999.17,3159.65,2972.91,3620.1,10568.19,23076.86,5338.18,1673.13,1790.36
2/3/2011,2719.53,8426.16,14822.24,3119.68,2923.16,3573.19,10578.52,23377.44,5308.19,1650.96,1787.23
3/3/2011,2732.73,8537.05,14849.76,3137.61,2960.55,3597.25,10620.13,23726.63,5319.57,1650.65,1805.91
4/3/2011,2804.08,8758.98,14988.43,3194.4,2995.88,3632.34,10796.33,24018.11,5345.83,1671.22,1829.58
7/3/2011,2764.24,8690.03,15159.34,3161.79,2967.77,3613.19,10768.98,23911.33,5353.62,1664.53,1825.63
8/3/2011,2807.86,8554.51,15399.14,3188.12,3001.75,3675.41,10836.22,23679.59,5409.74,1687.27,1825.68
9/3/2011,2822.84,8648.98,15336.89,3209.81,3022.4,3697.3,10851.42,23820.71,5428.56,1686.35,1848.47
10/3/2011,2769.64,8658.14,15202.32,3192.01,2997.61,3667.55,10721.2,23851.45,5430.25,1671.74,1818.23
11/3/2011,2733.25,8569.18,14889.27,3149.52,2943.78,3605.02,10565.4,23559.2,5358.7,1661.54,1778.69
14/3/2011,2773.92,8557.32,15120.62,3144,2943.98,3615.9,10716.71,23934.54,5396.37,1661.72,1772.46
15/3/2011,2676.82,8371.21,14672.86,3048.43,2854.54,3533.16,10458.58,23422.77,5301.96,1619.44,1728.53
16/3/2011,2708.01,8441.99,14771.45,3059.15,2883.33,3540.81,10535.56,23462.48,5339.86,1599.27,1753.4
17/3/2011,2522.37,8258.01,14714.66,2965.25,2830.19,3487.23,10233.46,22803,5325.99,1559.9,1692.48
18/3/2011,2512.05,8394.21,14612.54,3007.35,2877.24,3485.89,10402.17,22768.59,5332.6,1568.38,1728.2
21/3/2011,2543.36,8483.17,15063.55,3069.3,2948.17,3531.72,10567.75,23153.19,5383.21,1590.91,1763.04
22/3/2011,2553.56,8581.18,15312.38,3104.29,2964.29,3559.98,10602.29,23338.75,5447.72,1602.21,1788.08
23/3/2011,2542.4,8564.75,15298.86,3081.54,2974.04,3553.65,10592.46,23638.72,5466.43,1589.3,1784.54
24/3/2011,2575.47,8559.24,15414.85,3081.68,2994.53,3572.68,10580.85,24040.7,5466.94,1594,1782.92
25/3/2011,2592.11,8699.14,15532.12,3068.46,3029.72,3632.59,10615.25,24209.67,5496.18,1598.73,1778.44
28/3/2011,2549.41,8679.13,15379.29,3047.6,3028.18,3614.06,10551.59,24021.07,5530.49,1603.55,1771.62
29/3/2011,2540.84,8720.65,15591.56,3045.72,3029.78,3599.53,10575.96,23665.01,5562.25,1615.81,1774.97
30/3/2011,2577.41,8653.82,15965.04,3105.63,3104.9,3639.04,10752.07,23966.75,5623.95,1616.84,1784.05
31/3/2011,2559.12,8583.53,16066.1,3110.21,3133.44,3665.77,10705.15,23914.71,5631.12,1613.99,1781.44
1/4/2011,2591.54,8626.03,16491.62,3122.29,3156.22,3690.02,10825.65,23789.79,5661.96,1642.71,1818.56
4/4/2011,2615.09,8690.59,16639.8,3201.55,3205.26,3744.56,11005.99,24392.44,5691.99,1664.75,1863.23
5/4/2011,2615.09,8690.59,16639.8,3201.55,3205.26,3744.56,11005.99,24392.44,5691.99,1664.75,1863.23
6/4/2011,2669.37,8755.9,16611.46,3221.87,3241.76,3767.59,11131.88,24649.41,5679.67,1669.37,1871.62
7/4/2011,2682.56,8852.24,16708.37,3218.45,3235.44,3772.67,11165.3,25060.43,5645.45,1666.61,1882.18
8/4/2011,2684.97,8923.69,16689.71,3251.75,3249.87,3786.54,11210.78,25687.25,5648.98,1678.82,1885.45
11/4/2011,2649.16,9006.11,16761.9,3248.84,3226.36,3771.96,11316.01,25792.83,5642.21,1683.2,1902.61
12/4/2011,2591.17,8877.9,16307.71,3238.44,3185.15,3723.05,11152.52,25466.06,5636.73,1663.88,1881.32
13/4/2011,2632.92,8931.17,16365.47,3276.78,3206.62,3750.02,11225.88,25554.88,5681.4,1676.33,1898.19
14/4/2011,2649.63,8968.23,16225.94,3294.18,3224.3,3737.54,11201.16,25668.88,5672.11,1664.51,1887.74
15/4/2011,2659.95,8998.89,16253.21,3320.93,3212.34,3744.08,11177.94,25925.13,5689.12,1660.92,1902.59
18/4/2011,2632.74,9013.72,15986.46,3329.47,3190.09,3727.76,11132.01,26065.38,5699.83,1649.56,1917.34
19/4/2011,2625.38,8951.39,15767.35,3301.98,3134.68,3687.59,11097.63,25964.86,5659.56,1635.42,1900.91
20/4/2011,2741.47,9001.45,16132.16,3326.32,3170.87,3745.43,11233.08,26273.83,5657.18,1658.39,1907.99
21/4/2011,2781.04,8952.49,16377.41,3335.82,3202.27,3790.46,11385.26,26156.41,5687.49,1661.39,1940.04
22/4/2011,2781.04,8952.49,16377.41,3335.82,3202.27,3790.46,11385.26,26156.41,5687.49,1661.39,1940.04
25/4/2011,2781.04,8952.49,16377.41,3335.82,3202.27,3790.46,11385.26,26156.41,5687.49,1661.39,1940.04
26/4/2011,2806.65,8892.38,16266.51,3319.55,3183.65,3763.47,11243.52,26133.28,5662.03,1654.42,1901.64
27/4/2011,2765.22,8856.18,16157.04,3297.24,3168.68,3742.8,11136.82,25993.86,5684.65,1639.68,1872.69
28/4/2011,2780.93,8688.81,15904.25,3275.94,3141.88,3735.68,10994.97,25849.62,5679.36,1640.12,1857.74
29/4/2011,2773.3,8657.56,15832.82,3270.99,3140,3716.79,10937.61,25747.18,5728.99,1634.39,1832.52
2/5/2011,2773.3,8657.56,15832.82,3270.99,3140,3716.79,10937.61,25747.18,5728.99,1634.39,1832.52
3/5/2011,2752.4,8562.72,15731.79,3251.25,3116.74,3708.05,10816.52,25741.33,5751.82,1631.84,1820.69
4/5/2011,2686.31,8553.99,15402.3,3207.1,3058.58,3662.87,10645.51,25676.85,5733.4,1621.48,1790.22
5/5/2011,2701.39,8705.7,15168.67,3204.22,3048.82,3667.81,10562.77,25567.91,5746.6,1629.47,1761.78
6/5/2011,2694.92,8895.6,14961.66,3226.76,3045.2,3661.85,10478.85,25847.96,5699.48,1635.36,1760.27
9/5/2011,2708.27,8995.46,15236.69,3241.63,3091.3,3689.23,10635.53,25934,5776.12,1636.61,1792.87
10/5/2011,2708.27,8995.46,15236.69,3241.63,3091.3,3689.23,10635.53,25934,5776.12,1636.61,1792.87
11/5/2011,2724.63,9079.33,15387.91,3256.59,3094.21,3672.12,10709.41,26140.71,5783.62,1649.22,1794.62
12/5/2011,2756.24,8896.29,15143.03,3211.95,3051.94,3629.43,10499.15,25673.38,5711.42,1642.81,1762.54
13/5/2011,2769.19,8965.96,15238.21,3254.8,3069.2,3666.2,10549.11,25986.78,5796.52,1621.98,1775.03
16/5/2011,2755.02,8980.18,14924.19,3224.91,3021.92,3617.39,10324.36,26274.39,5743.99,1591.78,1743.89
17/5/2011,2695.28,8842.71,14981.65,3212.31,3022.44,3615.03,10267.68,26577.17,5715.75,1593.25,1754.76
18/5/2011,2729.27,8899.19,15069.49,3262.38,3052.25,3630.62,10362.8,26802.47,5719.36,1590.01,1770.43
19/5/2011,2726.75,8819.07,15266.66,3277.27,3083.98,3641.09,10350.05,26589.3,5672.8,1596.34,1752.95
20/5/2011,2710.98,8816.09,15255.43,3261.02,3065.94,3645.6,10191.97,26522.79,5683.88,1613.47,1729.45
23/5/2011,2660.93,8628.81,14907.6,3176.87,3005.59,3565.93,9971.62,26097.54,5556.33,1583.63,1689.73
24/5/2011,2635.91,8611.84,14964.87,3173.54,3025.11,3569.2,10043.79,26276.04,5603.75,1599.79,1688.18
25/5/2011,2639.42,8645.46,15039.05,3158.16,3017.41,3566.2,9949.58,26182.8,5607.67,1607.74,1672.65
26/5/2011,2661.5,8706.66,15280.94,3176.82,3016.21,3589.44,10041.02,25884.32,5594.21,1612.99,1671.13
27/5/2011,2659.92,8783.45,15630.61,3183.9,3057.32,3622.14,10130.17,25795.96,5638.65,1626.04,1668.57
30/5/2011,2689.31,8797.5,15657.44,3214.48,3061.8,3637.91,10116.36,25689.41,5656.97,1632.26,1660.87
31/5/2011,2747.41,8917.98,16105.11,3245.34,3117.95,3697.12,10314.6,26014.95,5761.12,1654.99,1675.72
1/6/2011,2738.47,9019.61,16034.05,3254.34,3118.17,3679.36,10322.93,26240.48,5773.56,1661.37,1665.64
2/6/2011,2693.63,8939.45,15777.09,3235.79,3077.18,3612.12,10113.79,26022.81,5692.18,1644.37,1628.82
3/6/2011,2692.62,9091.04,15436.13,3199.36,3032.12,3589.14,10080.18,25687.8,5625.46,1632.69,1610.32
6/6/2011,2692.62,9091.04,15436.13,3199.36,3032.12,3589.14,10080.18,25687.8,5625.46,1632.69,1610.32
7/6/2011,2666.13,9090.04,15434.12,3174.54,3019.65,3572.15,10000.08,25475.49,5639.92,1634.98,1591.57
8/6/2011,2664.36,8838.53,15408.93,3149.27,2978.92,3524.51,9916.48,25550.5,5567.63,1632.06,1549.64
9/6/2011,2597.57,8667.2,15403.81,3108.27,2964.89,3508.37,9770.62,25272.86,5568.32,1624.88,1547.34
10/6/2011,2543.79,8551.99,15249.67,3066.71,2926.35,3490.01,9718.53,25344.11,5507.24,1615.56,1531.71
13/6/2011,2546.21,8454.04,15268.54,3045.37,2908.77,3509.15,9752.17,25100.37,5530.75,1631.45,1529.47
14/6/2011,2518.23,8512.67,15218.73,3043.91,2934.72,3517.91,9676.34,25378.24,5552.55,1626.19,1540.58
15/6/2011,2533.99,8522.97,15122.14,3027.46,2911.27,3483.13,9711.71,25684.33,5598.01,1633.41,1561.89
16/6/2011,2481.2,8417.8,15014.69,2953.7,2863.1,3404.85,9476.26,25630.68,5544.46,1610.48,1527.47
17/6/2011,2407.77,8388.06,14812.27,2915.67,2839.38,3378.47,9424.22,25277.5,5506.6,1588.11,1521.51
20/6/2011,2441.32,8410.31,14793.04,2917.88,2786.75,3356.52,9325.11,25097.84,5507.33,1595.92,1503.12
21/6/2011,2500,8505.39,15086.04,2964.66,2834.07,3385.13,9387.24,25085.41,5569.79,1611.47,1516.45
22/6/2011,2542.52,8523.75,15027.2,3015.19,2854.86,3377.06,9448.47,25017.26,5566,1616.72,1536.82
23/6/2011,2519.49,8405.76,15007.89,2997.96,2876.13,3346.92,9405.14,24823.48,5554.99,1616.58,1544.89
24/6/2011,2569.97,8469.02,15159.34,3072.33,2944.44,3419.93,9672.97,25095.58,5599.96,1673.49,1598.81
27/6/2011,2552.94,8391.06,15121.03,3061.47,2950.52,3400.44,9671.21,24291.4,5652.48,1654.63,1605.42
28/6/2011,2555.6,8508.61,15180.96,3082.05,2932.16,3399.72,9649.93,24170.97,5665.04,1656.25,1607.91
29/6/2011,2538.05,8554.55,15230.47,3113.34,2941.72,3391.34,9694.42,24527.09,5671.58,1659.13,1618.15
30/6/2011,2600.2,8725.79,15445.25,3150.49,2998.38,3438.51,9863.55,24852.57,5739.46,1665.93,1627.37
1/7/2011,2600.2,8725.79,15445.25,3150.49,2998.38,3438.51,9863.55,24852.57,5739.46,1665.93,1627.37
4/7/2011,2664.77,8910.63,15742.27,3237.76,3083.43,3500.95,10072.47,25301.37,5769.52,1688.18,1676.96
5/7/2011,2668.96,8882.66,15768.54,3245.69,3113.53,3492.43,9995.93,24977.42,5770.29,1680.79,1679.21
6/7/2011,2662.14,8896.03,15650.24,3200.22,3099.07,3433.6,9943.85,25293.48,5779.17,1672.65,1666.6
7/7/2011,2674.04,8913.07,15629.65,3197.76,3099.46,3446.07,10002.93,25301.53,5752.15,1675.12,1672.48
8/7/2011,2650.42,8750,15863.24,3203.86,3136.06,3468.78,10152.52,25168.55,5782.7,1696.54,1656.27
11/7/2011,2586.06,8623.97,15586.49,3136.74,3103.1,3404.14,9923.74,24957.84,5754.45,1677.05,1619.74
12/7/2011,2503.85,8350.23,15018.46,3039.03,2991.43,3295.87,9546.13,24409.82,5638.97,1633.37,1562.52
13/7/2011,2562.93,8320.94,15266.31,3082.45,3040.06,3344.17,9796.55,24772.49,5684.95,1659.52,1581.82
14/7/2011,2565.11,8290.79,15372.55,3102.92,3043.54,3338.06,9885.13,24825.18,5698.08,1661.15,1597.48
15/7/2011,2568.36,8309.92,15358.75,3102,3005.49,3322.41,9820.76,24956.2,5730.21,1663.14,1595.46
18/7/2011,2544.62,8232.71,15284.68,3092.83,2982.4,3322.01,9722.26,24786.84,5697.91,1649.13,1559.96
19/7/2011,2500.55,8162.83,15386.73,3063.15,2977.89,3334,9716.48,24475.23,5736.53,1666.4,1538.71
20/7/2011,2541.85,8160.4,15328.75,3093.74,3007.52,3342.8,9698.93,24592.05,5768.8,1704.17,1556.67
21/7/2011,2507.42,8111.53,15121.28,3099.71,2994.87,3345.92,9677.57,24655.09,5762.61,1724.43,1555.12
22/7/2011,2550.13,8202.15,15476.65,3187.03,3049.17,3420.45,9789.03,24829.46,5831.82,1753.9,1586.05
25/7/2011,2523.94,8134.07,15262.58,3161.31,3024.8,3396.16,9744.1,24584.92,5798.78,1736.48,1525.94
26/7/2011,2551.88,8207.54,15413.41,3179.6,3059.9,3444.85,9853.02,24804.63,5871.77,1767.49,1536.48
27/7/2011,2544.51,8279.89,15397.83,3206.41,3070.23,3428.39,9905.83,25117.89,5882.61,1763.26,1539.81
28/7/2011,2519.5,8205.35,15375.17,3200.03,3071.3,3420.85,9882.23,25042.31,5921.2,1763.82,1539.3
29/7/2011,2495.52,8123.28,15198.99,3150.4,3050.66,3402.5,9756.94,24894.02,5963.98,1754.98,1517.98
1/8/2011,2547.35,8154.09,15385.83,3200.04,3095.53,3439.92,9825.9,24815.35,5951.21,1759.04,1513.04
2/8/2011,2519.28,8055.22,15133.09,3170.2,3062.81,3402.67,9668.36,24482.23,5928.58,1743.87,1461.6
3/8/2011,2480.29,7875.66,14757.32,3097.4,3023.38,3340.73,9523.53,24377.24,5848.79,1708.47,1433.06
4/8/2011,2471.97,7787.54,14557.97,3059.47,3004.33,3312.83,9440.72,24578.89,5840.88,1734.91,1425.56
5/8/2011,2368.11,7477.7,13870.73,2906.7,2867.95,3178.04,8925.3,23694.1,5606.74,1671.02,1352.51
8/8/2011,2301.29,7302.15,13414.81,2869.97,2798.71,3107.81,8637.43,23148.89,5486.67,1639.36,1304.56
9/8/2011,2204.56,7200.13,12428.06,2775.11,2691.71,2908.27,8196.7,22649.6,5340.39,1559.51,1259.24
10/8/2011,2273.9,7287.88,12809.31,2815.12,2743.04,2963.08,8365.3,23253.88,5363.23,1623.95,1262.6
11/8/2011,2199.2,7352.03,12617.51,2813.05,2677.2,2928.89,8342.61,23528.82,5374.46,1651.6,1224.87
12/8/2011,2218.96,7450.78,12588.6,2844.99,2668.32,2925.54,8338.55,23692.63,5388.91,1648.96,1226.9
15/8/2011,2269.77,7532.34,13183.32,2933.09,2747.28,3048.08,8626.09,24133.61,5423.74,1678.56,1281.31
16/8/2011,2229.92,7448.57,13264.83,2950.1,2769.62,3042.67,8615.47,23967.65,5467.74,1676.84,1296.09
17/8/2011,2217.07,7461.17,13300.08,2985.47,2740.9,3056.42,8647.52,23856.32,5536.65,1688.37,1292.35
18/8/2011,2185.08,7439.34,12967.89,2944.97,2685.65,3014.23,8470.85,23199.16,5505.75,1679.47,1273.81
19/8/2011,2101.38,7159.4,12413.54,2798.92,2580.12,2905.32,8114.59,22433.52,5366.77,1678.58,1210.67
22/8/2011,2077.34,6960.71,12414.42,2717.51,2538.55,2916.37,7881.61,21994.47,5385.49,1703.7,1172.43
23/8/2011,2127.41,7016.19,12832.89,2781.16,2605.47,2975.03,8044.71,21594.81,5514.42,1726.1,1208.26
24/8/2011,2114.99,6878.25,12572.75,2723.81,2578.2,2882.02,7901.55,21293.02,5525.85,1717.48,1196.33
25/8/2011,2133.23,7137.38,12896.99,2758.24,2609.83,2915.29,7951.59,21706.67,5617.98,1764.68,1212.12
26/8/2011,2124.96,7072.32,12682.59,2726.42,2584.24,2891.13,7874.59,21664.15,5604.92,1745.57,1191.82
29/8/2011,2163.61,7106.3,13170.83,2793.14,2603.97,2925.69,8030.97,21866.62,5642.24,1753.72,1213.07
30/8/2011,2201.36,7207.75,13502.54,2845.86,2666.96,2978.71,8180.39,22099.87,5654.8,1775.89,1245.64
31/8/2011,2256.42,7434.75,13852.79,2906.7,2735.32,3024.89,8348.79,22430.54,5681.33,1792.67,1287.61
1/9/2011,2285.89,7541.22,13835.47,2931.38,2745.9,3017.32,8455.37,22872.1,5707.29,1807.97,1309.99
2/9/2011,2267.07,7501.89,13415.73,2869.6,2683.67,2977.39,8301.46,22683.55,5634.57,1783.93,1285.76
5/9/2011,2204.82,7369.41,12750.62,2788.81,2586.04,2888.38,7999.24,22418.81,5519.13,1761.76,1231.42
6/9/2011,2190.39,7255.93,12897.23,2770.42,2554.9,2880.68,7943.5,22326.89,5625.8,1804.36,1217.06
7/9/2011,2243.04,7451.98,13169.25,2836.93,2579.74,2930.26,8011.01,22544.69,5672.58,1826,1240.65
8/9/2011,2241.45,7443.33,13089.29,2813.53,2568.83,2916.28,7974.07,22344.14,5661.04,1812.05,1243.72
9/9/2011,2221.79,7469.22,13019.77,2798.65,2543.88,2915.5,7927.15,22300.43,5669.82,1808.62,1226.64
12/9/2011,2136.36,7137.83,12453.91,2666.81,2420.7,2772.17,7479.72,21533.06,5538.87,1767.33,1159.57
13/9/2011,2136.36,7137.83,12453.91,2666.81,2420.7,2772.17,7479.72,21533.06,5538.87,1767.33,1159.57
14/9/2011,2143.97,7121.92,12474.45,2625.22,2359.67,2759.8,7295.92,21323.2,5600.11,1810.31,1128.17
15/9/2011,2134.08,7204.99,12611.12,2605.72,2363.67,2790.91,7244.01,21467.3,5670.33,1824.35,1120.3
16/9/2011,2170.34,7397.06,12898.56,2650.35,2388.9,2855.18,7371.38,22005.19,5653.99,1808.76,1146.13
19/9/2011,2114.94,7230.81,12471.63,2537.9,2295.94,2768.1,7072.17,21504.57,5596.24,1798.62,1093.71
20/9/2011,2111.19,7217.5,12535.07,2509.37,2280.74,2784.09,6962.82,21503.93,5612.18,1831.3,1063.04
21/9/2011,2089.54,7253.84,12420.66,2499.35,2251.02,2746.43,6869.37,21486.15,5588.49,1820.06,1072.29
22/9/2011,1962.74,7004.25,11595.52,2334.89,2121.83,2597.72,6369.89,20684.49,5431.07,1752.56,1007.64
23/9/2011,1955.76,6968.83,11557.93,2319.64,2127.56,2538.35,6094.94,19739.89,5369.96,1716.06,1001.09
26/9/2011,1883.65,6773.64,11401.9,2209.4,2048.46,2484.7,5560.11,18783.77,5321.6,1709.36,946.48
27/9/2011,1976.01,7021.52,12088.41,2356.57,2126.48,2608.18,6036.46,19121.11,5398.69,1757.05,995.27
28/9/2011,2033.33,7140.46,12362.19,2395.17,2126.65,2568.23,6118.01,19586.55,5298.48,1745.79,1019.79
29/9/2011,2033.33,7140.46,12362.19,2395.17,2126.65,2568.23,6118.01,19586.55,5298.48,1745.79,1019.79
30/9/2011,2015.58,6951,12089.81,2272.46,2035.85,2481.83,5937.58,19355.84,5287.33,1741.37,989.46
3/10/2011,1864.39,6627.45,11500.08,2100.43,1914.18,2348.69,5556.58,18484.2,5198.05,1684.13,906.87
4/10/2011,1799.85,6337.87,10963.15,2011.28,1853.63,2262.32,5303.96,17799.89,5094.61,1654.16,880.06
5/10/2011,1799.85,6337.87,10963.15,2011.28,1853.63,2262.32,5303.96,17799.89,5094.61,1654.16,880.06
6/10/2011,1950.47,6648.79,11545.89,2197.06,2005.03,2399.01,5649.97,18836.45,5200.64,1704.2,942.97
7/10/2011,2039.12,6777.19,11859.44,2331.18,2104.26,2505,6123.44,19359.09,5254.28,1664.36,999.6
10/10/2011,2016.51,6790.03,11844.53,2313.9,2096.37,2508.28,6023.48,19467.99,5259.29,1648,988
11/10/2011,2060.16,7014.03,12020.24,2419.62,2155.53,2620.24,6305.48,19996.35,5228.34,1661.42,1032.15
12/10/2011,2094.14,7080.78,12126.96,2461.02,2239.19,2659.37,6507.23,20354.25,5207.03,1651,1067.85
13/10/2011,2131.05,7110.94,12458.9,2560.44,2363.98,2741.07,6922.12,20725.82,5227.84,1659.19,1146.46
14/10/2011,2109.29,6909.59,12241.67,2478.42,2316.21,2678.61,6681.77,20306.41,5218.18,1684.56,1101.77
17/10/2011,2169.26,7063.34,12712.23,2558.13,2368.49,2727.51,6923.26,20874.08,5264.72,1707.96,1132.6
18/10/2011,2055.37,6821.33,12189.15,2392.07,2214.56,2598.27,6370.37,20032.66,5194.6,1687.48,1036.52
19/10/2011,2083.78,6816.92,12371.92,2387.21,2233.24,2635.55,6428.89,20210.07,5252.92,1716.12,1046.93
20/10/2011,2024.34,6744.35,12026.33,2336.46,2168.39,2586.33,6193.57,20038.39,5234.84,1695.32,1013.59
21/10/2011,2037.11,6851.09,12041.96,2366.21,2175.94,2597.61,6255.18,20114.22,5313.6,1677.88,1024.33
24/10/2011,2126.56,7094.21,12636.11,2490.15,2291.39,2712.52,6655.61,20414.13,5395.67,1722.13,1079.56
25/10/2011,2177.57,7105.87,12952.45,2517.82,2314.95,2738.39,6778.22,20559.09,5405.94,1727.52,1097.83
26/10/2011,2196.31,7149.49,13099,2543.5,2329.52,2765.59,6958.12,20803.65,5401.3,1737.42,1141.49
27/10/2011,2295.79,7388.19,13693.87,2692.04,2469.16,2876.75,7499.08,21415.52,5443.6,1733.18,1233.84
28/10/2011,2301.63,7327.32,13665.79,2722.01,2539.22,2953.27,7516.07,21598.01,5473.77,1697.14,1242.3
31/10/2011,2258.53,7293.42,13527.02,2657.63,2495.16,2932.78,7345.72,21363.68,5453.42,1702.59,1210.94
1/11/2011,2209.69,7229.33,13141.68,2610.32,2403.8,2837.61,7120.19,21155.09,5409.95,1700.32,1179.98
2/11/2011,2278,7301.6,13412.98,2650.03,2473.96,2887.99,7356.95,20931.73,5461.61,1728.59,1219.57
3/11/2011,2245.79,7209.53,12982.26,2601.01,2422.2,2838.06,7237.8,20527.15,5369.69,1694.56,1211.34
4/11/2011,2280.99,7249.67,13650.21,2681.78,2488.41,2934.56,7517.76,21087.33,5455.35,1714.26,1243.21
7/11/2011,2229.71,7218.8,13533.36,2669.8,2470.88,2910.74,7519.98,21437.32,5488.73,1697.75,1235.44
8/11/2011,2152.81,7223.73,13676.99,2634.02,2439.38,2913.74,7497.7,21232.61,5530.32,1711.82,1218.52
9/11/2011,2178.31,7233.1,14029.47,2658.55,2474.78,2968.25,7560.25,21265.1,5546.01,1727.47,1238.19
10/11/2011,2081.91,7028.21,13431.38,2535.8,2327.24,2763.63,7062.47,20708.71,5438.98,1690.89,1161.08
11/11/2011,2071.93,7107.16,13756.17,2521.6,2341.99,2785.19,7137.67,20788.58,5476.49,1712.84,1178.73
14/11/2011,2125.1,7341.78,14109.37,2566.49,2400.54,2843.06,7311.77,21524.77,5540.59,1736.2,1215.26
15/11/2011,2095.67,7380.94,13976.83,2573.42,2369.12,2818.42,7226.83,21626.07,5533.83,1730.74,1194.59
16/11/2011,2076.19,7264.88,13674.91,2531.67,2303.42,2746.04,7053.57,21336.17,5464.52,1732.13,1170.02
17/11/2011,2076.37,7200.46,13584.18,2518.97,2278.63,2719.31,7053.82,21429.66,5472.06,1740.29,1147.04
18/11/2011,2039.5,7037.8,13317.88,2465.99,2226.59,2656.78,6852.95,20968.97,5443.74,1723.85,1120.91
21/11/2011,2051.1,7001.23,13086,2406.28,2158.13,2606.15,6728.62,20937.1,5433.25,1729.82,1089.6
22/11/2011,2083.86,7123.94,13050.27,2419,2175.4,2604.96,6717.39,20944.36,5469.99,1720.93,1085.62
23/11/2011,2025.29,7103.46,12677.15,2389.06,2120.95,2545.37,6542.21,20799.64,5406.4,1688.28,1051.91
24/11/2011,2049.86,6967.55,12666.86,2382.54,2144.96,2567.07,6584.48,20766.58,5464.89,1688.87,1061.68
25/11/2011,1988.26,6935.44,12441.08,2336.51,2112.77,2530.25,6482.28,20895.03,5434.41,1671.62,1036.57
28/11/2011,1976.15,7085.49,12684.34,2407.39,2183.89,2582.08,6609.51,21504.55,5475.12,1686.18,1055.81
29/11/2011,1993.1,7184.01,12816.5,2487.17,2208.39,2621.72,6794.3,21753.96,5492.7,1687.4,1087.86
30/11/2011,1967.13,7056.76,12661.64,2458.15,2163.46,2573.34,6667.02,21637.88,5435.03,1680.48,1069.67
1/12/2011,2086.3,7190.62,13530.66,2597.76,2325.61,2756.37,7125.78,22042.1,5477.85,1722.52,1144.88
2/12/2011,2053.72,7177.27,13416.62,2561.27,2320.49,2793.77,7106.54,22085.57,5444.76,1715.17,1139.01
