Date,.CSIH20105,.CSIL01220,.CSIL01221,.CSIL01222,.CSIL01223,.CSIL01224,.CSIL01225,.CSIL01226,.CSIL01227,.CSIL01228,.CSIL01229
2017-07-04T00:00:00Z,3313.9216,2575.0471,2271.8708,1853.3164,2787.9712,3415.3739,3040.4997,2755.3857,13512.8911,3674.075,2944.2516
2017-07-05T00:00:00Z,3317.4901,2587.4071,2251.3487,1830.0926,2725.9741,3378.2041,2977.9381,2724.329,13012.3536,3638.2093,2923.9061
2017-07-06T00:00:00Z,3334.5531,2605.2527,2284.3254,1838.8135,2754.2632,3397.0163,2994.3042,2742.4702,13112.2652,3593.7222,2940.036
2017-07-07T00:00:00Z,3313.9678,2590.9399,2279.7856,1848.3211,2780.6646,3434.0036,2983.7135,2743.5449,13178.9301,3564.1264,2943.4003
2017-07-10T00:00:00Z,3326.8857,,,,,,,,,,
2017-07-11T00:00:00Z,3355.5432,2554.161,2266.8559,1858.7453,2770.809,3384.0467,2979.9248,2747.558,13193.8239,3583.8605,2970.7262
2017-07-12T00:00:00Z,3343.8496,2567.4306,2261.6981,1869.1463,2809.8626,3396.513,2991.2275,2794.0861,13480.2229,3593.856,2988.7503
2017-07-13T00:00:00Z,3372.855,2578.8162,2257.216,1868.8311,2806.2504,3368.4648,2989.3487,2809.6544,13621.6269,3580.9421,3012.925
2017-07-14T00:00:00Z,3423.3202,2616.4442,2306.4406,1897.9443,2853.9944,3395.0976,3040.7908,2838.396,13809.9381,3633.988,3048.5111
2017-07-17T00:00:00Z,3441.6787,,,,,,,,,,
2017-07-18T00:00:00Z,3434.6623,2635.9137,2373.3184,1905.5355,2850.8208,3397.2599,3026.7713,2861.8186,13836.8814,3653.5786,3028.0228
2017-07-19T00:00:00Z,3461.3941,2646.3886,2394.8575,1904.3948,2861.2193,3408.5667,3008.5606,2857.1371,13972.1159,3671.6391,3023.6136
2017-07-20T00:00:00Z,3508.1302,2679.0133,2451.2295,1922.1543,2901.4231,3449.6539,3037.8717,2865.1247,14472.4064,3691.8871,3028.1828
2017-07-21T00:00:00Z,3500.3064,2679.368,2425.5844,1920.916,2883.6117,3440.8603,3032.7835,2882.9221,14481.8696,3688.2082,3027.8672
2017-07-24T00:00:00Z,3499.4786,,,,,,,,,,
2017-07-25T00:00:00Z,3474.9733,2663.9947,2384.5854,1914.4828,2913.5935,3477.9029,3071.9527,2879.0563,14572.2247,3750.2175,3115.5003
2017-07-26T00:00:00Z,3518.4761,2649.4064,2388.1102,1902.1345,2910.2155,3455.9769,3039.6394,2887.632,14539.5431,3726.9811,3104.3882
2017-07-27T00:00:00Z,3613.459,2688.4829,2416.6793,1897.0026,2878.1291,3465.2663,3034.2107,2904.9314,14450.336,3710.5335,3102.5416
2017-07-28T00:00:00Z,3591.9921,2685.3555,2448.6484,1900.5456,2891.5701,3456.3517,3025.0788,2931.4962,14734.1232,3699.9709,3098.4209
2017-07-31T00:00:00Z,3614.9262,,,,,,,,,,
2017-08-01T00:00:00Z,3601.2389,2683.6476,2473.8301,1901.06,2890.1993,3424.5346,3002.3552,2947.4163,14921.8484,3714.0858,3111.0871
2017-08-02T00:00:00Z,3610.0266,2701.0804,2480.0023,1895.455,2856.5385,3444.3605,2995.2893,2981.1461,14939.0162,3686.2871,3102.9702
2017-08-03T00:00:00Z,3594.2757,2707.8012,2496.0125,1904.8916,2847.84,3441.5149,3001.1764,2994.734,14914.9178,3682.5569,3128.2327
2017-08-04T00:00:00Z,3621.2798,2688.2846,2520.139,1900.9857,2826.8842,3439.3293,2968.6634,2977.9514,14710.0017,3714.6313,3128.865
2017-08-07T00:00:00Z,3595.4373,,,,,,,,,,
2017-08-08T00:00:00Z,3617.3527,2698.3073,2594.9842,1931.0443,2882.3873,3465.5737,2993.6939,2979.8363,15257.2396,3725.4708,3131.5983
2017-08-09T00:00:00Z,3680.9558,2706.4667,2647.5807,1935.7451,2927.2093,3455.6745,3031.0863,2989.8846,15619.4805,3759.7844,3120.3803
2017-08-10T00:00:00Z,3614.4868,2702.4809,2692.8937,1927.8657,2931.8452,3476.3139,3027.1111,2973.6788,15664.6065,3767.9237,3106.4328
2017-08-11T00:00:00Z,3542.3,2689.894,2628.2297,1911.1636,2911.0437,3503.6456,3014.368,2921.9641,15499.068,3832.2583,3091.4285
2017-08-14T00:00:00Z,3569.5959,,,,,,,,,,
2017-08-15T00:00:00Z,3530.8099,2656.6477,2563.5215,1882.8054,2893.8406,3554.3806,2954.7568,2893.8089,15388.4548,3853.1666,3090.5123
2017-08-16T00:00:00Z,3544.9377,2598.4008,2513.509,1879.6238,2893.6061,3568.733,2941.1963,2894.3827,15181.5826,3829.4732,3092.5953
2017-08-17T00:00:00Z,3530.3951,2598.4339,2572.6519,1887.7621,2936.5084,3663.0427,2987.3193,2913.6898,15372.1894,3839.9004,3101.5059
2017-08-18T00:00:00Z,3492.7085,2608.9873,2623.6564,1895.593,2947.7613,3666.0858,2962.614,2895.3445,15608.1667,3822.8851,3109.9424
2017-08-21T00:00:00Z,3563.5582,,,,,,,,,,
2017-08-22T00:00:00Z,3614.9177,2645.2167,2601.5282,1894.5031,2923.8522,3634.8774,2934.4924,2878.3498,15502.6989,3861.5439,3057.0465
2017-08-23T00:00:00Z,3614.8987,2663.5104,2615.7376,1893.1874,2954.793,3618.3565,3037.7412,2921.2974,15429.3524,3859.748,3054.7924
2017-08-24T00:00:00Z,3645.031,2663.5104,2615.7376,1893.1874,2954.793,3618.3565,3037.7412,2921.2943,15429.3524,3859.748,3054.7924
2017-08-25T00:00:00Z,3652.9404,2652.3186,2609.2286,1892.8147,2989.5403,3669.491,3077.6239,2941.1237,15558.1771,3847.2155,3049.8087
2017-08-28T00:00:00Z,3663.9298,,,,,,,,,,
2017-08-29T00:00:00Z,3670.2356,2719.2899,2585.9501,1902.2012,2948.4517,3658.204,3024.1708,2994.5808,15454.5066,3865.3844,3040.8588
2017-08-30T00:00:00Z,3727.4056,2701.0777,2604.9773,1897.8825,2955.3501,3651.2687,3026.0856,2981.3885,15346.4371,3877.8325,3048.9504
2017-08-31T00:00:00Z,3767.3958,2755.6658,2670.9009,1908.913,2985.3451,3673.6181,3056.808,3016.4687,15641.7744,3887.1277,3071.9398
2017-09-01T00:00:00Z,3752.8577,2756.2572,2672.6104,1931.9991,2992.6466,3681.1663,3066.4494,3008.5282,15760.7296,3869.5409,3096.2568
2017-09-04T00:00:00Z,3731.9187,,,,,,,,,,
2017-09-05T00:00:00Z,3770.5264,2756.5035,2714.8567,1926.5882,3027.9138,3734.1593,3148.181,2981.5074,15490.4519,3830.9446,3085.3589
2017-09-06T00:00:00Z,3769.9158,2748.4298,2745.8467,1919.2804,3035.3077,3737.6572,3167.1071,2989.0723,15509.2158,3835.5937,3078.4671
2017-09-07T00:00:00Z,3816.6396,2746.065,2761.2835,1921.1369,3038.5077,3723.8552,3185.8012,2967.7226,15570.9678,3828.6317,3077.3855
2017-09-08T00:00:00Z,3856.0312,2754.5796,2767.6082,1923.8956,3048.0418,3754.0525,3175.4011,2964.4987,15426.8986,3838.661,3079.8943
2017-09-11T00:00:00Z,3914.1116,,,,,,,,,,
2017-09-12T00:00:00Z,3914.2363,2779.076,2798.6649,1947.4428,3060.4918,3790.3126,3117.4749,3014.2827,15855.4082,3854.3945,3113.9094
2017-09-13T00:00:00Z,3918.5186,2782.4466,2883.0444,1949.5396,3118.7887,3752.1535,3137.7058,3015.6195,15964.6593,3851.6534,3109.9912
2017-09-14T00:00:00Z,3939.6896,2772.041,2964.0405,1943.1529,3171.1086,3774.17,3142.1988,3006.5153,16033.4448,3827.0232,3090.1139
2017-09-15T00:00:00Z,4016.1244,2762.7535,2966.1707,1948.7756,3167.2134,3843.7756,3105.1196,2996.77,16142.869,3776.5757,3079.8567
2017-09-18T00:00:00Z,4112.5379,,,,,,,,,,
2017-09-19T00:00:00Z,4111.7458,2789.4543,2898.3502,1955.6323,3248.7987,3881.6315,3171.3546,3050.9804,16521.5572,3794.7773,3090.7083
2017-09-20T00:00:00Z,4110.051,2768.3617,2871.0504,1955.0028,3239.0304,3879.8255,3201.8918,3044.9097,16416.0248,3781.2332,3090.4941
2017-09-21T00:00:00Z,4107.685,2772.8357,3001.4753,1954.0248,3309.7845,3892.5152,3236.8877,3051.7188,16514.3263,3783.7216,3095.5421
2017-09-22T00:00:00Z,4037.6747,2777.8908,2972.2728,1949.8268,3339.4628,3900.6373,3217.0183,3054.9709,16522.4579,3788.8747,3099.0393
2017-09-25T00:00:00Z,3834.5345,,,,,,,,,,
2017-09-26T00:00:00Z,3824.4069,2724.1974,2874.9085,1895.7449,3195.9923,3818.0082,3173.7233,2964.5481,16148.6589,3727.9141,3067.629
2017-09-27T00:00:00Z,3899.8505,2803.8036,2874.2788,1901.8629,3202.4622,3819.0414,3169.4378,2960.5815,15992.7791,3754.8898,3066.4358
2017-09-28T00:00:00Z,3861.1003,2802.4644,2889.3391,1915.8335,3268.3464,3881.2998,3195.6566,2982.2389,16083.7695,3777.395,3067.6167
2017-09-29T00:00:00Z,3899.6362,2767.074,2849.6788,1909.3376,3244.1597,3883.557,3163.1373,2956.3336,15862.1369,3744.5654,3072.4028
2017-10-09T00:00:00Z,4009.3508,,,,,,,,,,
2017-10-10T00:00:00Z,4047.4739,2816.8037,2958.6128,1946.0069,3387.9143,4130.0798,3316.1328,3072.4674,16572.2725,3753.6799,3119.3054
2017-10-11T00:00:00Z,3963.8815,2812.7237,2928.7154,1956.4738,3409.7143,4153.4657,3376.6849,3094.3917,16702.7857,3803.4911,3112.1164
2017-10-12T00:00:00Z,4011.8727,2829.8126,2844.6536,1956.3493,3381.8464,4088.2834,3340.4117,3073.7897,16687.1981,3768.1182,3119.8529
2017-10-13T00:00:00Z,4011.8727,2829.8126,2844.6536,1956.3493,3381.8464,4088.2834,3340.4117,3073.7897,16687.1981,3768.1182,3119.8529
2017-10-16T00:00:00Z,4023.9056,,,,,,,,,,
2017-10-17T00:00:00Z,4013.9162,2829.5079,2925.0078,1992.0649,3382.7689,4081.3207,3362.0775,3114.4008,16931.7929,3791.05,3151.456
2017-10-18T00:00:00Z,4058.9024,2834.0264,2898.2929,1982.9575,3377.0046,4086.1251,3318.7138,3110.0791,16917.2103,3797.664,3151.7204
2017-10-19T00:00:00Z,3967.7661,2827.191,2879.6836,1983.8401,3361.0952,4072.4062,3339.735,3123.0121,16855.7745,3797.1676,3161.4321
2017-10-20T00:00:00Z,4035.7744,2777.1941,2803.8264,1951.7402,3280.3055,4026.6615,3340.7008,3061.3137,16479.3603,3737.2894,3133.3077
2017-10-23T00:00:00Z,4012.9968,,,,,,,,,,
2017-10-24T00:00:00Z,4034.9189,2775.0791,2904.8437,1975.2868,3365.5499,4058.5962,3413.6786,3081.809,16657.1634,3760.2087,3154.2088
2017-10-25T00:00:00Z,4038.3136,2764.1564,2884.7462,1957.6951,3322.2841,4020.5365,3374.1953,3074.4301,16571.4296,3736.6531,3143.0444
2017-10-26T00:00:00Z,4023.3729,2796.6145,2907.0005,1974.3229,3343.0642,4062.6933,3382.8516,3088.4915,16771.5237,3737.879,3152.9292
2017-10-27T00:00:00Z,3966.3962,2773.6287,2883.4637,1976.5555,3313.6836,4092.6497,3389.9641,3080.8003,16563.5664,3717.6452,3143.9366
2017-10-30T00:00:00Z,3929.9688,,,,,,,,,,
2017-10-31T00:00:00Z,3937.7718,2832.3262,2797.1294,1974.9891,3239.4116,4070.0583,3332.1194,3078.4914,16727.5555,3750.4419,3134.6209
2017-11-01T00:00:00Z,3937.118,2844.8984,2843.922,1970.9986,3297.2615,4114.9523,3393.4086,3065.508,16746.7339,3725.721,3139.7781
2017-11-02T00:00:00Z,3947.2446,2843.5301,2833.9292,1972.2531,3359.2024,4140.8485,3425.2892,3092.2419,17223.9715,3772.4567,3138.9598
2017-11-03T00:00:00Z,3957.2273,2902.9439,2880.0731,1972.8922,3341.6549,4096.9046,3420.0872,3072.6181,17286.7082,3751.2417,3130.9518
2017-11-06T00:00:00Z,3897.7704,,,,,,,,,,
2017-11-07T00:00:00Z,3976.2247,2918.7601,2901.8329,1945.6922,3349.2432,4132.9745,3573.2094,3049.5106,17969.4263,3764.289,3124.5638
2017-11-08T00:00:00Z,3958.7987,2974.9731,2885.114,1951.5673,3401.9287,4205.6853,3544.6962,3084.5138,18538.2065,3789.7479,3135.3353
2017-11-09T00:00:00Z,3982.6982,2937.867,2879.7155,1941.8008,3433.4622,4226.8041,3526.5855,3074.998,18323.1108,3789.7403,3157.051
2017-11-10T00:00:00Z,3987.2954,2975.5876,2859.0526,1946.7635,3476.4747,4213.372,3546.8205,3102.5728,18462.3228,3810.063,3168.5288
2017-11-13T00:00:00Z,3980.4838,,,,,,,,,,
2017-11-14T00:00:00Z,3962.6824,2938.7111,2841.2164,1939.755,3472.2689,4162.9934,3623.7291,3110.682,18564.4704,3823.9189,3125.9151
2017-11-15T00:00:00Z,3939.1904,2906.513,2870.2469,1940.3294,3480.8395,4201.8361,3616.8031,3098.5743,18527.6133,3770.6863,3124.401
2017-11-16T00:00:00Z,3824.6549,2837.0251,2839.5857,1918.2181,3432.3893,4149.3939,3570.1927,3069.5744,18233.779,3750.3705,3128.1582
2017-11-17T00:00:00Z,3817.9003,2831.1373,2845.8498,1904.8224,3441.2991,4159.3045,3643.3781,3070.0085,18584.129,3736.5531,3117.0141
2017-11-20T00:00:00Z,3809.5819,,,,,,,,,,
2017-11-21T00:00:00Z,3843.8362,2797.659,2819.7118,1879.7637,3490.0737,4092.3501,3612.3579,3065.5448,19705.5585,3739.4059,3079.0345
2017-11-22T00:00:00Z,3879.8978,2817.0038,2808.7053,1883.1668,3528.3011,4084.0141,3673.1093,3134.0304,20125.2034,3759.458,3090.7533
2017-11-23T00:00:00Z,3835.5185,2859.7573,2817.2591,1923.6137,3530.5409,4100.7869,3629.8434,3162.8149,20034.9328,3786.739,3098.1167
2017-11-24T00:00:00Z,3855.3144,2870.3321,2854.8463,1906.0688,3472.7788,4120.4895,3503.1845,3119.2823,19684.3735,3780.993,3103.5635
2017-11-27T00:00:00Z,3799.6113,,,,,,,,,,
2017-11-28T00:00:00Z,3795.7952,2878.5033,2781.5354,1901.3443,3461.1393,4060.0297,3547.0658,3118.9254,19303.5086,3776.1646,3119.9049
2017-11-29T00:00:00Z,3820.8104,2853.1106,2796.74,1898.4255,3474.1084,4072.9355,3569.8399,3104.423,19649.1468,3813.3211,3119.5486
2017-11-30T00:00:00Z,3778.0771,2863.1601,2842.211,1890.2543,3468.6483,4094.033,3571.3099,3113.5373,19312.4439,3797.55,3140.3828
2017-12-01T00:00:00Z,3814.4585,2835.1636,2783.82,1882.948,3393.116,4019.5793,3521.7469,3078.0844,18702.1109,3758.7762,3102.9899
2017-12-04T00:00:00Z,3811.1724,,,,,,,,,,
2017-12-05T00:00:00Z,3788.2257,2874.8569,2810.9663,1888.4662,3440.4149,4086.6877,3547.8449,3084.1212,18298.7068,3744.7524,3117.902
2017-12-06T00:00:00Z,3723.4527,2882.7017,2822.6867,1886.0346,3386.4862,4068.5606,3506.797,3064.8478,17748.1026,3721.9506,3107.4155
2017-12-07T00:00:00Z,3695.2239,2813.7359,2717.8155,1850.8528,3250.9981,4006.377,3397.1855,3003.1979,17217.2653,3667.9393,3079.0336
2017-12-08T00:00:00Z,3761.9745,2794.2605,2670.869,1843.4312,3269.5384,4043.6327,3468.7269,3000.4988,17720.5285,3629.7989,3078.2438
2017-12-11T00:00:00Z,3760.7811,,,,,,,,,,
2017-12-12T00:00:00Z,3762.222,2819.8847,2782.0074,1878.3879,3407.2563,4218.2239,3641.1488,3066.8965,18909.8467,3623.1999,3071.4079
2017-12-13T00:00:00Z,3777.9791,2854.3197,2761.5347,1867.3328,3357.7448,4200.3961,3659.6915,3054.6975,18387.398,3620.2443,3060.6038
2017-12-14T00:00:00Z,3835.3699,2900.4942,2771.5775,1891.1797,3405.5022,4270.6774,3662.2804,3101.4325,18479.325,3650.1493,3070.2105
2017-12-15T00:00:00Z,3779.0851,2906.3399,2797.295,1893.8678,3392.0113,4293.8157,3747.4976,3100.4467,18496.5451,3652.0255,3059.1158
2017-12-18T00:00:00Z,3794.5673,,,,,,,,,,
2017-12-19T00:00:00Z,3787.1703,2892.9931,2816.2196,1882.6627,3353.9355,4286.8294,3668.1858,3080.6878,18349.3648,3616.6431,3039.479
2017-12-20T00:00:00Z,3766.4718,2911.156,2824.4807,1905.4962,3383.7996,4330.684,3726.824,3099.2588,18683.4517,3613.9218,3048.73
2017-12-21T00:00:00Z,3785.285,2915.7045,2812.7816,1922.5621,3378.1014,4437.0056,3721.0727,3088.3568,18545.939,3632.2711,3061.7056
2017-12-22T00:00:00Z,3832.1911,2947.6419,2850.1682,1929.2176,3410.1161,4434.9598,3810.0615,3106.8335,18681.8811,3636.6827,3064.5678
2017-12-27T00:00:00Z,3896.421,,,,,,,,,,
2017-12-28T00:00:00Z,3971.7399,3006.8277,2879.3279,1952.2495,3419.9564,4564.1624,3830.8851,3132.0486,18734.7748,3667.1964,3074.6873
2017-12-29T00:00:00Z,3972.8939,3002.794,2928.9582,1957.2958,3468.6064,4546.2706,3882.0836,3163.7052,19099.5332,3669.7444,3080.7096
2018-01-02T00:00:00Z,4114.9248,,,,,,,,,,
2018-01-03T00:00:00Z,4126.6892,3079.5762,3049.6446,1988.4067,3540.8639,4513.767,3956.1151,3253.6167,19528.5296,3732.2025,3094.3902
2018-01-04T00:00:00Z,4136.1884,3086.9201,3101.1064,2010.2753,3575.1716,4539.6386,4025.414,3255.0516,19735.3216,3700.6465,3087.5502
2018-01-05T00:00:00Z,4244.0526,3185.9437,3107.1379,2015.705,3547.7889,4494.4284,4127.1803,3269.5646,20103.236,3695.9373,3089.3915
2018-01-08T00:00:00Z,4336.088,,,,,,,,,,
2018-01-09T00:00:00Z,4339.6776,3231.7135,3226.1142,2041.624,3541.548,4592.8138,4131.2419,3303.2124,20396.2649,3688.951,3072.4183
2018-01-10T00:00:00Z,4369.7962,3245.1327,3175.0456,2028.8306,3566.0743,4566.2831,4205.0309,3310.6699,20594.7192,3702.5476,3060.3341
2018-01-11T00:00:00Z,4343.1925,3279.494,3218.7335,2018.365,3548.8391,4617.3178,4199.9501,3331.68,20416.5437,3685.6107,3054.3337
2018-01-12T00:00:00Z,4335.918,3282.148,3146.9579,2024.8566,3533.6466,4624.0782,4213.2152,3345.9852,20073.5323,3697.1013,3050.2682
2018-01-15T00:00:00Z,4249.8813,,,,,,,,,,
2018-01-16T00:00:00Z,4325.3406,3286.4138,3129.0184,2002.6991,3555.8269,4562.2975,4218.2331,3366.2666,20094.1356,3695.7339,3042.5028
2018-01-17T00:00:00Z,4285.4002,3325.1314,3161.2544,2019.3933,3590.3592,4697.3916,4260.1372,3436.1689,20521.9962,3738.1214,3060.708
2018-01-18T00:00:00Z,4241.2403,3282.2623,3140.7425,2026.3215,3597.1181,4725.3645,4218.8689,3447.1453,20683.2992,3736.898,3056.4428
2018-01-19T00:00:00Z,4352.2679,3284.2713,3130.4488,2039.9007,3566.0018,4748.7465,4135.8002,3470.7363,20610.108,3811.9611,3065.4806
2018-01-22T00:00:00Z,4415.0622,,,,,,,,,,
2018-01-23T00:00:00Z,4472.1476,3314.1612,3218.1441,2053.695,3668.2288,4836.6646,4266.8875,3507.5562,21153.3662,3813.2443,3071.4317
2018-01-24T00:00:00Z,4437.6579,3347.9392,3225.9377,2058.1757,3721.536,4853.5251,4263.4595,3570.1367,21696.7621,3819.0572,3080.776
2018-01-25T00:00:00Z,4424.2721,3471.6344,3203.2294,2067.4356,3689.7863,4883.9263,4263.588,3571.0246,21456.0646,3862.7184,3096.9139
2018-01-26T00:00:00Z,4516.6176,3511.4889,3261.6947,2068.9667,3658.3235,4815.6501,4215.7907,3527.3378,21006.7967,3867.7829,3140.6473
2018-01-29T00:00:00Z,4466.2111,,,,,,,,,,
2018-01-30T00:00:00Z,4439.6234,3541.86,3340.9463,2073.758,3641.2193,4740.696,4144.018,3568.9886,21445.0611,3848.3769,3155.9269
2018-01-31T00:00:00Z,4422.5476,3440.4049,3258.2079,2038.221,3625.3992,4723.647,4116.547,3524.2722,21031.7126,3835.8845,3150.5272
2018-02-01T00:00:00Z,4416.6978,3409.5254,3261.2047,2043.5386,3669.8595,4787.6634,4118.9254,3551.9195,21112.7755,3863.5602,3154.0066
2018-02-02T00:00:00Z,4414.1191,3377.7648,3257.1016,2023.4981,3633.5767,4708.2907,4063.6324,3527.7323,20971.3896,3833.5726,3142.195
2018-02-05T00:00:00Z,4327.5904,,,,,,,,,,
2018-02-06T00:00:00Z,4090.5769,3439.1781,3354.6591,2007.1842,3592.6157,4649.1763,4035.0135,3492.9828,20309.372,3769.8612,3112.3798
2018-02-07T00:00:00Z,3994.389,3247.0261,3170.988,1919.2137,3402.8959,4496.2837,3793.4036,3306.0432,18914.1789,3641.3149,3023.9807
2018-02-08T00:00:00Z,3993.503,3209.587,3106.8354,1899.4865,3391.1495,4531.3393,3784.3701,3259.267,19098.6292,3602.4065,3016.9894
2018-02-09T00:00:00Z,3851.9093,3149.0003,3066.4689,1901.678,3450.4565,4557.6139,3837.031,3267.7724,19347.0474,3603.1147,3026.8221
2018-02-12T00:00:00Z,3858.54,,,,,,,,,,
2018-02-13T00:00:00Z,3908.9214,3006.1666,2961.4834,1859.1708,3387.0493,4436.9106,3840.6494,3157.7828,18830.0967,3444.0035,2963.425
2018-02-14T00:00:00Z,3994.1167,3009.6519,2997.3113,1873.331,3461.9078,4545.3228,3915.0079,3195.4399,19389.2576,3432.3904,2997.0041
2018-02-22T00:00:00Z,4056.9165,3190.6141,3149.6655,1941.4445,3643.4217,4690.1595,4039.0331,3365.764,20973.3923,3525.4306,3076.6792
2018-02-23T00:00:00Z,4115.8249,3147.9339,3139.8885,1934.6111,3600.8167,4766.3472,3999.7433,3324.9369,20506.4638,3491.4516,3057.9333
2018-02-26T00:00:00Z,4140.3909,,,,,,,,,,
2018-02-27T00:00:00Z,4079.5723,3237.436,3230.7616,1972.8595,3681.9447,4798.8315,4142.8899,3376.0659,20805.006,3492.0299,3107.6135
2018-02-28T00:00:00Z,4048.6841,3206.8568,3190.239,1959.3651,3675.1832,4738.1246,4088.0533,3343.9615,20519.603,3479.989,3110.1053
2018-03-01T00:00:00Z,4096.27,3139.022,3180.9819,1944.7172,3659.1254,4741.7292,4105.3413,3298.2733,20004.6572,3458.5629,3094.444
2018-03-02T00:00:00Z,4052.6521,3117.467,3180.4488,1942.2518,3673.7444,4757.3646,4085.8064,3316.147,20594.6241,3439.3122,3107.5824
2018-03-05T00:00:00Z,3986.7154,,,,,,,,,,
2018-03-06T00:00:00Z,4049.9375,3002.7789,3046.936,1891.2804,3545.3732,4568.4116,4001.6258,3198.7429,19667.5612,3300.41,3051.7938
2018-03-07T00:00:00Z,4014.3219,3085.3744,3111.8057,1915.6268,3617.9357,4629.2142,4064.2155,3266.1817,20246.6978,3336.545,3091.0131
2018-03-08T00:00:00Z,4088.9517,3023.8623,3036.8493,1898.0444,3571.2799,4609.117,4108.0187,3234.7008,20054.7549,3318.4792,3069.3911
2018-03-09T00:00:00Z,4123.6523,3071.5712,3065.1594,1907.5952,3660.748,4635.1478,4287.0707,3276.6405,20435.723,3368.1853,3118.8889
2018-03-12T00:00:00Z,4161.259,,,,,,,,,,
2018-03-13T00:00:00Z,4152.9604,3157.8148,3139.4026,1955.5246,3796.1246,4761.0574,4402.6437,3367.1985,21215.9957,3425.5636,3146.5795
2018-03-14T00:00:00Z,4160.936,3123.0765,3125.7078,1951.7225,3778.1201,4716.3628,4357.6087,3373.8457,21344.9162,3382.7583,3155.5898
2018-03-15T00:00:00Z,4216.3581,3130.7625,3157.8256,1939.9778,3738.8766,4691.753,4355.0651,3352.5615,21339.4242,3378.5984,3164.748
2018-03-16T00:00:00Z,4249.7147,3114.0231,3132.4343,1945.2173,3729.1745,4671.6973,4444.8773,3369.1111,21520.9439,3379.1992,3166.0306
2018-03-19T00:00:00Z,4204.3331,,,,,,,,,,
2018-03-20T00:00:00Z,4187.9664,3104.5796,3103.3117,1928.7194,3747.9273,4617.4897,4490.3027,3364.3961,21236.5781,3418.2433,3184.7263
2018-03-21T00:00:00Z,4215.9619,3123.6524,3084.6793,1920.8203,3773.5073,4645.5173,4775.8852,3350.1074,21458.559,3419.9788,3235.5256
2018-03-22T00:00:00Z,4202.6322,3162.8414,3040.4171,1910.0938,3731.6978,4671.9599,4652.7713,3335.7285,21250.1195,3390.6251,3256.6049
2018-03-23T00:00:00Z,4088.7059,3168.9667,3044.9368,1892.7942,3695.8375,4627.7869,4597.7886,3312.6465,20318.945,3368.134,3245.9179
2018-03-26T00:00:00Z,4110.8214,,,,,,,,,,
2018-03-27T00:00:00Z,4162.6851,3159.7862,2971.2508,1864.6621,3605.2877,4529.089,4605.9406,3254.2204,19661.1376,3290.3922,3238.7719
2018-03-28T00:00:00Z,4084.1366,3165.187,3032.3879,1878.3143,3642.6466,4545.1004,4697.9854,3278.0496,19928.1284,3391.1935,3289.3922
2018-03-29T00:00:00Z,4108.4675,3126.6541,2966.151,1844.8865,3502.3605,4523.0327,4545.717,3207.4566,19011.4374,3323.087,3243.3743
2018-03-30T00:00:00Z,,3132.6953,3028.8632,1843.969,3531.6946,4613.7312,4545.746,3213.2056,18893.7183,3358.5121,3238.5034
2018-04-03T00:00:00Z,4080.1378,,,,,,,,,,
2018-04-04T00:00:00Z,4038.6871,3121.0865,3089.5629,1873.0402,3551.7209,4739.7202,4688.5428,3218.7682,18901.9976,3381.1701,3233.4398
2018-04-09T00:00:00Z,4149.0293,,,,,,,,,,
2018-04-10T00:00:00Z,4244.8003,3149.6506,2794.1535,1872.9746,3589.0496,4746.3598,4942.042,3222.5772,18832.6026,3405.1344,3256.7157
2018-04-11T00:00:00Z,4247.3781,3193.6812,2853.4441,1885.2512,3639.7431,4885.5063,4907.6825,3282.9514,19230.9384,3445.4639,3236.8309
2018-04-12T00:00:00Z,4235.5083,3260.8079,2830.6771,1891.3686,3628.0005,4823.0471,4762.7747,3306.7638,19283.0555,3419.1796,3238.218
2018-04-13T00:00:00Z,4234.179,3317.4962,2819.2642,1875.3683,3603.4811,4817.4101,4780.0314,3296.4127,19017.7556,3428.0871,3236.604
2018-04-16T00:00:00Z,4138.2434,,,,,,,,,,
2018-04-17T00:00:00Z,4074.1443,3251.3433,2643.7498,1850.2519,3570.3339,4739.5145,4613.3863,3239.048,18582.2501,3400.4089,3210.3213
2018-04-18T00:00:00Z,4090.5487,3259.5798,2648.5497,1834.6877,3529.396,4655.0431,4451.6182,3207.5319,18289.589,3372.0007,3196.4951
2018-04-19T00:00:00Z,4123.1097,3310.8688,2631.4329,1842.1446,3506.8825,4627.8347,4441.6645,3232.9812,18399.2372,3377.949,3212.5627
2018-04-20T00:00:00Z,4071.0302,3448.02,2758.4895,1865.5894,3542.458,4727.7399,4539.954,3272.1575,18631.9521,3413.0577,3224.0762
2018-04-23T00:00:00Z,4017.4117,,,,,,,,,,
2018-04-24T00:00:00Z,4116.7628,3346.381,2653.9318,1838.9208,3447.9829,4632.5845,4386.2147,3231.5721,18058.7394,3416.6845,3204.0202
2018-04-25T00:00:00Z,4104.2131,3412.4843,2798.7139,1865.2565,3514.8873,4697.6188,4473.8406,3283.4918,18177.5132,3457.2618,3231.6413
2018-04-26T00:00:00Z,4075.3292,3382.2699,2779.3814,1864.6299,3481.9599,4636.8617,4564.9636,3262.5843,17765.0252,3406.7663,3221.7371
2018-04-27T00:00:00Z,4099.4468,3332.8643,2749.3989,1851.7344,3430.1821,4597.9907,4480.9222,3229.896,17517.0007,3387.6496,3228.4485
2018-05-02T00:00:00Z,4168.8189,,,,,,,,,,
