,.TR15GSPAU,.TR15GSPBK,.TR15GSPCS,.TR15GSPDF,.TR15GSPE,.TR15GSPFBT,.TR15GSPFDGR,.TR15GSPHC,.TR15GSPHHPE,.TR15GSPHR,.TR15GSPIC,.TR15GSPINSC,.TR15GSPIS,.TR15GSPLP,.TR15GSPM,.TR15GSPME,.TR15GSPMS,.TR15GSPPHB,.TR15GSPREC,.TR15GSPSEQP,.TR15GSPTEHW,.TR15GSPTRN,.TR15GSPTS,.TR15GSPU
2017-10-06,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664
2017-10-13,0.04297822576070998,0.04195067020746899,0.04140250931762291,0.04208963944951541,0.04091981347828003,0.0413062549407407,0.04025180777044425,0.04175818576066947,0.041463978332202056,0.041845852611095094,0.04196336419111568,0.04182494060796791,0.041921693893014554,0.04169888564483927,0.04205552085325083,0.041463864322105984,0.04210831843476659,0.041838519055972904,0.041443667613121384,0.04199685584786948,0.04172484344463314,0.0411835558390065,0.041274280870821294,0.04153475175276555
2017-10-20,0.04278107169620596,0.041102762210044,0.04138953158699905,0.04201444052464187,0.040966757919500364,0.04195558482167693,0.04060931313535385,0.04086375167691613,0.04213561791904382,0.04246203995010015,0.041863016373113585,0.04212161887365444,0.04243794376714584,0.041145448867022406,0.042364950127867514,0.040051489688897525,0.04198760339127167,0.041882178258017676,0.042124576753457224,0.04286037413879009,0.04201635998865596,0.041394615807386084,0.03938462076615456,0.04208433175808335
2017-10-27,0.04285101157368907,0.04198285333656537,0.04152961586946552,0.04210325072360671,0.04042484727619891,0.041279223434676875,0.04089906781132335,0.04210864708444383,0.04007538575043249,0.041980637377912244,0.04219298268504868,0.042491283402578676,0.042681436695654114,0.04208541066610137,0.042326782890346575,0.040469263853002466,0.041410595077903206,0.041809209195386075,0.04144947390969642,0.04301177071931273,0.04168960547432115,0.041304456707111886,0.039496946096989886,0.04234624238823247
2017-11-03,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664
2017-11-10,0.04100603560898827,0.04175541547148109,0.04127921169643512,0.04162278578650739,0.04258035276195312,0.0413572677663498,0.04265460249692918,0.04154649591493031,0.0416056155635545,0.0422152930455558,0.04154816603242162,0.04158493771881542,0.041870889406333815,0.0401625348283804,0.041459359627926747,0.04092724438186359,0.041569800818939365,0.041401144777251146,0.042247584269272075,0.04328964231527305,0.043022026894670995,0.040987626191426506,0.04053135778209631,0.04177460884264442
2017-11-17,0.04044838538096958,0.039886031221443116,0.040920022889605,0.040829895669191464,0.043195623887441116,0.042000756883439905,0.04354440422665796,0.04119884979957381,0.042629374933298325,0.04206296744286831,0.04110207232315654,0.04164404097948624,0.04171087660225269,0.04073160151258966,0.040831639827008714,0.04238819096816416,0.041407039471228986,0.041180647851681566,0.04347839354308966,0.043292969200225274,0.043438589316566766,0.04021242490802966,0.03995391404085564,0.04191128712117583
2017-11-24,0.0409844441529486,0.040092795985548414,0.04095014683060949,0.040821845420621485,0.04161697190560693,0.04216543628297369,0.04461038225912776,0.04130055654984879,0.04250522116763292,0.04241494158986672,0.0404527486596271,0.041147754307101145,0.041431607363023336,0.04195611111356679,0.04084811257718347,0.042223028727681196,0.04192817285230906,0.04096602871078838,0.04305497895334986,0.043182525654694597,0.043087490066346004,0.040111266930073046,0.04012570318341227,0.042021728756058876
2017-12-01,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664
2017-12-08,0.041485833437491085,0.04317825217838802,0.04162983453687683,0.04299288775120466,0.0419233766910313,0.04168641485608792,0.04252106221691613,0.04165781656076495,0.04163824885629073,0.041683821495013554,0.04167905607457485,0.042042026122244884,0.04025035985430971,0.04150512870449449,0.04100375657327826,0.04252451040426768,0.04153126199409448,0.041462169341398215,0.04062954000662065,0.03859954468521273,0.04025783920611091,0.04334735784182626,0.043490626362997546,0.04127927424850416
2017-12-15,0.04106488549332131,0.043819642394471295,0.042037997619480245,0.0435069000921392,0.0414740410704045,0.04185810066935974,0.0426522808120876,0.041216351023203646,0.04176858646841538,0.04197487870326975,0.04191932670717098,0.04175973688845993,0.0404857286930196,0.041740484506223384,0.041104579810524296,0.042202887501267786,0.04192134341141385,0.04126505937899844,0.0401782100027952,0.0377772544880141,0.03982176255751262,0.04421928492909657,0.043435283358016406,0.040795393421334154
2017-12-22,0.04023184884132433,0.043501261079509225,0.04180367306180606,0.04324043007682843,0.0410601984363634,0.0421058313663347,0.042486601933825904,0.04118614179909733,0.04207921969169019,0.041641127475441686,0.04180785475006109,0.04115531073647595,0.04087397257355671,0.04198593648890207,0.04065931509611169,0.043339643403171216,0.041799639899595176,0.04167372962829149,0.04030628837135486,0.03806126340228647,0.04023941354110745,0.043803544328229436,0.04479205406205846,0.040165699956576706
2017-12-29,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664
2018-01-05,0.041291600682877364,0.04127209235157533,0.041745215746297484,0.041716510797513,0.041908724073624774,0.041883025573323,0.04167169948118425,0.04169575146927728,0.041701116907788084,0.04178952449144784,0.0419377480121933,0.041912283672725474,0.04165924305152438,0.041642175713840435,0.04188654854458426,0.041195974418639085,0.0418161569349456,0.04160853226855151,0.042411910356424276,0.041185166837124705,0.040806720901792735,0.041673721961242076,0.041613223640398496,0.041975332111105226
2018-01-12,0.042859678661070995,0.041284221300546,0.041594004156374424,0.041612166787123074,0.04267447970167923,0.040805800611437154,0.04171035321156616,0.04234517901283253,0.040661395848965186,0.04153622404857242,0.042089630113658974,0.041232669972670506,0.04257389832451497,0.0417898964532006,0.04265410173471471,0.041487990816308364,0.042463403051433424,0.04191681729879529,0.04070097911401121,0.04215715849565371,0.04142422327630163,0.04209259467459035,0.04023765775548671,0.0400954755784922
2018-01-19,0.042900069421264335,0.04199418948920464,0.04154659195105537,0.04257959332823498,0.04350200535609839,0.039953130657364326,0.04183487447845934,0.0425948002647704,0.03943341834986004,0.041743913446602936,0.04282393121580268,0.041241836630068945,0.04246435418433885,0.04177191152732314,0.04247688197408494,0.04175507397451891,0.043908027745741596,0.04214992025127516,0.03891294046389626,0.041273161121302304,0.041766808883337336,0.04324884874516198,0.039404998419160245,0.038718718121072825
2018-01-26,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664
2018-02-02,0.04077371842664778,0.04180479527152193,0.04153787469690158,0.041633986472325274,0.041612200458595,0.04162376202681979,0.04241792147185311,0.04229866519620497,0.040205499943793695,0.04130051193271369,0.04189008490017851,0.04226830496526443,0.04239568761920108,0.04085061008304364,0.041525419426460125,0.041806313685534266,0.04324070700470307,0.04266960910479752,0.041851699622816076,0.04187339720743076,0.040244017436894215,0.03987217204744114,0.0424540661832191,0.04184897481563932
2018-02-09,0.040202900995959134,0.042784214279229266,0.042019789819900434,0.04180734356267988,0.04044002442012927,0.04187936448722401,0.04191332399539279,0.04198636610407062,0.040141838369464874,0.04115484601159108,0.04226263542187575,0.04250623383010994,0.042717176144935816,0.040810661786096124,0.04074701062151244,0.04234223672392122,0.04365211449163448,0.04210972412709281,0.042292021739038364,0.04103533172258181,0.03966994675932109,0.03949113027607394,0.04355886833520888,0.04247489597495598
2018-02-16,0.041345256107112996,0.04246966299469393,0.041213668540115114,0.041392679433352654,0.03900066892502826,0.04176043693677262,0.04140692501610049,0.04170566285311074,0.04067275429696666,0.04147563239675889,0.0421038586166463,0.042156632072902565,0.04269731149261378,0.04161373355892816,0.04124862314554844,0.04222687453214337,0.04367060540014639,0.04172412394008128,0.04262190198650126,0.04149415813480175,0.04013712154099651,0.03915916720219881,0.043150158012440154,0.04355238286403894
2018-02-23,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664
2018-03-02,0.04167238889313676,0.041793702412562105,0.04186928584324435,0.04179130566406989,0.042079295970078444,0.04116207764108974,0.039293814009953416,0.041654118300486105,0.0409904979118356,0.04209225735852303,0.041806185717947544,0.04160049479402754,0.04240018720488858,0.041252301781280656,0.04204283166439496,0.041612839664855295,0.04234886784428164,0.0415409940189512,0.04160954156883549,0.04270934072772582,0.04224627889461509,0.041932893714788574,0.040656754359729395,0.04184174403869887
2018-03-09,0.04017633338592474,0.04171293110027192,0.04230476401621216,0.042083949990164814,0.04184346724662317,0.04169168917613744,0.03949881279891856,0.04199504179886282,0.041269008216969806,0.0415661712885675,0.04112804817084595,0.041331736808883565,0.042558441441296016,0.0409460027471446,0.041485938392693995,0.04045074957675168,0.0428550333002388,0.0415514470827459,0.04143110353135309,0.04409777096991565,0.043340234024429616,0.041927004874580294,0.04126030391202796,0.041494016148439936
2018-03-16,0.04018451965363746,0.04178112977408684,0.04292610916460118,0.04298264800230254,0.04140162112839815,0.041398095793992805,0.03825824282056075,0.04206693306397525,0.04051971000284441,0.0419744669199092,0.04157097797206626,0.04205163089131358,0.043173985657086085,0.04034084682862108,0.041675475071123264,0.039834288571763195,0.04288858850201191,0.04167262481630832,0.04152695183267479,0.044759194400983096,0.043218751978737736,0.042529776391772425,0.040683654121910696,0.0405797766393189
2018-03-23,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664
2018-03-30,0.04098542327363436,0.0404159788987295,0.04178559068452899,0.04093026305644999,0.043594955050209445,0.04177607029608679,0.042244572937787085,0.04145898026975337,0.04238585046038159,0.04195577877137674,0.04188280092505265,0.041814030308146274,0.040320894352876564,0.04242232999555277,0.041557018477259615,0.04152273860546779,0.042011796335148455,0.040805260260640464,0.04222860307310549,0.04107605730872045,0.04089314408490604,0.04153961104021836,0.04151953609763666,0.04287271543633058
2018-04-06,0.04153592868764315,0.040453202483981175,0.041673066282832606,0.04121091522108728,0.04300764495625677,0.04218094981748308,0.042479599220841345,0.04123050012174071,0.04336789283690094,0.041797233888225,0.041741397764047394,0.04189671531409281,0.0401501551850919,0.04221341401238799,0.04131137441499646,0.041449716551372986,0.04114211673657701,0.04071366847927968,0.0427431651929701,0.04061047319928122,0.04054069341552513,0.041513077464455074,0.04182011614844931,0.04321698260448095
2018-04-13,0.042495647617626836,0.040518683771750275,0.041811535144890825,0.04068473614695032,0.04334053362655921,0.04279832280601934,0.04223831768264211,0.041396313831250385,0.04337209852948069,0.04228917925230982,0.0412948458682766,0.041631789674382774,0.03982497473171315,0.043458524589989916,0.041400555634388735,0.04181979356153072,0.040843685739623346,0.04007776867985376,0.042941263103753964,0.038819233005150805,0.04033682467017111,0.04088461720656415,0.04215267455118266,0.043568080573938496
2018-04-20,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664
2018-04-27,0.04065626271803189,0.04202097428442595,0.04186081220103689,0.042538335208502046,0.04274307509295093,0.03912405545587321,0.042305858565996605,0.042637409086139035,0.039673594633848105,0.0421382243920209,0.04249656591526242,0.042362711480518435,0.04234966169398743,0.040725399832188404,0.042293975195654296,0.04175199366753546,0.042955128296812486,0.04114334075057043,0.04125354956963085,0.04028343384039248,0.04053341053829962,0.04255101662765162,0.041518321226089415,0.042082889726581064
2018-05-04,0.04107681526202402,0.04197564723610495,0.04134921825757385,0.04172331941664646,0.042913557251304635,0.03893026661415818,0.0434624816346364,0.04323487729273542,0.039485284706231895,0.041969966113239145,0.040561535957738634,0.042320530621075936,0.04210274404657339,0.04196617093645244,0.04131676971448391,0.04037175257130172,0.04400199405405662,0.04166572651666187,0.04224529502559434,0.03996190229493813,0.039658950617969715,0.042491704083783347,0.042011446483768033,0.043202043290947005
2018-05-11,0.04106103401601888,0.041720352790517994,0.04164235144186244,0.04158097413555649,0.04320450694826141,0.03823221539801892,0.042999340936848277,0.04276444155106748,0.03895270803465464,0.0422021543313613,0.040280511702820425,0.04109364751391491,0.042899104035882964,0.0410645057173179,0.04155998679708733,0.04112847317726498,0.04420300284936028,0.0403406995212005,0.04299213230065493,0.04125221949976317,0.04297746369873672,0.042079241378466116,0.04035262077455806,0.043416311448803896
2018-05-18,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664
2018-05-25,0.04269168730012114,0.04101619555922566,0.041598568757586676,0.04149108139900813,0.04256636665718059,0.041568706212452726,0.042129996428697816,0.04205416177568561,0.04173524649751124,0.04132971138958495,0.04217915916546757,0.041789237074069716,0.04113316095583061,0.042490679498228545,0.042444116866659526,0.04207567548663202,0.04156867441272582,0.04169137787016767,0.040482917940919086,0.04127832999226009,0.04100416673943941,0.0419368862526752,0.041183975635440004,0.040559920132430226
2018-06-01,0.042551717427378774,0.04078897818735384,0.04126749818219027,0.04107911812211868,0.04042501788144195,0.04169786128071445,0.04165209377533775,0.04210370212698252,0.042323263712855407,0.041438203352564935,0.04207583436809492,0.04160875512558607,0.04132796964858775,0.04278130183712895,0.04167980981308015,0.041385669641925533,0.04231857754243226,0.04112765845177877,0.041258725374850154,0.042570135994924665,0.041059923121495055,0.04238249892151508,0.041468854394325926,0.041626831715336175
2018-06-08,0.044005954011942294,0.04012653461824982,0.041598360484652555,0.04056551504424391,0.04130937982600631,0.041544301075760064,0.04152568310298961,0.041978902948164816,0.04155270932626472,0.0409918887948295,0.04156890796800341,0.04109775599125721,0.042240186574549636,0.042412232895945465,0.041633676267223245,0.040497643859457796,0.04270476205955012,0.04137761846760412,0.04188362801744844,0.04324860290992941,0.0413114256442049,0.04243320992024854,0.04107599635559553,0.0413151238358787
2018-06-15,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664
2018-06-22,0.04135378096752453,0.04052787924072713,0.04183883874640811,0.040932364475532425,0.04023594403415828,0.042736522739007445,0.04202173769647276,0.0423688590597051,0.04204392749992914,0.04186464487916755,0.04067785410732958,0.04103293613604837,0.04201028220133327,0.04157089105836778,0.040969717144009495,0.04418388563228667,0.042295497948329284,0.04159451796656231,0.04123276572734828,0.04164650712826289,0.041389252452120606,0.042063611974060666,0.04081108855517942,0.042596692630129024
2018-06-29,0.04012304915415116,0.04043405228991567,0.04202525928267238,0.040700628985364966,0.0412925156412166,0.04294541518599514,0.04348566260237516,0.042542349256664336,0.04216877730247527,0.04117112134709847,0.039614199266257144,0.04059920858398173,0.042193286670689424,0.04085507886775626,0.040538067587848566,0.044884170569648364,0.04277020911946008,0.041605954265868224,0.04257163485468395,0.04043508438953968,0.040887290021628664,0.04118581453783228,0.040927757659359416,0.04404341255751707
2018-07-06,0.0387501319106283,0.04026421196523661,0.04181035785611947,0.04011175545668968,0.042264538893874354,0.043561107731807464,0.04314619052218564,0.04188101502368733,0.04297210375422844,0.03981866850966782,0.03984964107032925,0.04041770519287704,0.041837259314371315,0.042154073191686556,0.04070105952952304,0.044833584711726354,0.04248360798364568,0.041779019290527145,0.04353344966897271,0.039029179757605954,0.04114287979437142,0.04016131774477153,0.04194293259893164,0.045554208526535245
2018-07-13,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664
2018-07-20,0.04118046264906698,0.04142571664787603,0.041756044342581324,0.04190749504283332,0.041561291711257733,0.04152404720984899,0.04238215363101054,0.04206824543782536,0.04117603031909446,0.041949622047362446,0.04234931979944597,0.04170195093726213,0.04266983009511965,0.041636938660954984,0.04142604841023665,0.04211226669242521,0.04223702233861038,0.04182945761743946,0.0409134081111977,0.04103909523752075,0.041777285016997276,0.041502072244912036,0.041125067722958014,0.04074912807616261
2018-07-27,0.04072839394106379,0.04286075872969951,0.04147196084949308,0.04258057607443907,0.0407740507204662,0.04160317716785579,0.0425660462429121,0.04182995264882041,0.041175696622637085,0.04200212016154627,0.04263606893295907,0.041988234488021296,0.04274725622935907,0.04202143114755193,0.04133743006982362,0.04130837784031514,0.04217121209896661,0.04150793103028726,0.04027779278810558,0.04122435547637879,0.04173445159104102,0.042513747811592964,0.040363036833374076,0.04057594050329022
2018-08-03,0.03945466439535994,0.04379929038030612,0.041647279500957715,0.04247318944935754,0.041418433989896815,0.04162246114324911,0.042842710852832686,0.04179259355320729,0.04157067734264143,0.04143070536225815,0.04303588404203706,0.04264947921945761,0.04173099527904906,0.040548530547968274,0.04179056352791389,0.041263051210331185,0.04173693721541755,0.04211265168270534,0.03991304991426473,0.04076682315196655,0.04156293431753824,0.04362997950935312,0.04061288638097165,0.040594228030959065
2018-08-10,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664
2018-08-17,0.04077850738707446,0.041450696280388,0.042490443508338374,0.04202335251781285,0.0417745804195239,0.04080872412435357,0.04187273632827771,0.04188497224253639,0.04086657107101782,0.04185376699533011,0.041288519340531,0.04132529921967907,0.04220640669548661,0.042381943705319364,0.04136724812509792,0.0414803439365774,0.042576501540043485,0.04161484658436203,0.041103072836336844,0.041214622181470546,0.04200272905342532,0.04184332078086575,0.042126525902931256,0.04166426922322025
2018-08-24,0.03996920414988747,0.04107850458069742,0.042523178699337284,0.041981885685393586,0.03984204302921825,0.04120657859002774,0.04387088646781099,0.04206687865380461,0.04179279823807934,0.04219300427822655,0.041399076322796234,0.04143508387939567,0.0412800312595669,0.0416457989600649,0.04074317878443653,0.04121980893095241,0.041799773257125174,0.04182852348219241,0.04188762589363741,0.03962144459484206,0.04314226209925512,0.041953585597054414,0.04317913177195116,0.04233971279424623
2018-08-31,0.039377691193518784,0.04092111286050382,0.04250303495823733,0.04191539560360426,0.04080800234613679,0.039987650672554303,0.04342037355272181,0.04238100400751354,0.041255204927258,0.04205393334161994,0.04142299016932206,0.041377952178250715,0.041896284753148015,0.04217340487687564,0.04102875371101702,0.04137474156323867,0.04292037941158349,0.04180407914606474,0.04128851378692735,0.04092644004932066,0.04291758211394786,0.04206788709504734,0.04264657078285005,0.041531016898737956
2018-09-07,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664
2018-09-14,0.04091747271387957,0.041756616548160395,0.041826021764339735,0.041976874282945026,0.04087418676432606,0.042591438315742775,0.04240016569174685,0.04184525199153937,0.04182757865615206,0.04201027212795936,0.042175042162356305,0.0421372849589731,0.040689627654283876,0.041123146224577724,0.04172075284563489,0.04147904311444971,0.04137814016727643,0.04175993330446776,0.04137157059620766,0.04064930068449182,0.040883503227771005,0.04222127709048849,0.04197429709268683,0.042411202019543334
2018-09-21,0.04124044099291967,0.04060542135646393,0.04152177109936574,0.04194214163069398,0.041356920185179724,0.04280798215236171,0.04123680038236244,0.04197231438376474,0.042049313647193054,0.04173819975230988,0.04268199247007847,0.04208685645027969,0.04126744621681297,0.041543898065403984,0.041572542949571197,0.04153675279042491,0.041431362727905784,0.041692051270426696,0.04111458845434456,0.04041217278553991,0.040961981599299875,0.04228669456005481,0.042742105463421415,0.042198248613820884
2018-09-28,0.041721179807524746,0.041214229147062735,0.0403516314533739,0.042202382229708915,0.04187686184916178,0.04268189331399482,0.04148531298738073,0.04186730938814025,0.042524295295426555,0.04220496241158547,0.04293924973140078,0.042661206494873406,0.0409786028519868,0.04147078828294384,0.042053315332831374,0.04193176404905294,0.04077626527545638,0.041901597233934336,0.04058360982749258,0.04037220575399126,0.0401581970826254,0.042320489185577966,0.042463760277294677,0.04125889073717834
2018-10-05,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664
2018-10-12,0.041020887689767964,0.04285425826890706,0.04143089512970009,0.042853424018016215,0.04294642494364523,0.04225102220994939,0.04116419392408792,0.04147862481720222,0.04137877705496049,0.040870674360718,0.042589648191266996,0.04236843876789755,0.04104674576038354,0.040089083170491424,0.041777267596227415,0.040838570106939726,0.04013582419687857,0.041978867871061545,0.04096707588819051,0.040915545010123636,0.04156812122469951,0.04151483252800657,0.04303693291969606,0.04292386435118242
2018-10-19,0.03990635962792858,0.04220128915324624,0.041419049197800574,0.04214864354552191,0.04238894176861899,0.04310765356475587,0.043264459864707575,0.04181437460940601,0.04133045962551206,0.04190352740621618,0.04127901899772966,0.041585061038979215,0.04100774615885387,0.0395911510076874,0.040724474598868195,0.04132715038497978,0.04041195699834582,0.04213025975383032,0.041429221367204,0.04039738341155403,0.042115796886671476,0.04076316071577353,0.04363550943344118,0.044117350882367484
2018-10-26,0.03904491532462677,0.04205796100965753,0.04141830146709227,0.04239828640622382,0.04134034060267555,0.04458471684696032,0.0442127966173001,0.04159084470995024,0.044102865650509644,0.041778140640876475,0.040554589351229776,0.04184289005113955,0.04058420397420132,0.03816325885372495,0.04003024527360866,0.04130369889479926,0.03927491896825643,0.04230322386437762,0.04255037206027155,0.039205697287311485,0.04160040994481994,0.0403350854891646,0.04442286607780551,0.045299370633416616
2018-11-02,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664
2018-11-09,0.043255143865403356,0.042336185757155316,0.04189365692529017,0.04209457839436519,0.04096686286112832,0.04085532236799761,0.04189721869259776,0.041452449637135194,0.04185478387572825,0.042287325997212175,0.041368653159103375,0.041714050408229425,0.04062909235172781,0.043179377731760775,0.04281593674523249,0.041142146214972544,0.041516278775389916,0.04104698303768984,0.040813481386458295,0.0428140694287823,0.04010684455503918,0.042067488091965366,0.041779204655875986,0.04011286508375942
2018-11-16,0.041568117439434935,0.04223277407811911,0.041900601540004995,0.04267506877648978,0.04066822630699395,0.0413597632801783,0.04239087488341119,0.04240707159351992,0.04200411308166109,0.04265695992666311,0.04147200654121758,0.0425502235508361,0.041101012349676856,0.04166193502181718,0.04259762391607793,0.040170293727271746,0.041774574960806485,0.041770689250422474,0.041512594255628206,0.04184288407585199,0.03936521339435311,0.042003781652298365,0.04159861732869092,0.04071497906857486
2018-11-23,0.04191589862298441,0.042342626653456505,0.042414717063983934,0.042692458737523566,0.04023988736663283,0.0410244455482956,0.04122441258384159,0.042206359559900715,0.04292888112821609,0.04335119829745308,0.04145389663604846,0.04211521293255213,0.04100981293966113,0.04155027063179177,0.04326238498257339,0.03996466777480567,0.03990007914951726,0.04199257603671128,0.0422114681510079,0.0414939201937442,0.038175911649888344,0.042814277086968104,0.042456583323241454,0.04125805294920066
2018-11-30,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664
