,.TR15GSPA,.TR15GSPD,.TR15GSPE,.TR15GSPF,.TR15GSPI,.TR15GSPL,.TR15GSPM,.TR15GSPREC,.TR15GSPS,.TR15GSPT,.TR15GSPU,gamma_op
2020-04-03,0.12232597872941695,0.12404059934213248,0.0029391786582718903,0.021942676199728443,0.02630680918798777,0.09407992829839935,0.030086345490991446,0.13607829731907167,0.2288220372878476,0.06473319091954302,0.14864495856660925,4
2020-04-10,0.12760517888753914,0.12010482834874497,0.003172216013358622,0.02093575638678122,0.02568593891579889,0.09490250165777034,0.029724554058034015,0.12926551744329853,0.242175925014702,0.06486363565451908,0.1415639476194534,4
2020-04-17,0.08692783924753818,0.05154791941383343,0.031527555484241854,0.035032104972307465,0.03770085114827077,0.10533983736784237,0.04191202162968874,0.041939792892919756,0.4470971719042112,0.055346280674279595,0.06562862526486675,4
2020-04-24,0.08951027760061027,0.05358833118672779,0.030740078931924646,0.032559372599488816,0.03639562062486528,0.10650479965602082,0.03975507597319949,0.03936318538804573,0.45212361938469314,0.05620402790979321,0.06325561074463074,4
2020-05-01,0.09103573474314462,0.05457810120386956,0.032001306382754384,0.032177532506565736,0.036257744953860964,0.10859482490983666,0.0402937855916554,0.03838338634976366,0.44760651963659553,0.05689751263665708,0.06217355108529648,4
2020-05-08,0.08947355166401755,0.05475676498475831,0.033293282589299984,0.03302067009239913,0.03707821883671403,0.11166835515850788,0.041502333079475436,0.038830449965815035,0.4427821229423983,0.05754291298135224,0.060051337705262026,4
2020-05-15,0.09572854248065123,0.05789607498882437,0.03461218157853282,0.041888806603842796,0.04550850465792053,0.10896154462299404,0.04959234544550102,0.04716178129029339,0.3868201330238018,0.061883744194939694,0.06994634111269829,4
2020-05-22,0.09888636217465437,0.058531930188729604,0.03293584611056273,0.04029183400754498,0.04382721060326605,0.11021766922954701,0.048934913949727245,0.044394994455040596,0.3900576255307364,0.062301594476364186,0.06962001927382681,4
2020-05-29,0.09600912750349476,0.059804859103053463,0.0342544136789253,0.0411322962307086,0.04595972871304822,0.11222496773628356,0.04991982003267846,0.0460505827292109,0.38168431698769223,0.06286963994906151,0.07009024733584292,4
2020-06-05,0.09598327273904528,0.05927733040668326,0.033499142238278955,0.042409522326214345,0.04717776646874273,0.10937665544325784,0.050648761714609705,0.04704956013516673,0.3811014997585485,0.06180387796737051,0.07167261080208212,4
